location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2024-11-23,2024-11-23,CEPH-Rtrend_covid,4347,6495,8121,10119,14884,4300,6500,8100,10100,14900,1.302082849707553,1.945486107396033,2.4325315901713913,3.0310044527698934,4.458293336794851,1.29,1.95,2.43,3.03,4.46,CEPH Lab at Indiana University,2024-11-20,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2024-11-23,2024-11-30,CEPH-Rtrend_covid,3734,6549,8938,12159,20815,3700,6500,8900,12200,20800,1.1184673017731774,1.961661049628425,2.677252475428136,3.64205782599359,6.234841158652568,1.11,1.95,2.67,3.65,6.23,CEPH Lab at Indiana University,2024-11-20,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2024-11-23,2024-12-07,CEPH-Rtrend_covid,3192,6451,9527,13929,26775,3200,6500,9500,13900,26800,0.9561188075147248,1.9323065248363063,2.8536791601481153,4.172236488055327,8.020075523561015,0.96,1.95,2.85,4.16,8.03,CEPH Lab at Indiana University,2024-11-20,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2024-11-23,2024-11-23,CMU-TimeSeries,2896.5728986868507,16482.790691757276,21613.970319682157,24678.048667784227,36218.26473648787,2900,16500,21600,24700,36200,0.8676277649661471,4.9371886531070714,6.474161506175801,7.391963177954949,10.848672960558707,0.87,4.94,6.47,7.4,10.84,Carnegie Mellon Delphi Group,2024-11-20,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2024-11-23,2024-11-30,CMU-TimeSeries,2932.1832678933247,18079.78338490212,23446.31522421227,28412.70005622344,41547.19322611704,2900,18100,23400,28400,41500,0.8782943513511261,5.415545404165774,7.023014709520105,8.510625593994332,12.444878710193882,0.87,5.42,7.01,8.51,12.43,Carnegie Mellon Delphi Group,2024-11-20,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2024-11-23,2024-12-07,CMU-TimeSeries,4046.776047179464,19765.851470185746,25545.232697635925,32777.62962035819,47927.2518296662,4000,19800,25500,32800,47900,1.2121549776028762,5.92058343896841,7.651715985134654,9.818078993037656,14.355935735225051,1.2,5.93,7.64,9.82,14.35,Carnegie Mellon Delphi Group,2024-11-20,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2024-11-23,2024-11-23,CMU-climate_baseline,1515.5301576543968,14434.571750308372,22744.29598805288,29002.618775362556,43903.54489454195,1500,14400,22700,29000,43900,0.453955791694588,4.323673411306571,6.812734698577399,8.687327468140293,13.150690786415613,0.45,4.31,6.8,8.69,13.15,Carnegie Mellon Delphi Group,2024-11-20,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2024-11-23,2024-11-30,CMU-climate_baseline,1515.5301576543968,15068.188239382504,23773.65880430088,32031.540296017272,45929.50787731424,1500,15100,23800,32000,45900,0.453955791694588,4.513464339237406,7.121065885410431,9.594598405603975,13.757539568106468,0.45,4.52,7.13,9.59,13.75,Carnegie Mellon Delphi Group,2024-11-20,climatological baseline
United States,US,2,wk inc covid hosp,hosp,2024-11-23,2024-12-07,CMU-climate_baseline,1522.3271482416417,15790.37418862902,25331.28197541031,35384.675922862225,50631.427298140654,1500,15800,25300,35400,50600,0.45599173484463973,4.72978500609125,7.587630048605435,10.598983128966799,15.165933549832936,0.45,4.73,7.58,10.6,15.16,Carnegie Mellon Delphi Group,2024-11-20,climatological baseline
United States,US,0,wk inc covid hosp,hosp,2024-11-23,2024-11-23,CovidHub-baseline,8231.699999999997,12666,17593,22520,26954.3,8200,12700,17600,22500,27000,2.4656902217477934,3.7939225613977143,5.2697362721198475,6.745549982841981,8.0737823224919,2.46,3.8,5.27,6.74,8.09,CovidHub-hub-models,2024-11-20,CovidHub baseline model
