location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.26149489942367,0.4398094607017625,0.6755135133794509,873,1468.3026706787225,2255.2,0.26,0.44,0.68,870,1500,2300,wk inc covid hosp,hosp,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
United States,1,0.21925283963990938,0.4526834954040579,0.8801225399457031,731.975,1511.2826,2938.2866704705198,0.22,0.45,0.88,730,1500,2900,wk inc covid hosp,hosp,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
United States,2,0.2047299252226932,0.4666575671633624,0.9435457276200591,683.4902903013676,1557.935,3150.024807473359,0.2,0.47,0.94,680,1600,3200,wk inc covid hosp,hosp,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,6.691925551089141e-4,0.0011593438504971494,0.0019435237479614798,NA,NA,NA,6.7e-4,0.0012,0.0019,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,5.706821455335585e-4,0.0011407332355908404,0.002257102564610847,NA,NA,NA,5.7e-4,0.0011,0.0023,wk inc covid prop ed visits,prop_ed,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,4.828895102584849e-4,0.0011440733449421443,0.0025592906335983904,NA,NA,NA,4.8e-4,0.0011,0.0026,wk inc covid prop ed visits,prop_ed,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alabama,0,0.4550893143128066,0.8072779205433106,1.3965069743040188,23.19754522294842,41.149869883385705,71.18500187045308,0.46,0.81,1.4,20,40,70,wk inc covid hosp,hosp,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alabama,1,0.3724162263979941,0.7563257069216803,1.4629966141229966,18.983399482083055,38.552651617600034,74.57421883962613,0.37,0.76,1.46,20,40,70,wk inc covid hosp,hosp,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alabama,2,0.27465192282830275,0.7454837905339646,1.5199454586077947,14,38,77.47710702834488,0.27,0.75,1.52,10,40,80,wk inc covid hosp,hosp,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,6.732420600413968e-4,0.0012112614453686356,0.0021522272136771056,NA,NA,NA,6.7e-4,0.0012,0.0022,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,5.373471417868827e-4,0.001108038364003444,0.0024193060319855865,NA,NA,NA,5.4e-4,0.0011,0.0024,wk inc covid prop ed visits,prop_ed,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,4.929823023912831e-4,0.001185526368464205,0.002790548657672038,NA,NA,NA,4.9e-4,0.0012,0.0028,wk inc covid prop ed visits,prop_ed,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alaska,0,0.02667681776690619,0.34080227813354563,1.0655327530039247,0.1898618464970257,2.425527301727039,7.583513811731763,0.03,0.34,1.07,0,2,8,wk inc covid hosp,hosp,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alaska,1,0.0072238021236854496,0.3677896650842917,1.1943049917733461,0.05141259433250295,2.617599503268063,8.5,0.01,0.37,1.19,0,3,9,wk inc covid hosp,hosp,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alaska,2,0.020278265635194522,0.28101293924078735,1.264558226583543,0.14432264713489928,2,9,0.02,0.28,1.26,0,2,9,wk inc covid hosp,hosp,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,5.844896950016475e-4,0.0013935630855367144,0.0024678070083084995,NA,NA,NA,5.8e-4,0.0014,0.0025,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,5.625577303320674e-4,0.0012869067387012172,0.0032518605115873455,NA,NA,NA,5.6e-4,0.0013,0.0033,wk inc covid prop ed visits,prop_ed,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,5.119723964053917e-4,0.0014205287443767728,0.003423366784022913,NA,NA,NA,5.1e-4,0.0014,0.0034,wk inc covid prop ed visits,prop_ed,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",CovidHub-ensemble
