location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-05-16,2026-05-16,CEPH-Rtrend_covid,870,1195,1421,1679,2245,870,1200,1400,1700,2200,0.26059629152187047,0.35794548088348876,0.42564060948572174,0.5029208890404834,0.6724582465133325,0.26,0.36,0.42,0.51,0.66,CEPH Lab at Indiana University,2026-05-13,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-05-16,2026-05-23,CEPH-Rtrend_covid,563,983,1336,1799,3008,560,980,1300,1800,3000,0.16863874957104952,0.294443855822987,0.4001800522680678,0.5388652051124655,0.9010041895376856,0.17,0.29,0.39,0.54,0.9,CEPH Lab at Indiana University,2026-05-13,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-05-16,2026-05-30,CEPH-Rtrend_covid,360,796,1227,1869,3862,360,800,1200,1900,3900,0.1078329482159464,0.23843062994414815,0.3675306318360173,0.5598327228211217,1.1568079055832916,0.11,0.24,0.36,0.57,1.17,CEPH Lab at Indiana University,2026-05-13,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-05-16,2026-05-16,CFA-EpiAutoGP,1135.0256,1356.9606,1486.4873,1625.721,1919.6862,1100,1400,1500,1600,1900,0.33998099096825973,0.40645850586355436,0.44525641123489446,0.48696191224049057,0.575015062765186,0.33,0.42,0.45,0.48,0.57,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-05-13,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-05-16,2026-05-23,CFA-EpiAutoGP,927.78016,1282.0274,1511.2826,1772.4756,2360.4503,930,1300,1500,1800,2400,0.2779035276362847,0.3840133173211789,0.4526834954040579,0.5309201933023014,0.7070397637950421,0.28,0.39,0.45,0.54,0.72,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-05-13,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-05-16,2026-05-30,CFA-EpiAutoGP,755.66358,1239.8392,1578.28,1980.6392,3001.0733,760,1200,1600,2000,3000,0.22634842136337965,0.3713764340269456,0.4727516264173997,0.593272678577982,0.8989293937532206,0.23,0.36,0.48,0.6,0.9,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-05-13,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-16,CFA_Pyrenew-Pyrenew_E_COVID,0.00109411009376042,0.00120746685856743,0.00127204656072206,0.0013430063015613,0.00150537906570948,0.0011,0.0012,0.0013,0.0013,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-23,CFA_Pyrenew-Pyrenew_E_COVID,8.119549272318561e-4,0.00111759399486873,0.00131387818445936,0.00154016619336646,0.00237045398018597,8.1e-4,0.0011,0.0013,0.0015,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-16,CFA_Pyrenew-Pyrenew_HE_COVID,0.00109409934473974,0.00119780600326496,0.00126485879503891,0.00132683185743778,0.00146572368146413,0.0011,0.0012,0.0013,0.0013,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-23,CFA_Pyrenew-Pyrenew_HE_COVID,8.088552737996143e-4,0.00109121109121468,0.0012584542952735,0.00146617324943983,0.00196580900471899,8.1e-4,0.0011,0.0013,0.0015,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-05-16,2026-05-16,CFA_Pyrenew-Pyrenew_HE_COVID,873,1107.75,1241,1388.25,1701.0499999999995,870,1100,1200,1400,1700,0.26149489942367,0.33181096773948504,0.37172413537774857,0.4158308065577433,0.50952565711871,0.26,0.33,0.36,0.42,0.51,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-05-16,2026-05-23,CFA_Pyrenew-Pyrenew_HE_COVID,731.975,1035,1234,1468,2043.2249999999988,730,1000,1200,1500,2000,0.21925283963990938,0.31001972612084594,0.36962738360688296,0.4397187999472481,0.6120193767181304,0.22,0.3,0.36,0.45,0.6,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-05-16,2026-05-16,CFA_Pyrenew-Pyrenew_H_COVID,780.975,1006.75,1138.5,1289,1689.349999999998,780,1000,1100,1300,1700,0.23393010203596876,0.30155783504556677,0.34102169873293053,0.38610186180654144,0.5060210863016912,0.23,0.3,0.33,0.39,0.51,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2026-05-16,2026-05-23,CFA_Pyrenew-Pyrenew_H_COVID,439.975,722.75,951,1232,2315.174999999999,440,720,950,1200,2300,0.13178833719808616,0.21648962034187574,0.28485870487045845,0.36902831167234995,0.69347818301626,0.13,0.22,0.28,0.36,0.69,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-13,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2026-05-16,2026-05-16,CMU-TimeSeries,253.2174491900339,920.331610693531,1241.6286191855047,1623.4535677147187,2913.703236832763,250,920,1200,1600,2900,0.07584773357189713,0.2756724192150391,0.37191242943352104,0.4862827347177075,0.8727589173722855,0.07,0.28,0.36,0.48,0.87,Carnegie Mellon Delphi Group,2026-05-13,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2026-05-16,2026-05-23,CMU-TimeSeries,137.61974662653105,800.8357504770659,1125.5843528185037,1556.0922449958705,3081.7291855301746,140,800,1100,1600,3100,0.04122206392075108,0.2398791111407556,0.33715299786154795,0.46610559576076527,0.923088732441239,0.04,0.24,0.33,0.48,0.93,Carnegie Mellon Delphi Group,2026-05-13,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2026-05-16,2026-05-30,CMU-TimeSeries,107.10365754397334,666.5329999998041,1037.5927089415925,1489.8180594907342,3105.6988944431464,110,670,1000,1500,3100,0.032081397660215935,0.19965060686999522,0.3107963357015064,0.4462540935006836,0.9302685223855828,0.03,0.2,0.3,0.45,0.93,Carnegie Mellon Delphi Group,2026-05-13,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-16,CMU-TimeSeries,6.691925551089141e-4,9.93038080766414e-4,0.00114147132172062,0.00132864790603783,0.00194352374796147,6.7e-4,9.9e-4,0.0011,0.0013,0.0019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnegie Mellon Delphi Group,2026-05-13,AR ensemble with auxiliary data
