location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-02-22,2025-02-22,CEPH-Rtrend_covid,6873,8818,10094,11517,14483,6900,8800,10100,11500,14500,2.058710703022777,2.641308159356154,3.0235160535882306,3.4497557350084853,4.338179413920977,2.07,2.64,3.03,3.44,4.34,CEPH Lab at Indiana University,2025-02-19,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-02-22,2025-03-01,CEPH-Rtrend_covid,4494,6950,8788,11016,16217,4500,7000,8800,11000,16200,1.3461146368957309,2.081774972502299,2.632322080338158,3.29968821540796,4.857574781161119,1.35,2.1,2.64,3.29,4.85,CEPH Lab at Indiana University,2025-02-19,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-02-22,2025-03-08,CEPH-Rtrend_covid,2882,5305,7327,9965,16559,2900,5300,7300,10000,16600,0.8632626576621042,1.5890383063488769,2.194700032161776,2.98487591381085,4.960016081966268,0.87,1.59,2.19,3,4.97,CEPH Lab at Indiana University,2025-02-19,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-02-22,2025-02-22,CFA_Pyrenew-Pyrenew_H_COVID,6037.275,7959.75,9229,10595.25,14596.199999999972,6000,8000,9200,10600,14600,1.808381006778966,2.384231415449665,2.764417441902693,3.1736584571805726,4.372086885415539,1.8,2.4,2.76,3.18,4.37,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-02-19,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-02-22,2025-03-01,CFA_Pyrenew-Pyrenew_H_COVID,3319.975,5866,7901,10532,19947.32499999999,3300,5900,7900,10500,19900,0.9944519229256573,1.7570779839853934,2.366633677372757,3.1547128072509656,5.9749412882545885,0.99,1.77,2.37,3.15,5.96,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-02-19,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-02-22,2025-02-22,CMU-TimeSeries,5836.377983207995,8873.315894109315,10165.33952014378,11881.820206822373,19347.465897034712,5800,8900,10200,11900,19300,1.7482051245332153,2.6578772592033997,3.044884805758827,3.559032508537396,5.795261911624259,1.74,2.67,3.06,3.56,5.78,Carnegie Mellon Delphi Group,2025-02-19,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-02-22,2025-03-01,CMU-TimeSeries,4627.119143173066,8165.253261642552,10179.395051273345,12927.388870049284,25681.937081649947,4600,8200,10200,12900,25700,1.3859886082077653,2.4457870337021914,3.049094942871166,3.8722179294206294,7.692663865029868,1.38,2.46,3.06,3.86,7.7,Carnegie Mellon Delphi Group,2025-02-19,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-02-22,2025-03-08,CMU-TimeSeries,3801.28634596048,7731.145885107364,10356.796582815865,14096.351181434587,33302.80596659765,3800,7700,10400,14100,33300,1.1386219824942794,2.3157562607741933,3.1022330822163164,4.22236418605953,9.975388197893986,1.14,2.31,3.12,4.22,9.97,Carnegie Mellon Delphi Group,2025-02-19,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2025-02-22,2025-02-22,CMU-climate_baseline,7679.950516593021,12859.198680101708,19120.18974933071,23416.91843909903,31569.862937850812,7700,12900,19100,23400,31600,2.3004214065466835,3.851792514916594,5.7271845308851335,7.014209315056684,9.456309431560534,2.31,3.86,5.72,7.01,9.47,Carnegie Mellon Delphi Group,2025-02-19,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2025-02-22,2025-03-01,CMU-climate_baseline,7534.899568050998,12229.535368786335,17625.21123167035,22420.748694027192,30894.596556795263,7500,12200,17600,22400,30900,2.2569734303722226,3.6631857059095054,5.2793846945550715,6.715820646904951,9.254042862948499,2.25,3.65,5.27,6.71,9.26,Carnegie Mellon Delphi Group,2025-02-19,climatological baseline
