location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.20398369686367063,0.3513556896036254,0.6017947164754882,680.9990089843611,1173,2009.09,0.2,0.35,0.6,680,1200,2000,wk inc covid hosp,hosp,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
United States,1,0.19340358365979582,0.4007791242026008,0.7810460253667906,645.6773302543374,1338,2607.52,0.19,0.4,0.78,650,1300,2600,wk inc covid hosp,hosp,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
United States,2,0.1549440574178055,0.39247877400272363,0.9422107714869968,517.2803080437452,1310.2893037666768,3145.568060107609,0.15,0.39,0.94,520,1300,3100,wk inc covid hosp,hosp,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,7.568704472043511e-4,0.0015481302743089065,0.0023698012895938788,NA,NA,NA,7.6e-4,0.0015,0.0024,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,8.880434334018578e-4,0.001875651600986399,0.0029890800763192906,NA,NA,NA,8.9e-4,0.0019,0.003,wk inc covid prop ed visits,prop_ed,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,8.052728760158144e-4,0.001835872449499806,0.003965222539106746,NA,NA,NA,8.1e-4,0.0018,0.004,wk inc covid prop ed visits,prop_ed,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alabama,0,0.33858907594487364,0.6496184212776852,1.0947784280043706,17.25910750747437,33.11339605502443,55.80480862550787,0.34,0.65,1.09,20,30,60,wk inc covid hosp,hosp,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alabama,1,0.28342032083864377,0.6811803641574968,1.3242146279221738,14.446956900503901,34.72222222222222,67.5,0.28,0.68,1.32,10,30,70,wk inc covid hosp,hosp,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alabama,2,0.25067437400995884,0.7302253503768366,1.706765520433024,12.777777777777779,37.22222222222222,87,0.25,0.73,1.71,10,40,90,wk inc covid hosp,hosp,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,7.50222203787831e-4,0.0015529065171703807,0.0027262789087455427,NA,NA,NA,7.5e-4,0.0016,0.0027,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,8.888687248214755e-4,0.0018478852908421083,0.003373084516573072,NA,NA,NA,8.9e-4,0.0018,0.0034,wk inc covid prop ed visits,prop_ed,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,7.462342909945902e-4,0.0016867979219404496,0.0036115094801360678,NA,NA,NA,7.5e-4,0.0017,0.0036,wk inc covid prop ed visits,prop_ed,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alaska,0,0,0.1966068589763122,0.8277016905710844,0,1.3992726420889012,5.890843978980371,0,0.2,0.83,0,1,6,wk inc covid hosp,hosp,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alaska,1,0,0.2732070242618766,0.9835452873427557,0,1.9444444444444444,7,0,0.27,0.98,0,2,7,wk inc covid hosp,hosp,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alaska,2,0,0.28101293924078735,1.1240517569631494,0,2,8,0,0.28,1.12,0,2,8,wk inc covid hosp,hosp,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,6.31062533479313e-4,0.001454769561664175,0.002561804704409582,NA,NA,NA,6.3e-4,0.0015,0.0026,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,5.228747545638291e-4,0.001725367947730476,0.003215815989298554,NA,NA,NA,5.2e-4,0.0017,0.0032,wk inc covid prop ed visits,prop_ed,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,7.231766068820007e-4,0.0017268322029550863,0.003773979857524634,NA,NA,NA,7.2e-4,0.0017,0.0038,wk inc covid prop ed visits,prop_ed,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arizona,0,0.10280012360247179,0.2624495779557702,0.5968588391397744,7.6216484519441154,19.45813243644666,44.25138888888888,0.1,0.26,0.6,8,20,40,wk inc covid hosp,hosp,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arizona,1,0.08818185842391414,0.2814477636996947,0.7500229486347739,6.53784354720387,20.866666666666667,55.60704642233851,0.09,0.28,0.75,7,20,60,wk inc covid hosp,hosp,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arizona,2,0.06894929893819661,0.3057709650034543,0.8758597456478655,5.111932739955408,22.67,64.93664443781574,0.07,0.31,0.88,5,20,60,wk inc covid hosp,hosp,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arizona,0,NA,NA,NA,8.491332801353562e-4,0.0015476381027286009,0.0025070622894548204,NA,NA,NA,8.5e-4,0.0015,0.0025,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arizona,1,NA,NA,NA,8.56499743306934e-4,0.001720809418696569,0.003644422799737133,NA,NA,NA,8.6e-4,0.0017,0.0036,wk inc covid prop ed visits,prop_ed,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arizona,2,NA,NA,NA,8.273674246561998e-4,0.0019422451923458146,0.004252047943057776,NA,NA,NA,8.3e-4,0.0019,0.0043,wk inc covid prop ed visits,prop_ed,2026-08-01,2026-07-18,2026-07-15,"August 01, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arkansas,0,0.02888403825617433,0.1669547438918718,0.5754992333904535,0.885,5.115453283708417,17.633158391267482,0.03,0.17,0.58,1,5,20,wk inc covid hosp,hosp,2026-07-18,2026-07-18,2026-07-15,"July 18, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
Arkansas,1,0.03992292425407453,0.18024012961102837,0.6557664436732483,1.2232288176430226,5.522514313650802,20.09252645020185,0.04,0.18,0.66,1,6,20,wk inc covid hosp,hosp,2026-07-25,2026-07-18,2026-07-15,"July 25, 2026","July 15, 2026","July 18, 2026",CovidHub-ensemble
