location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-07-18,2026-07-18,CEPH-Rtrend_covid,461,598,778,1041,1388,1794,2311,460,600,780,1000,1400,1800,2300,0.13659547506066186,0.17718892426524036,0.23052338307417558,0.3084509534450087,0.41126793792667826,0.531566772795721,0.6847551905969406,0.14,0.18,0.23,0.31,0.41,0.53,0.68,TRUE,FALSE,CEPH Lab at Indiana University,2026-07-15,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-07-18,2026-07-25,CEPH-Rtrend_covid,340,490,706,1060,1588,2262,3188,340,490,710,1100,1600,2300,3200,0.10074286663909986,0.14518824897987923,0.20918959955060148,0.3140807018748407,0.47052844771438407,0.6702363656989526,0.9446125260160304,0.1,0.15,0.21,0.31,0.47,0.67,0.94,TRUE,FALSE,CEPH Lab at Indiana University,2026-07-15,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-07-18,2026-08-01,CEPH-Rtrend_covid,252,396,623,1035,1709,2623,3901,250,400,620,1000,1700,2600,3900,0.07466824233250931,0.1173358093796575,0.18459648798870357,0.3066731381513775,0.5063810561359461,0.7772015858657616,1.1558762434092016,0.07,0.12,0.18,0.31,0.51,0.78,1.16,TRUE,FALSE,CEPH Lab at Indiana University,2026-07-15,Rtrend COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,CFA_Pyrenew-Pyrenew_E_COVID,0.0015429426832534621,0.0016051665094848223,0.0016596755239341471,0.0017225146035536544,0.0017905566739622686,0.0018494826068901167,0.0019315537564860662,0.0015,0.0016,0.0017,0.0017,0.0018,0.0018,0.0019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-25,CFA_Pyrenew-Pyrenew_E_COVID,0.001516620586404732,0.0016966921132900096,0.001867954263556044,0.0020655689050971355,0.0023083359777748454,0.0025684677933350175,0.0029890800763192906,0.0015,0.0017,0.0019,0.0021,0.0023,0.0026,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,CFA_Pyrenew-Pyrenew_HE_COVID,0.0015425986476957302,0.0015989204257954963,0.0016490075490563389,0.0017068777828417414,0.0017661434484323368,0.0018261897469163237,0.0018897203211564058,0.0015,0.0016,0.0016,0.0017,0.0018,0.0018,0.0019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-25,CFA_Pyrenew-Pyrenew_HE_COVID,0.0015181755547003925,0.0016823760762454208,0.001826509467236482,0.0020103761289907486,0.0022084649866478245,0.0024135738164665042,0.002693439082442235,0.0015,0.0017,0.0018,0.002,0.0022,0.0024,0.0027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-07-18,2026-07-18,CFA_Pyrenew-Pyrenew_HE_COVID,1011,1143,1270.75,1419,1582,1761,1964.0249999999999,1000,1100,1300,1400,1600,1800,2000,0.2995618769768528,0.3386738134367387,0.37652646406363577,0.4204533169437727,0.46875063242075293,0.5217887886807496,0.5819456136789943,0.3,0.34,0.38,0.42,0.47,0.52,0.58,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-07-18,2026-07-25,CFA_Pyrenew-Pyrenew_HE_COVID,1133.9750000000001,1308.8,1467.75,1672.5,1925,2173.1000000000004,2532.0499999999997,1100,1300,1500,1700,1900,2200,2500,0.3359996829325685,0.38780077605074675,0.4348980662045259,0.49556601309968973,0.5703824067066683,0.6438950690983175,0.7502528690398023,0.34,0.39,0.43,0.5,0.57,0.64,0.75,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-07-18,2026-07-18,CFA_Pyrenew-Pyrenew_H_COVID,782.975,887,987,1107.5,1239.25,1384,1571.0249999999999,780,890,990,1100,1200,1400,1600,0.23199748825514477,0.2628203609084752,0.2924506158023281,0.32815507294942087,0.36719293377207207,0.41008272773092413,0.4654987119461525,0.23,0.26,0.29,0.33,0.37,0.41,0.47,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2026-07-18,2026-07-25,CFA_Pyrenew-Pyrenew_H_COVID,550.95,761.9,960.75,1183,1473,1824.1000000000001,2427.874999999995,550,760,960,1200,1500,1800,2400,0.16324788933768258,0.2257529120362652,0.28467267389269174,0.3505259153942798,0.4364536545864532,0.5404854795187708,0.7193855510041297,0.16,0.23,0.28,0.35,0.44,0.54,0.72,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-15,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2026-07-18,2026-07-18,CMU-TimeSeries,111.83171355360098,505.7330557504455,814.8566306663372,1100.301377881635,1443.1478243010854,1938.8736342679495,2525.5010308732863,110,510,810,1100,1400,1900,2500,0.03313602177809541,0.1498499935013282,0.24144409668589722,0.3260221028669041,0.427608378835504,0.5744931999033027,0.7483123927946373,0.03,0.15,0.24,0.33,0.43,0.57,0.75,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-07-15,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2026-07-18,2026-07-25,CMU-TimeSeries,109.49840957615025,377.78940840793405,755.7533277949345,1029.930993633692,1480.014434315012,1961.0506452632408,2788.118797860286,110,380,760,1000,1500,2000,2800,0.03244465786212835,0.1119399646732498,0.22393163739441474,0.30517117864445487,0.43853204935335316,0.5810643047890452,0.8261267065494302,0.03,0.11,0.22,0.31,0.44,0.58,0.83,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-07-15,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2026-07-18,2026-08-01,CMU-TimeSeries,118.63093313682252,404.4401127245173,693.2511939047662,1033.1813494326625,1508.856335109505,2052.3113160231464,2917.3783581793923,120,400,690,1000,1500,2100,2900,0.03515064787139672,0.11983663629326047,0.20541209580866066,0.3061342673526469,0.4470779780749936,0.6081050741530452,0.8644266437466549,0.04,0.12,0.21,0.31,0.45,0.61,0.86,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-07-15,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-18,CMU-TimeSeries,7.201163723007337e-4,9.796985383307153e-4,0.001198328373681264,0.0014099948293343162,0.001649743579275791,0.001955924333729817,0.0023698012895938788,7.2e-4,9.8e-4,0.0012,0.0014,0.0016,0.002,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-07-15,AR ensemble with auxiliary data
