location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-02-01,2025-02-01,CEPH-Rtrend_covid,6061,8637,10433,12513,17102,6100,8600,10400,12500,17100,1.8154874976023645,2.5870921492809145,3.1250587464915798,3.748093558405937,5.122664112191987,1.83,2.58,3.12,3.74,5.12,CEPH Lab at Indiana University,2025-01-29,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-02-01,2025-02-08,CEPH-Rtrend_covid,3500,6537,9128,12562,21540,3500,6500,9100,12600,21500,1.0483758854328122,1.9580666180212267,2.7341643092087744,3.7627708208019963,6.452004734920793,1.05,1.95,2.73,3.77,6.44,CEPH Lab at Indiana University,2025-01-29,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-02-01,2025-02-15,CEPH-Rtrend_covid,1987,4872,7772,12151,25545,2000,4900,7800,12200,25500,0.5951779669585708,1.4593392325224748,2.3279935375953764,3.6396615382554574,7.651646283823197,0.6,1.47,2.34,3.65,7.64,CEPH Lab at Indiana University,2025-01-29,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-02-01,2025-02-01,CFA_Pyrenew-Pyrenew_H_COVID,6741.725,8720.75,9819.5,11240,14412.124999999998,6700,8700,9800,11200,14400,2.019389118919865,2.612178286539485,2.9412934305735714,3.3667842720756602,4.316949802240962,2.01,2.61,2.94,3.35,4.31,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-01-29,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-02-01,2025-02-08,CFA_Pyrenew-Pyrenew_H_COVID,4139.975,6582,8536,11352.5,19991.999999999993,4100,6600,8500,11400,20000,1.2400714160842021,1.97154573654822,2.556839016586996,3.4004820683931434,5.988323057592222,1.23,1.98,2.55,3.41,5.99,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-01-29,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-02-01,2025-02-01,CovidHub-baseline,7514.475,10329.5,11398,12466.500000000002,15281.525,7500,10300,11400,12500,15300,2.2508555376250663,3.0940567738794953,3.41411095490377,3.7341651359280443,4.577366372182473,2.25,3.09,3.41,3.74,4.58,CovidHub-hub-models,2025-01-29,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2025-02-01,2025-02-08,CovidHub-baseline,6091.7517362673625,9566.858818588184,11398,13228.688821888218,16679.11537515375,6100,9600,11400,13200,16700,1.8246987486703337,2.8656183099280272,3.41411095490377,3.962468101932059,4.995994957046527,1.83,2.88,3.41,3.95,5,CovidHub-hub-models,2025-01-29,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2025-02-01,2025-02-15,CovidHub-baseline,4671.090661656614,9110.411889118888,11398,13666.572728227278,18032.714697146963,4700,9100,11400,13700,18000,1.3991596595289126,2.7288960374036098,3.41411095490377,4.09363008136777,5.401446639251067,1.41,2.73,3.41,4.1,5.39,CovidHub-hub-models,2025-01-29,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2025-02-01,2025-02-01,CovidHub-ensemble,6624.22611924173,10036.429544164,11377.5324274604,13593.0153723145,17332.4174804688,6600,10000,11400,13600,17300,1.984193978019203,3.00627163141342,3.4079801807655232,4.071597007614868,5.191682435079324,1.98,3,3.41,4.07,5.18,CovidHub,2025-01-29,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2025-02-01,2025-02-08,CovidHub-ensemble,5591.1530221678,8781.71579772435,11134.4706340211,12562,20353.8466796875,5600,8800,11100,12600,20400,1.6747514286301464,2.630439735731023,3.335174431362148,3.7627708208019963,6.096709152794597,1.68,2.64,3.32,3.77,6.11,CovidHub,2025-01-29,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2025-02-01,2025-02-15,CovidHub-ensemble,5189.10979137993,8339.64880789951,10907.6323084212,12976.6127328799,22716.3569335938,5200,8300,10900,13000,22700,1.5543250206131458,2.4980247723372417,3.2672281940904644,3.886962246786191,6.804365946875487,1.56,2.49,3.26,3.89,6.8,CovidHub,2025-01-29,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2025-02-01,2025-02-15,Metaculus-cp,4038.4351663488233,7322.588222096328,9689.650869014606,13219.176692272506,29430.74160471039,4000,7300,9700,13200,29400,1.2096565837954154,2.193378546000034,2.9023989455251447,3.9596188769868523,8.815565653937876,1.2,2.19,2.91,3.95,8.81,Metaculus,2025-01-29,Metaculus Community Prediction
United States,US,0,wk inc covid hosp,hosp,2025-02-01,2025-02-01,Metaculus-cp,6170.026786953618,10102.094951758869,12540.397535214272,16162.636342802818,35308.77631285766,6200,10100,12500,16200,35300,1.8481449416904772,3.025940782793299,3.7563001056170626,4.841290910518415,10.576248465868932,1.86,3.03,3.74,4.85,10.57,Metaculus,2025-01-29,Metaculus Community Prediction
