location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.10,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.90,quantile_0.975,quantile_0.025_rounded,quantile_0.10_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.90_rounded,quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,CovidHub-baseline,0.0025000000000000005,0.0039700000000000004,0.0053999999999999986,0.0060999999999999995,0.0068000000000000005,0.008230000000000001,0.009699999999999999,0.0025,0.004,0.0054,0.0061,0.0068,0.0082,0.0097,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,CovidHub-baseline,9.999999999999992e-4,0.0030442569425694252,0.004699999999999999,0.0060999999999999995,0.0075,0.009161677916779172,0.01119960512105121,0.001,0.003,0.0047,0.0061,0.0075,0.0092,0.011,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,CovidHub-baseline,1.4749372493724676e-5,0.0023384387843878424,0.004236148111481116,0.0060999999999999995,0.007967747427474275,0.009868097080970811,0.0122,1.5e-5,0.0023,0.0042,0.0061,0.008,0.0099,0.012,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,OHT_JHU-nbxd,2418.23,2620.24,2810.39,3032.29,3265.58,3485.46,3742.47,2400,2600,2800,3000,3300,3500,3700,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-09-02,NBEATS exogenous covariate decoder
United States,US,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,OHT_JHU-nbxd,2241.41,2495.56,2738.95,3027.55,3335.75,3630.29,3979.1,2200,2500,2700,3000,3300,3600,4000,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-09-02,NBEATS exogenous covariate decoder
United States,US,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,OHT_JHU-nbxd,2035.92,2314.35,2584.53,2908.76,3259.07,3597.25,4001.5,2000,2300,2600,2900,3300,3600,4000,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-09-02,NBEATS exogenous covariate decoder
United States,US,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,UGA_flucast-INFLAenza,2673.95,2877,3084,3340,3596,3853,4197.025,2700,2900,3100,3300,3600,3900,4200,TRUE,FALSE,UGA_flucast,2026-09-02,INFLAenza
United States,US,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,UGA_flucast-INFLAenza,2467.975,2752,3056,3394,3786.2500000000005,4184,4660.025,2500,2800,3100,3400,3800,4200,4700,TRUE,FALSE,UGA_flucast,2026-09-02,INFLAenza
United States,US,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,UGA_flucast-INFLAenza,2295.975,2603.8999999999996,2944,3374.5,3838,4316,4884.3749999999945,2300,2600,2900,3400,3800,4300,4900,TRUE,FALSE,UGA_flucast,2026-09-02,INFLAenza
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,UGA_flucast-INFLAenza,0.004079018834630596,0.004765801592139911,0.005438044524639222,0.006279208341807795,0.007214676446086253,0.00812757311807907,0.00921217471630999,0.0041,0.0048,0.0054,0.0063,0.0072,0.0081,0.0092,TRUE,FALSE,UGA_flucast,2026-09-02,INFLAenza
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,UGA_flucast-INFLAenza,0.0037539985921395402,0.004535476486304286,0.005289273099173415,0.00630896679223283,0.007423972552483883,0.008625103079445758,0.010205628661499527,0.0038,0.0045,0.0053,0.0063,0.0074,0.0086,0.01,TRUE,FALSE,UGA_flucast,2026-09-02,INFLAenza
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,UGA_flucast-INFLAenza,0.003193603938030266,0.003960690231767,0.004773609484898356,0.0057992011382264575,0.007059111497860104,0.00831936128319109,0.009983329072367065,0.0032,0.004,0.0048,0.0058,0.0071,0.0083,0.01,TRUE,FALSE,UGA_flucast,2026-09-02,INFLAenza
United States,US,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,UMass-ar6_pooled,2417.426649042939,2821.684404686369,3153.4400985916513,3584.8326395142735,4011.811743771803,4425.823774200674,4927.880222350864,2400,2800,3200,3600,4000,4400,4900,TRUE,FALSE,UMass-Amherst,2026-09-02,AR(6) model with pooling
United States,US,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,UMass-ar6_pooled,2337.59098825435,2869.7543167122753,3338.013382860886,3958.285613563888,4589.235501409814,5199.343066669354,5895.060986383077,2300,2900,3300,4000,4600,5200,5900,TRUE,FALSE,UMass-Amherst,2026-09-02,AR(6) model with pooling
United States,US,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,UMass-ar6_pooled,2288.89107325113,2916.4641782394356,3535.589095315598,4357.422433832992,5182.677229990005,6050.020237884918,7050.248871342503,2300,2900,3500,4400,5200,6100,7100,TRUE,FALSE,UMass-Amherst,2026-09-02,AR(6) model with pooling
United States,US,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,UMass-gbqr,2615.0074876189287,3264.6019076998145,3551.8477384574853,3807.1968301931693,3917.321011078087,4074.8300702948063,4786.2240545541945,2600,3300,3600,3800,3900,4100,4800,TRUE,FALSE,UMass-Amherst,2026-09-02,gradient boosting quantile regression
United States,US,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,UMass-gbqr,2528.0380928610775,3221.6075083276282,3652.259152328039,4305.679229188352,4495.231767036062,4537.852778346322,5465.834887523928,2500,3200,3700,4300,4500,4500,5500,TRUE,FALSE,UMass-Amherst,2026-09-02,gradient boosting quantile regression
United States,US,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,UMass-gbqr,2384.0995037396606,3177.979676932146,3760.7632568629406,4725.054428327427,5091.992490004353,5228.0552982171075,6471.896872139209,2400,3200,3800,4700,5100,5200,6500,TRUE,FALSE,UMass-Amherst,2026-09-02,gradient boosting quantile regression
United States,US,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,CovidHub-ensemble,2491,2821.684404686369,3153.4400985916513,3584.8326395142735,3917.321011078087,4263,4786.2240545541945,2500,2800,3200,3600,3900,4300,4800,FALSE,TRUE,CovidHub,2026-09-02,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,CovidHub-ensemble,2337.59098825435,2869.7543167122753,3338.013382860886,3958.285613563888,4547,5199.343066669354,5895.060986383077,2300,2900,3300,4000,4500,5200,5900,FALSE,TRUE,CovidHub,2026-09-02,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,CovidHub-ensemble,2288.89107325113,2868.090566479465,3535.589095315598,4357.422433832992,5091.992490004353,6050.020237884918,6877.324999999999,2300,2900,3500,4400,5100,6100,6900,FALSE,TRUE,CovidHub,2026-09-02,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,CovidHub-ensemble,0.004653550981637926,0.005605627073927231,0.006229894188751196,0.006620999475825895,0.007214676446086253,0.00812757311807907,0.00921217471630999,0.0047,0.0056,0.0062,0.0066,0.0072,0.0081,0.0092,FALSE,TRUE,CovidHub,2026-09-02,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,CovidHub-ensemble,0.00398956242374533,0.005794758382159413,0.0063588274160022796,0.006934579739020388,0.007498801533123519,0.008625103079445758,0.010205628661499527,0.004,0.0058,0.0064,0.0069,0.0075,0.0086,0.01,FALSE,TRUE,CovidHub,2026-09-02,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,CovidHub-ensemble,0.004296115024398464,0.005180147818510721,0.0060900640616209445,0.007175773796957259,0.008307207585628001,0.009614743121598069,0.011198386288113793,0.0043,0.0052,0.0061,0.0072,0.0083,0.0096,0.011,FALSE,TRUE,CovidHub,2026-09-02,Ensemble model using CovidHub submissions
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,CEPH-Rtrend_covid,59,64,70,77,84,91,99,60,60,70,80,80,90,100,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-02,Rtrend COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,CEPH-Rtrend_covid,46,53,63,74,88,101,117,50,50,60,70,90,100,120,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-02,Rtrend COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,CEPH-Rtrend_covid,35,43,54,69,87,106,128,40,40,50,70,90,110,130,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-02,Rtrend COVID
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,CFA_Pyrenew-Pyrenew_E_COVID,0.009965019210918198,0.01083767808574208,0.01172974088802213,0.012648391781569172,0.0136630331101282,0.01460118104538545,0.015715920667364252,0.01,0.011,0.012,0.013,0.014,0.015,0.016,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_ED_Visits_COVID
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,CFA_Pyrenew-Pyrenew_E_COVID,0.008016467659868482,0.009679308410145625,0.011394505876788964,0.013529610679635167,0.015675497286823957,0.017781772820339607,0.020630227872018892,0.008,0.0097,0.011,0.014,0.016,0.018,0.021,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_ED_Visits_COVID
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,CFA_Pyrenew-Pyrenew_E_COVID,0.006010592980878297,0.008098692447675596,0.01093561973630806,0.014072625211787934,0.017654053773678416,0.021427397168098695,0.026767628767474905,0.006,0.0081,0.011,0.014,0.018,0.021,0.027,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,104,117,129,144,159,176,200,100,120,130,140,160,180,200,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,CFA_Pyrenew-Pyrenew_HE_COVID,131,152,167,185,206,228,255.02499999999986,130,150,170,190,210,230,260,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,CFA_Pyrenew-Pyrenew_HE_COVID,156,177,197,222,251,279,316,160,180,200,220,250,280,320,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,0.010021993211777363,0.010887845670680215,0.011707723720605016,0.012644023102663863,0.013681043950849105,0.014549371051370346,0.01582602468590194,0.01,0.011,0.012,0.013,0.014,0.015,0.016,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,CFA_Pyrenew-Pyrenew_HE_COVID,0.007935873814673275,0.009919578099640058,0.011644085930789624,0.013600237350685513,0.01579217592935362,0.018111445418829943,0.020874357779014335,0.0079,0.0099,0.012,0.014,0.016,0.018,0.021,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,CFA_Pyrenew-Pyrenew_HE_COVID,0.0057599059722531695,0.008562033339682744,0.011156588514698567,0.014319044783140153,0.017807146725383045,0.021718102996193808,0.027169539102892763,0.0058,0.0086,0.011,0.014,0.018,0.022,0.027,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,CFA_Pyrenew-Pyrenew_H_COVID,53,63,72,83,95,107,123,50,60,70,80,100,110,120,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,CFA_Pyrenew-Pyrenew_H_COVID,43.975,59,72,87,106,127.10000000000014,161.02499999999986,40,60,70,90,110,130,160,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,CFA_Pyrenew-Pyrenew_H_COVID,34.975,52,70,93,119,156,219,30,50,70,90,120,160,220,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-09-02,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,CMU-TimeSeries,61.3639681381077,68.55588650684535,80.28875715435133,86.18939658654854,94.38880302497081,110.47365133968272,124.66812412848711,60,70,80,90,90,110,120,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-02,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,CMU-TimeSeries,59.36305446376521,75.5138538783335,85.65563591736432,98.24813850631138,107.32495364068018,126.72548050695463,143.92531433779953,60,80,90,100,110,130,140,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-02,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,CMU-TimeSeries,47.93304393339325,71.11006325562197,98.64246832974032,109.00938247340706,119.91004745327056,145.84136994884656,171.38670915711128,50,70,100,110,120,150,170,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-02,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,CMU-TimeSeries,0.006521637291944204,0.007790511496909021,0.008667115335195548,0.009607409578942325,0.010409563034702847,0.01121843930965363,0.012255357432863975,0.0065,0.0078,0.0087,0.0096,0.01,0.011,0.012,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-02,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,CMU-TimeSeries,0.005389276531229702,0.007939215720082682,0.009178672863981956,0.010888647724426553,0.012436128734379341,0.014180410211157768,0.015451488363703716,0.0054,0.0079,0.0092,0.011,0.012,0.014,0.015,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-02,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,CMU-TimeSeries,0.005944429006924556,0.008645173318924709,0.010407427329946838,0.012616258830244786,0.015281095417380798,0.017371866741284964,0.018971134932433586,0.0059,0.0086,0.01,0.013,0.015,0.017,0.019,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-02,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,CovidHub-baseline,32.675,50.400000000000006,63,75,87,99.6,117.32499999999997,30,50,60,80,90,100,120,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-05,2026-09-12,CovidHub-baseline,14,37,56,75,94,112.90411204112044,136.05770332703324,10,40,60,80,90,110,140,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-05,2026-09-19,CovidHub-baseline,1.312219122191221,28.189301893018932,51.18032930329303,75,99,121.45460654606545,149.04784547845475,1,30,50,80,100,120,150,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-05,CovidHub-baseline,7.350000000000011e-4,0.0048699999999999985,0.007375,0.0084,0.009425000000000001,0.011930000000000003,0.016064999999999992,7.4e-4,0.0049,0.0074,0.0084,0.0094,0.012,0.016,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-12,CovidHub-baseline,0,0.0028000000000000013,0.0063,0.0084,0.0105,0.01404315023150231,0.01810973389733897,0,0.0028,0.0063,0.0084,0.011,0.014,0.018,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-05,2026-09-19,CovidHub-baseline,0,0.0015000000000000005,0.005373964739647398,0.0084,0.011421412964129636,0.015338620386203856,0.019932808278082772,0,0.0015,0.0054,0.0084,0.011,0.015,0.02,FALSE,FALSE,CovidHub-hub-models,2026-09-02,CovidHub baseline model
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-05,2026-09-05,Google_SAI-Ensemble,37.22222222222222,49.766666666666666,63.77777777777778,75.77777777777777,85.36111111111111,99.34444444444445,123.95277777777775,40,50,60,80,90,100,120,TRUE,FALSE,Google Science AI,2026-09-02,Ensemble Model
