location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-02-15,2025-02-15,CEPH-Rtrend_covid,6562,9560,11664,14134,19545,6600,9600,11700,14100,19500,1.9655550172028897,2.86356384706791,3.493787522196664,4.233641361344962,5.8544304802240905,1.98,2.88,3.5,4.22,5.84,CEPH Lab at Indiana University,2025-02-12,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-02-15,2025-02-22,CEPH-Rtrend_covid,3934,7606,10732,14917,25534,3900,7600,10700,14900,25500,1.178374495226481,2.2782705670291343,3.2146200007042687,4.468178023714646,7.648351388183266,1.17,2.28,3.21,4.46,7.64,CEPH Lab at Indiana University,2025-02-12,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-02-15,2025-03-01,CEPH-Rtrend_covid,2313,5851,9379,14556,28868,2300,5900,9400,14600,28900,0.6928266922874556,1.7525849444763955,2.80934783699267,4.360045539531433,8.647004303049835,0.69,1.77,2.82,4.37,8.66,CEPH Lab at Indiana University,2025-02-12,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-02-15,2025-02-15,CFA_Pyrenew-Pyrenew_H_COVID,6915.9749999999995,9146,10622.5,12137.75,16518.125,6900,9100,10600,12100,16500,2.0715832612160554,2.7395559566195717,3.1818208122885854,3.6356926866891763,4.94777254930425,2.07,2.73,3.18,3.62,4.94,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-02-12,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-02-15,2025-02-22,CFA_Pyrenew-Pyrenew_H_COVID,4177.85,7605.25,9674.5,12815.5,22181.824999999993,4200,7600,9700,12800,22200,1.2514163408444214,2.2780459150536845,2.8978607153199265,3.8387031885040592,6.6442544071116245,1.26,2.28,2.91,3.83,6.65,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-02-12,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-02-15,2025-02-15,CMU-TimeSeries,6905.976272773959,9645.818438828535,10732.730368732884,12838.279981877531,17459.10470464856,6900,9600,10700,12800,17500,2.0685882827849693,2.889269556151718,3.2148387724091343,3.845526612410059,5.2296298153143175,2.07,2.88,3.21,3.83,5.24,Carnegie Mellon Delphi Group,2025-02-12,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-02-15,2025-02-22,CMU-TimeSeries,6130.639062273881,8841.929500023984,10040.17432099483,13085.971510530382,19039.51677465898,6100,8800,10000,13100,19000,1.8363469014801046,2.6484759052920417,3.00739332676364,3.9197191340288127,5.703020073384568,1.83,2.64,3,3.92,5.69,Carnegie Mellon Delphi Group,2025-02-12,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-02-15,2025-03-01,CMU-TimeSeries,5545.504938455922,8155.187108747085,9391.973634267975,13487.297949403304,20807.547981072592,5500,8200,9400,13500,20800,1.6610781857216457,2.442771858857995,2.81323390708209,4.03993083708624,6.232609010955058,1.65,2.46,2.82,4.04,6.23,Carnegie Mellon Delphi Group,2025-02-12,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2025-02-15,2025-02-15,CMU-climate_baseline,8155.08978180436,14424.988042611334,20554.93743257803,25028.469329294938,33217.237867319025,8200,14400,20600,25000,33200,2.4427427059380644,4.320802746151539,6.156943065970014,7.496926769750733,9.949757474509408,2.46,4.31,6.17,7.49,9.94,Carnegie Mellon Delphi Group,2025-02-12,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2025-02-15,2025-02-22,CMU-climate_baseline,8155.08978180436,13386.29446325763,19177.168465177925,23433.382323256028,31638.35307331959,8200,13400,19200,23400,31600,2.4427427059380644,4.009676660166305,5.744251705650032,7.019140840522614,9.47682469053639,2.46,4.01,5.75,7.01,9.47,Carnegie Mellon Delphi Group,2025-02-12,climatological baseline
