location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-21,CFA_Pyrenew-Pyrenew_E_COVID,0.0024315474616724074,0.004181623011465418,0.005494701507571229,0.007243287883620917,0.01264124722017058,0.0024,0.0042,0.0055,0.0072,0.013,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_ED_Visits_COVID
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-14,CFA_Pyrenew-Pyrenew_HE_COVID,0.0037011936966319043,0.0047214249211192895,0.005381610867500726,0.006258471513017946,0.008058725226159216,0.0037,0.0047,0.0054,0.0063,0.0081,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-21,CFA_Pyrenew-Pyrenew_HE_COVID,0.002267616947003747,0.004070459059621024,0.005605110795258848,0.007961315529266225,0.015986250466704342,0.0023,0.0041,0.0056,0.008,0.016,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,CFA_Pyrenew-Pyrenew_HE_COVID,73,93,104,116,144,70,90,100,120,140,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,CFA_Pyrenew-Pyrenew_HE_COVID,58,86,103,126,210.02499999999986,60,90,100,130,210,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,CFA_Pyrenew-Pyrenew_H_COVID,53,75,88,103,138,50,80,90,100,140,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,CFA_Pyrenew-Pyrenew_H_COVID,34,60,79,102,166.02499999999986,30,60,80,100,170,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-03-11,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,CMU-TimeSeries,54.12018207298245,80.61894022157885,90.49663057583865,101.87572012606826,137.5937426888718,50,80,90,100,140,Carnegie Mellon Delphi Group,2026-03-11,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,CMU-TimeSeries,46.057372089378,72.98489506040238,84.97214030667875,99.71568628691901,144.3482805100623,50,70,80,100,140,Carnegie Mellon Delphi Group,2026-03-11,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,CMU-TimeSeries,39.51073023215915,66.57533693807679,79.25760836142408,96.7258958432448,151.60889722232434,40,70,80,100,150,Carnegie Mellon Delphi Group,2026-03-11,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-14,CMU-TimeSeries,0.0026624562403228273,0.00353704327751682,0.003964887194293999,0.004466554336358441,0.006113724887948404,0.0027,0.0035,0.004,0.0045,0.0061,Carnegie Mellon Delphi Group,2026-03-11,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-21,CMU-TimeSeries,0.0023309111033503783,0.0032130249329546225,0.003797846829360522,0.004627713642341424,0.007067349711213696,0.0023,0.0032,0.0038,0.0046,0.0071,Carnegie Mellon Delphi Group,2026-03-11,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-28,CMU-TimeSeries,0.0020297420651171827,0.0029748426586770392,0.00374118766997168,0.004846904226347278,0.008321150033717062,0.002,0.003,0.0037,0.0048,0.0083,Carnegie Mellon Delphi Group,2026-03-11,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,CovidHub-baseline,49.250000000000014,82,97,112,144.74999999999977,50,80,100,110,140,CovidHub-hub-models,2026-03-11,CovidHub baseline model
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,CovidHub-baseline,29.784859598595986,74.5530505305053,97,119.39165891658917,164.18602361023608,30,70,100,120,160,CovidHub-hub-models,2026-03-11,CovidHub baseline model
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,CovidHub-baseline,15.001942769427709,69.54721047210474,97,124.87586125861262,179.40789682896832,20,70,100,120,180,CovidHub-hub-models,2026-03-11,CovidHub baseline model
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-14,CovidHub-baseline,0,0.0029,0.0042,0.0055,0.012407499999999997,0,0.0029,0.0042,0.0055,0.012,CovidHub-hub-models,2026-03-11,CovidHub baseline model
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-21,CovidHub-baseline,0,0.0018999999999999976,0.0042,0.00669912324123241,0.0144055978309783,0,0.0019,0.0042,0.0067,0.014,CovidHub-hub-models,2026-03-11,CovidHub baseline model
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-28,CovidHub-baseline,0,9.346555965559647e-4,0.0042,0.007609549845498451,0.01615831825818257,0,0.00093000000000000005,0.0042,0.0076,0.016,CovidHub-hub-models,2026-03-11,CovidHub baseline model
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,CovidHub-ensemble,59.32,80.61894022157885,90.49663057583865,103,132,60,80,90,100,130,CovidHub,2026-03-11,Ensemble model using CovidHub submissions
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,CovidHub-ensemble,47.559375,69,84.97214030667875,99.71568628691901,144.17722629450424,50,70,80,100,140,CovidHub,2026-03-11,Ensemble model using CovidHub submissions
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,CovidHub-ensemble,37.11883955611681,60.6875,79.63842409306213,98.77747102895867,148.91369853990648,40,60,80,100,150,CovidHub,2026-03-11,Ensemble model using CovidHub submissions
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-14,CovidHub-ensemble,0.0026624562403228273,0.00353704327751682,0.003964887194293999,0.00449595161774941,0.006113724887948404,0.0027,0.0035,0.004,0.0045,0.0061,CovidHub,2026-03-11,Ensemble model using CovidHub submissions
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-21,CovidHub-ensemble,0.002267616947003747,0.0032130249329546225,0.003797846829360522,0.004627713642341424,0.007067349711213696,0.0023,0.0032,0.0038,0.0046,0.0071,CovidHub,2026-03-11,Ensemble model using CovidHub submissions
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-03-14,2026-03-28,CovidHub-ensemble,0.0018554224005016252,0.002775635287373778,0.003457004047769643,0.004364900082919999,0.006950899545377564,0.0019,0.0028,0.0035,0.0044,0.007,CovidHub,2026-03-11,Ensemble model using CovidHub submissions
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,Google_SAI-Ensemble,55.184375,75.375,85.5,94.125,120.96562499999997,60,80,90,90,120,Google Science AI,2026-03-11,Ensemble Model
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,Google_SAI-Ensemble,47.559375,66.75,77.75,89.625,128,50,70,80,90,130,Google Science AI,2026-03-11,Ensemble Model
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,Google_SAI-Ensemble,40.75,59.375,70.5,82.625,123.875,40,60,70,80,120,Google Science AI,2026-03-11,Ensemble Model
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,NEU_ISI-AdaptiveEnsemble,61,83,94,110,132,60,80,90,110,130,MOBS Lab at Northeastern University and ISI Foundation,2026-03-11,Adaptive Ensemble
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,NEU_ISI-AdaptiveEnsemble,39,69,86,119,158,40,70,90,120,160,MOBS Lab at Northeastern University and ISI Foundation,2026-03-11,Adaptive Ensemble
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,NEU_ISI-AdaptiveEnsemble,30,62,82,128,178,30,60,80,130,180,MOBS Lab at Northeastern University and ISI Foundation,2026-03-11,Adaptive Ensemble
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,OHT_JHU-nbxd,59.32,75.81,85.89,97.06,121.72,60,80,90,100,120,One Health Trust and Johns Hopkins University,2026-03-11,NBEATS exogenous covariate decoder
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,OHT_JHU-nbxd,44.07,62.18,73.93,87.48,119.04,40,60,70,90,120,One Health Trust and Johns Hopkins University,2026-03-11,NBEATS exogenous covariate decoder
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,OHT_JHU-nbxd,35.2,53.21,65.39,79.81,114.63,40,50,70,80,110,One Health Trust and Johns Hopkins University,2026-03-11,NBEATS exogenous covariate decoder
Alabama,AL,0,wk inc covid hosp,hosp,2026-03-14,2026-03-14,UGA_flucast-INFLAenza,54,73,85,98,128,50,70,90,100,130,UGA_flucast,2026-03-11,INFLAenza
Alabama,AL,1,wk inc covid hosp,hosp,2026-03-14,2026-03-21,UGA_flucast-INFLAenza,43,64,76,92,129.02499999999964,40,60,80,90,130,UGA_flucast,2026-03-11,INFLAenza
Alabama,AL,2,wk inc covid hosp,hosp,2026-03-14,2026-03-28,UGA_flucast-INFLAenza,37,57,70.5,87,130.02499999999964,40,60,70,90,130,UGA_flucast,2026-03-11,INFLAenza
