location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.201887241937633,0.3960512195151612,0.6869857409257585,674,1322.2159032499999,2293.5,0.2,0.4,0.69,670,1300,2300,wk inc rsv hosp,hosp,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
United States,1,0.13464141728629975,0.32866584008318667,0.6314218189978196,449.5,1097.25,2108,0.13,0.33,0.63,450,1100,2100,wk inc rsv hosp,hosp,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
United States,2,0.08806357437635623,0.28575731277225797,0.7350612636720346,294,954,2454,0.09,0.29,0.74,290,950,2500,wk inc rsv hosp,hosp,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,5.313620580386609e-4,8.461787540170032e-4,0.0013418905170437655,NA,NA,NA,5.3e-4,8.5e-4,0.0013,wk inc rsv prop ed visits,prop_ed,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,3.6271772013804005e-4,6.998792471848273e-4,0.001304340086649954,NA,NA,NA,3.6e-4,7e-4,0.0013,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
Alabama,0,0.09318547381674558,0.215797939365095,0.42178688148632204,4.75,11,21.5,0.09,0.22,0.42,5,10,20,wk inc rsv hosp,hosp,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
Alabama,1,0.05885398346320773,0.18637094763349116,0.43184110366128536,3,9.5,22.012499999999932,0.06,0.19,0.43,3,10,20,wk inc rsv hosp,hosp,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
Alabama,2,0.03923598897547182,0.13732596141415138,0.43159587873019,2,7,22,0.04,0.14,0.43,2,7,20,wk inc rsv hosp,hosp,2026-05-30,2026-05-16,2026-05-13,"May 30, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,3.4761967286834483e-4,7.688792865739614e-4,0.001437939421020715,NA,NA,NA,3.5e-4,7.7e-4,0.0014,wk inc rsv prop ed visits,prop_ed,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,2.380846024882431e-4,6.528715359986285e-4,0.001466456774980235,NA,NA,NA,2.4e-4,6.5e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-16,2026-05-13,"May 23, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
Alaska,0,0,0.24588632183568893,0.9132920525325589,0,1.75,6.5,0,0.25,0.91,0,2,7,wk inc rsv hosp,hosp,2026-05-16,2026-05-16,2026-05-13,"May 16, 2026","May 13, 2026","May 16, 2026",RSVHub-ensemble
