location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.1669192034091858,0.28111450527962695,0.5460615567260436,557.2592998845654,938.5,1823.0249999999999,0.17,0.28,0.55,560,940,1800,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
United States,1,0.1395673732252624,0.31031926208811245,0.6952642999966097,465.94529030658833,1036,2321.1379466092135,0.14,0.31,0.7,470,1000,2300,wk inc covid hosp,hosp,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
United States,2,0.10673316678156708,0.3002848071846841,0.8414176946294913,356.3283827167214,1002.5,2809.0706512077195,0.11,0.3,0.84,360,1000,2800,wk inc covid hosp,hosp,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,5.394315156629515e-4,0.0011785302115147546,0.0019692238739967547,NA,NA,NA,5.4e-4,0.0012,0.002,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,6.253479066613772e-4,0.0013850058727375163,0.0026216263035632997,NA,NA,NA,6.3e-4,0.0014,0.0026,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,5.241311950794403e-4,0.0013526594240021012,0.003141700572384945,NA,NA,NA,5.2e-4,0.0014,0.0031,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alabama,0,0.29426991731603863,0.604046355388997,1.0801340798372596,15,30.79042334152013,55.05833333333333,0.29,0.6,1.08,20,30,60,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alabama,1,0.22560693660896294,0.6234520674825749,1.2420193533678001,11.5,31.779602541550457,63.31021013102244,0.23,0.62,1.24,10,30,60,wk inc covid hosp,hosp,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alabama,2,0.1961799448773591,0.6517533724258929,1.510585575555665,10,33.22222222222222,77,0.2,0.65,1.51,10,30,80,wk inc covid hosp,hosp,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,5.847655714387196e-4,0.001284689338553259,0.002121850602302011,NA,NA,NA,5.8e-4,0.0013,0.0021,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,6.178700841492539e-4,0.0013148302248790402,0.002778486687328524,NA,NA,NA,6.2e-4,0.0013,0.0028,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,5.459492591957235e-4,0.0013230248641912348,0.003025359936892378,NA,NA,NA,5.5e-4,0.0013,0.003,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alaska,0,0.015611829957821517,0.32784842911425194,1.03034893801588,0.1111111111111111,2.3333333333333335,7.333106730242199,0.02,0.33,1.03,0,2,7,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alaska,1,0.013375085923934164,0.37468391898771647,1.2199779821463157,0.09519195778009107,2.6666666666666665,8.682717496513364,0.01,0.37,1.22,0,3,9,wk inc covid hosp,hosp,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alaska,2,0.008398880775684356,0.37468391898771647,1.4669276952781853,0.05977575835743089,2.6666666666666665,10.440285769341326,0.01,0.37,1.47,0,3,10,wk inc covid hosp,hosp,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,5.476263592393757e-4,0.0017742702190566158,0.0031098009241985686,NA,NA,NA,5.5e-4,0.0018,0.0031,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,6.114836763204809e-4,0.002096404378903651,0.003961066164181288,NA,NA,NA,6.1e-4,0.0021,0.004,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,7.168463027163748e-4,0.0018631248797532688,0.004182962357639208,NA,NA,NA,7.2e-4,0.0019,0.0042,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arizona,0,0.0843935291054471,0.2509152727253655,0.6107476418558924,6.2569750689012364,18.602973740884053,45.28111111111111,0.08,0.25,0.61,6,20,50,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arizona,1,0.06628266091597619,0.26825958307904874,0.7610929009312564,4.9142269703344965,19.88888888888889,56.42777777777778,0.07,0.27,0.76,5,20,60,wk inc covid hosp,hosp,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arizona,2,0.04857950444446278,0.26226495552420964,0.888343626029072,3.601706806084515,19.444444444444443,65.86220507186337,0.05,0.26,0.89,4,20,70,wk inc covid hosp,hosp,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arizona,0,NA,NA,NA,5.568150431518277e-4,0.0010698513092474366,0.0020503952455376735,NA,NA,NA,5.6e-4,0.0011,0.0021,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arizona,1,NA,NA,NA,4.100519670170974e-4,0.0010429063629678263,0.002361616653944086,NA,NA,NA,4.1e-4,0.001,0.0024,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arizona,2,NA,NA,NA,6.022267659746111e-4,0.0014575781999522537,0.003387486225840213,NA,NA,NA,6e-4,0.0015,0.0034,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arkansas,0,0.018854311482672248,0.15774710158739277,0.5668510739655961,0.5776915787943219,4.833333333333334,17.368180862048114,0.02,0.16,0.57,1,5,20,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arkansas,1,0.017847072398122252,0.17587895234456435,0.7314264191620453,0.5468300149810903,5.388888888888889,22.41072994078447,0.02,0.18,0.73,1,5,20,wk inc covid hosp,hosp,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arkansas,2,0.012671013963826151,0.1958239881774531,0.7699146468510197,0.3882368268082819,6,23.59,0.01,0.2,0.77,0,6,20,wk inc covid hosp,hosp,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arkansas,0,NA,NA,NA,2.7338490837499366e-4,6.481688877341139e-4,0.001113665227671347,NA,NA,NA,2.7e-4,6.5e-4,0.0011,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arkansas,1,NA,NA,NA,2.3813092802728916e-4,6.92524338960206e-4,0.0015688114980283176,NA,NA,NA,2.4e-4,6.9e-4,0.0016,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Arkansas,2,NA,NA,NA,3.2389805968819984e-4,8.886117333248881e-4,0.0020062554407382542,NA,NA,NA,3.2e-4,8.9e-4,0.002,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
California,0,0.18508772265358475,0.3273681673724241,0.5670406916881062,71.86619966246634,127.11111111111111,220.17159745312367,0.19,0.33,0.57,70,130,220,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
California,1,0.16095117514609486,0.34511014847127924,0.7187695930643198,62.494416826376224,134,279.0851729433694,0.16,0.35,0.72,60,130,280,wk inc covid hosp,hosp,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
California,2,0.14741119715257156,0.3823491779537457,0.8533268384295098,57.23708939289127,148.459238514876,331.33130641352443,0.15,0.38,0.85,60,150,330,wk inc covid hosp,hosp,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
California,0,NA,NA,NA,3.724996141523038e-4,8.926895832406019e-4,0.0017217471283332382,NA,NA,NA,3.7e-4,8.9e-4,0.0017,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
California,1,NA,NA,NA,3.932515456331691e-4,9.98404497129333e-4,0.0021131772276926884,NA,NA,NA,3.9e-4,0.001,0.0021,wk inc covid prop ed visits,prop_ed,2026-07-11,2026-07-04,2026-07-01,"July 11, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
California,2,NA,NA,NA,3.292296736310472e-4,0.0010071829470341574,0.0026263642588162496,NA,NA,NA,3.3e-4,0.001,0.0026,wk inc covid prop ed visits,prop_ed,2026-07-18,2026-07-04,2026-07-01,"July 18, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
Colorado,0,0.028295945730199067,0.14209996702888525,0.49330403585420224,1.6534218071634963,8.303351530393247,28.825318588754694,0.03,0.14,0.49,2,8,30,wk inc covid hosp,hosp,2026-07-04,2026-07-04,2026-07-01,"July 04, 2026","July 01, 2026","July 04, 2026",CovidHub-ensemble
