location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-07-04,2026-07-04,CEPH-Rtrend_covid,366,645,882,1205,2078,370,650,880,1200,2100,0.10963016401954552,0.193200698886904,0.2641907231290687,0.36094084055615394,0.6224357399798239,0.11,0.19,0.26,0.36,0.63,CEPH Lab at Indiana University,2026-07-01,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-07-04,2026-07-11,CEPH-Rtrend_covid,249,553,860,1334,2876,250,550,860,1300,2900,0.07458445584936294,0.16564338989838434,0.2576009318492053,0.39958098033353473,0.8614654418585052,0.07,0.16,0.26,0.39,0.87,CEPH Lab at Indiana University,2026-07-01,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-07-04,2026-07-18,CEPH-Rtrend_covid,171,469,820,1425,3636,170,470,820,1400,3600,0.051220650402574536,0.14048236864799685,0.24561949315854462,0.4268387533547879,1.0891127769810587,0.05,0.14,0.25,0.42,1.08,CEPH Lab at Indiana University,2026-07-01,Rtrend COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,CFA_Pyrenew-Pyrenew_E_COVID,0.00115224435629647,0.00125708431015454,0.00131462570694554,0.00137702388198571,0.00151791961992104,0.0012,0.0013,0.0013,0.0014,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-11,CFA_Pyrenew-Pyrenew_E_COVID,0.00111282681705956,0.0014548482214878,0.00166103538921144,0.00191496083858626,0.00276138246603415,0.0011,0.0015,0.0017,0.0019,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-11,CFA_Pyrenew-Pyrenew_HE_COVID,0.00114600634509262,0.00143573304841337,0.00162256599060597,0.00184991025691747,0.0024022166554681,0.0011,0.0014,0.0016,0.0018,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-07-04,2026-07-04,CFA_Pyrenew-Pyrenew_HE_COVID,911.975,1147,1289,1457,1823.025,910,1100,1300,1500,1800,0.27316931374788256,0.3435677544546959,0.38610186180654144,0.4364239043073164,0.5460615567260436,0.27,0.33,0.39,0.45,0.54,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-07-04,2026-07-11,CFA_Pyrenew-Pyrenew_HE_COVID,1007.975,1374,1618,1932,2757.0749999999944,1000,1400,1600,1900,2800,0.3019247666054683,0.4115624190241955,0.4846491950372258,0.5787034887589124,0.8258431269513329,0.3,0.42,0.48,0.57,0.84,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,CFA_Pyrenew-Pyrenew_HE_COVID,0.00114443402884825,0.00124382080931104,0.00129814682764114,0.00135946805689676,0.00148114781457812,0.0011,0.0012,0.0013,0.0014,0.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-07-04,2026-07-04,CFA_Pyrenew-Pyrenew_H_COVID,593,751,847,955.25,1214.025,590,750,850,960,1200,0.17762482858904505,0.22495151141715486,0.2537069642747406,0.2861317327313411,0.3636441526607343,0.18,0.22,0.25,0.29,0.36,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2026-07-04,2026-07-11,CFA_Pyrenew-Pyrenew_H_COVID,434.95,667,836.5,1052,1704.0749999999996,430,670,840,1100,1700,0.13028316896257192,0.19979049016676736,0.2505618366184421,0.3151118375643767,0.5104317534196912,0.13,0.2,0.25,0.33,0.51,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-07-01,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2026-07-04,2026-07-04,CMU-TimeSeries,117.79891904917196,628.2450138697142,906.7559261467612,1278.1782660952615,2996.1930129485627,120,630,910,1300,3000,0.03528501316034395,0.1881819779098317,0.2716060134130173,0.38286036327388473,0.89746757225073,0.04,0.19,0.27,0.39,0.9,Carnegie Mellon Delphi Group,2026-07-01,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2026-07-04,2026-07-11,CMU-TimeSeries,104.48447034991452,594.7565743953141,797.7410097388448,1205.2556761715189,2838.769607446774,100,590,800,1200,2800,0.03129685689059144,0.17815098579962108,0.23895212498029347,0.3610174247654968,0.8503136002133626,0.03,0.18,0.24,0.36,0.84,Carnegie Mellon Delphi Group,2026-07-01,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2026-07-04,2026-07-18,CMU-TimeSeries,105.98806666709226,499.3446830420422,727.2331205296874,1128.570586081293,2835.9613024154387,110,500,730,1100,2800,0.03174723806783565,0.14957169263439085,0.21783247618610804,0.338047482130401,0.849472411849422,0.03,0.15,0.22,0.33,0.84,Carnegie Mellon Delphi Group,2026-07-01,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-04,CMU-TimeSeries,5.325399226020103e-4,9.185799759453524e-4,0.00110441774117433,0.00130674852460373,0.00196922387399675,5.3e-4,9.2e-4,0.0011,0.0013,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnegie Mellon Delphi Group,2026-07-01,AR ensemble with auxiliary data
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-07-04,2026-07-11,CMU-TimeSeries,4.293045099408494e-4,8.647583870280052e-4,0.00110663031575837,0.00143589538524164,0.00232434187812708,4.3e-4,8.6e-4,0.0011,0.0014,0.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnegie Mellon Delphi Group,2026-07-01,AR ensemble with auxiliary data
