location_name,horizon,rate_quantile_0.025,rate_quantile_0.5,rate_quantile_0.975,count_quantile_0.025,count_quantile_0.5,count_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.5_rounded,rate_quantile_0.975_rounded,count_quantile_0.025_rounded,count_quantile_0.5_rounded,count_quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.2868116793770361,0.4729672923138316,0.7006146274363851,957.52,1579,2339,0.29,0.47,0.7,960,1600,2300,wk inc covid hosp,hosp,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
United States,1,0.23698746312658267,0.4612853895904374,0.9222712432136084,791.181991562698,1540,3079,0.24,0.46,0.92,790,1500,3100,wk inc covid hosp,hosp,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
United States,2,0.2266733817732468,0.4958753153080871,1.155180616533923,756.7484594314508,1655.4783715401784,3856.5673,0.23,0.5,1.16,760,1700,3900,wk inc covid hosp,hosp,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,7.359853205893141e-4,0.00121376477721837,0.00208339690547086,NA,NA,NA,7.4e-4,0.0012,0.0021,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,6.031982021195986e-4,0.00117232590543698,0.0022885317592603,NA,NA,NA,6e-4,0.0012,0.0023,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,5.039068398652465e-4,0.00119491512270414,0.00265503491519842,NA,NA,NA,5e-4,0.0012,0.0027,wk inc covid prop ed visits,prop_ed,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alabama,0,0.4249180564128221,0.9000787430603355,1.4577237360894924,21.65960728954519,45.880262818047754,74.3054412111687,0.42,0.9,1.46,20,50,70,wk inc covid hosp,hosp,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alabama,1,0.29785671128112323,0.8435737629726441,1.6236139803003753,15.182831836726578,43,82.76146582237901,0.3,0.84,1.62,20,40,80,wk inc covid hosp,hosp,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alabama,2,0.21039474532072733,0.7847197795094364,1.73678105199926,10.72457969402808,40,88.53,0.21,0.78,1.74,10,40,90,wk inc covid hosp,hosp,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,8.729971444229255e-4,0.00150105098195637,0.00257555042887916,NA,NA,NA,8.7e-4,0.0015,0.0026,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,6.214769453127172e-4,0.00135168195446262,0.00309632721839641,NA,NA,NA,6.2e-4,0.0014,0.0031,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,5.777371729005843e-4,0.00138863615933506,0.00326115502006205,NA,NA,NA,5.8e-4,0.0014,0.0033,wk inc covid prop ed visits,prop_ed,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alaska,0,0.03594905713717276,0.2834041640650537,1.016512849160322,0.2558533940415436,2.017018610109034,7.23463376388742,0.04,0.28,1.02,0,2,7,wk inc covid hosp,hosp,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alaska,1,0.00617949769814548,0.29506358620282674,1.1182632010954934,0.0439801648624482,2.1,7.958802211148747,0.01,0.3,1.12,0,2,8,wk inc covid hosp,hosp,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alaska,2,0.01314193831685509,0.29084839211421487,1.169920840615722,0.09353262061427256,2.07,8.326455313954561,0.01,0.29,1.17,0,2,8,wk inc covid hosp,hosp,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,5.427920967847258e-4,0.00127242494187437,0.00250278285791435,NA,NA,NA,5.4e-4,0.0013,0.0025,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,3.872245107207977e-4,0.00108588751967333,0.00250108203111472,NA,NA,NA,3.9e-4,0.0011,0.0025,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,4.146740982373696e-4,9.862363002684795e-4,0.00227992491883784,NA,NA,NA,4.1e-4,9.9e-4,0.0023,wk inc covid prop ed visits,prop_ed,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Arizona,0,0.18727965809761632,0.38665347728712046,0.8261533431123692,13.885,28.666666666666664,61.25138888888888,0.19,0.39,0.83,10,30,60,wk inc covid hosp,hosp,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Arizona,1,0.1618549439806551,0.40763467372905726,1.0215735068574194,12,30.22222222222222,75.73992972222223,0.16,0.41,1.02,10,30,80,wk inc covid hosp,hosp,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
Arizona,2,0.14836703198226717,0.3971440755080888,1.410941743604361,11,29.444444444444443,104.6078699040294,0.15,0.4,1.41,10,30,100,wk inc covid hosp,hosp,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",CovidHub-ensemble
