location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.26583817094903456,0.5966778736950521,0.9776891413575047,887.5,1992.0074345,3264.0125,0.27,0.6,0.98,890,2000,3300,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
United States,1,0.17253271714551427,0.486337121548736,0.8796135772752651,576,1623.6351379999996,2936.5874999999996,0.17,0.49,0.88,580,1600,2900,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
United States,2,0.10184222887061606,0.345364970258295,0.8737464165164324,340,1153,2917,0.1,0.35,0.87,340,1200,2900,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.0011200769840811892,0.0016677262599719138,0.0024725526776085043,NA,NA,NA,0.0011,0.0017,0.0025,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,7.329719706242324e-4,0.0013336963849305736,0.0023382855109758596,NA,NA,NA,7.3e-4,0.0013,0.0023,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alabama,0,0.215797939365095,0.42178688148632204,0.7651017850217005,11,21.5,39,0.22,0.42,0.77,10,20,40,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alabama,1,0.13732596141415138,0.33350590629151045,0.7062478015584928,7,17,36,0.14,0.33,0.71,7,20,40,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alabama,2,0.07847197795094364,0.2648429255844348,0.6179668263636812,4,13.5,31.5,0.08,0.26,0.62,4,10,30,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,7.399493807976722e-4,0.0013775689530690135,0.0023498871634592723,NA,NA,NA,7.4e-4,0.0014,0.0023,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,5.325400191714936e-4,0.0012047865596016834,0.002433094057396773,NA,NA,NA,5.3e-4,0.0012,0.0024,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alaska,0,0.10537985221529525,0.49177264367137785,1.4401913136090352,0.75,3.5,10.25,0.11,0.49,1.44,1,4,10,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alaska,1,0,0.38639279145608263,1.2996848439886415,0,2.75,9.25,0,0.39,1.3,0,3,9,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alaska,2,0,0.28101293924078735,1.5455711658243305,0,2,11,0,0.28,1.55,0,2,10,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alaska,0,NA,NA,NA,0.0010389617038627634,0.0021877063796077734,0.003943299741953456,NA,NA,NA,0.001,0.0022,0.0039,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Alaska,1,NA,NA,NA,6.489524263414756e-4,0.0017448123959205074,0.0038384350449498696,NA,NA,NA,6.5e-4,0.0017,0.0038,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arizona,0,0.24952637197017663,0.46196098594478646,0.8868302138940061,18.5,34.25,65.75,0.25,0.46,0.89,20,30,70,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arizona,1,0.1618549439806551,0.3742895579552649,0.7620670279089178,12,27.75,56.5,0.16,0.37,0.76,10,30,60,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arizona,2,0.09441538398871548,0.24952637197017663,0.708115379915366,7,18.5,52.5,0.09,0.25,0.71,7,20,50,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arizona,0,NA,NA,NA,6.498578322773046e-4,0.0011913284956270598,0.0020175484612250383,NA,NA,NA,6.5e-4,0.0012,0.002,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arizona,1,NA,NA,NA,4.0898951668301767e-4,9.605073891238557e-4,0.0019475633123592368,NA,NA,NA,4.1e-4,9.6e-4,0.0019,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arkansas,0,0.09791199408872656,0.29373598226617964,1.0443946036130831,3,9,32,0.1,0.29,1.04,3,9,30,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arkansas,1,0.0652746627258177,0.24477998522181635,0.8812079467985389,2,7.5,27,0.07,0.24,0.88,2,8,30,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Arkansas,2,0.03263733136290885,0.1958239881774531,0.7506586213469035,1,6,23,0.03,0.2,0.75,1,6,20,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
California,0,0.1764182475394226,0.33223290412533596,0.6927957458117471,68.5,129,269,0.18,0.33,0.69,70,130,270,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
California,1,0.11331975024430063,0.23951674483454455,0.5588724046139372,44,93,217,0.11,0.24,0.56,40,90,220,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
California,2,0.05408442625296167,0.15967782988969637,0.5234599826625933,21,62,203.25,0.05,0.16,0.52,20,60,200,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
California,0,NA,NA,NA,5.685794368975744e-4,0.001046095769834347,0.0017908989004396824,NA,NA,NA,5.7e-4,0.001,0.0018,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
California,1,NA,NA,NA,3.351754696537466e-4,7.923786769694116e-4,0.0015916383286789207,NA,NA,NA,3.4e-4,7.9e-4,0.0016,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Colorado,0,0.17541406704445436,0.41928240415503726,1.0781547535415243,10.25,24.5,63,0.18,0.42,1.08,10,20,60,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Colorado,1,0.08556783758266066,0.32515778281411056,0.9797517403214646,5,19,57.25,0.09,0.33,0.98,5,20,60,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Colorado,2,0.051340702549596405,0.25670351274798203,0.7658321463648131,3,15,44.75,0.05,0.26,0.77,3,20,40,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Connecticut,0,0.2768300960821898,0.7197582498136933,1.391913680315867,10,26,50.28043193333333,0.28,0.72,1.39,10,30,50,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Connecticut,1,0.17993956245342332,0.4982941729479416,1.3149429563904014,6.5,18,47.5,0.18,0.5,1.31,7,20,50,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Connecticut,2,0.11765279083493063,0.37372062971095615,1.1419241463390328,4.25,13.5,41.25,0.12,0.37,1.14,4,10,40,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Delaware,0,0.09723445755813162,0.4375550590115923,1.4342082489824413,1,4.5,14.75,0.1,0.44,1.43,1,5,10,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Delaware,1,0.04861722877906581,0.34032060145346066,1.2397393338661782,0.5,3.5,12.75,0.05,0.34,1.24,1,4,10,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Delaware,2,0,0.19446891511626324,1.0695790331394477,0,2,11,0,0.19,1.07,0,2,10,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Delaware,0,NA,NA,NA,8.072918717120002e-4,0.001696535963557099,0.0030494483100992464,NA,NA,NA,8.1e-4,0.0017,0.003,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Delaware,1,NA,NA,NA,4.981645912054278e-4,0.0013632170534192021,0.0029547994487650418,NA,NA,NA,5e-4,0.0014,0.003,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
District of Columbia,0,0,0.07398868565019037,0.4439321139011423,0,0.5,3,0,0.07,0.44,0,1,3,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
District of Columbia,1,0,0.07398868565019037,0.3699434282509519,0,0.5,2.5,0,0.07,0.37,0,1,3,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
District of Columbia,2,0,0,0.2959547426007615,0,0,2,0,0,0.3,0,0,2,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
District of Columbia,0,NA,NA,NA,1.400875078127353e-4,6.215540162196327e-4,0.0014838251441097712,NA,NA,NA,1.4e-4,6.2e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
District of Columbia,1,NA,NA,NA,1.0558933549850812e-4,5.015927364147506e-4,0.0015384746186616702,NA,NA,NA,1.1e-4,5e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Florida,0,0.23059057083227943,0.4268142777424403,0.7671570914227757,52,96.25,173,0.23,0.43,0.77,50,100,170,wk inc rsv hosp,hosp,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Florida,1,0.1552051919063419,0.33479977111225184,0.6906631039832215,35,75.5,155.75,0.16,0.33,0.69,40,80,160,wk inc rsv hosp,hosp,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Florida,2,0.05764764270806986,0.2261561367778125,0.5853452951896324,13,51,132,0.06,0.23,0.59,10,50,130,wk inc rsv hosp,hosp,2026-05-09,2026-04-25,2026-04-22,"May 09, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Florida,0,NA,NA,NA,7.285912076694568e-4,0.0012216477857439731,0.0019208039852252404,NA,NA,NA,7.3e-4,0.0012,0.0019,wk inc rsv prop ed visits,prop_ed,2026-04-25,2026-04-25,2026-04-22,"April 25, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
Florida,1,NA,NA,NA,4.887258016026072e-4,0.001009042339477512,0.0018620045474186768,NA,NA,NA,4.9e-4,0.001,0.0019,wk inc rsv prop ed visits,prop_ed,2026-05-02,2026-04-25,2026-04-22,"May 02, 2026","April 22, 2026","April 25, 2026",RSVHub-ensemble
