location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-01-03,2026-01-03,CEPH-Rtrend_covid,5070,5622,6215,6956,7775,8548,9420,5100,5600,6200,7000,7800,8500,9400,1.502253923118342,1.6658129301324103,1.8415203416529577,2.061080530416408,2.3037523179970627,2.532794188326546,2.7911700110009434,1.5,1.67,1.84,2.06,2.3,2.53,2.79,TRUE,FALSE,CEPH Lab at Indiana University,2025-12-31,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-03,2026-01-10,CEPH-Rtrend_covid,4528,5436,6505,7940,9628,11362,13407,4500,5400,6500,7900,9600,11400,13400,1.3416579415936594,1.6107006560298438,1.9274480808451313,2.3526422385719203,2.8528009411801576,3.366589561039566,3.9725282736188583,1.34,1.61,1.93,2.35,2.85,3.37,3.97,TRUE,FALSE,CEPH Lab at Indiana University,2025-12-31,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-01-03,2026-01-17,CEPH-Rtrend_covid,3954,5115,6568,8655,11268,14105,17564,4000,5100,6600,8700,11300,14100,17600,1.1715802785029437,1.5155875378205759,1.9461151414282587,2.5644985610629685,3.338737121439345,4.179347452777952,5.204257969556323,1.17,1.52,1.95,2.56,3.34,4.18,5.2,TRUE,FALSE,CEPH Lab at Indiana University,2025-12-31,Rtrend COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-03,2026-01-03,CFA_Pyrenew-Pyrenew_E_COVID,0.011007518650546798,0.01138411520842128,0.011734927397010006,0.012149310020659013,0.012542521521404736,0.012955324059823045,0.013343125092423098,0.011,0.011,0.012,0.012,0.013,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-03,2026-01-10,CFA_Pyrenew-Pyrenew_E_COVID,0.011448890146067378,0.012754140628656463,0.014081682454846811,0.015742514351627226,0.01728229580683677,0.01899304872605496,0.021244858910424217,0.011,0.013,0.014,0.016,0.017,0.019,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-03,2026-01-03,CFA_Pyrenew-Pyrenew_HE_COVID,6951.775,7635.2,8220,8937,9740,10417.2,11310.299999999997,7000,7600,8200,8900,9700,10400,11300,2.0598286521471425,2.2623292216554565,2.4356069522747084,2.6480558798636338,2.8859868266612723,3.0866429128024446,3.3512707192594435,2.06,2.26,2.44,2.65,2.89,3.09,3.35,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-03,2026-01-03,CFA_Pyrenew-Pyrenew_HE_COVID,0.010494883960138337,0.01090656232458932,0.011315168970813696,0.011741598170048505,0.012159134989945426,0.012559458169953065,0.012987075873200648,0.01,0.011,0.011,0.012,0.012,0.013,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-03,2026-01-10,CFA_Pyrenew-Pyrenew_HE_COVID,7112.625,8246,9360,10706,12208,13755.3,16063.099999999993,7100,8200,9400,10700,12200,13800,16100,2.107488917143905,2.44331081854711,2.7733918580646315,3.1722150889358915,3.6172615174415617,4.075730451414148,4.759537473854484,2.11,2.44,2.77,3.17,3.62,4.08,4.76,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-03,2026-01-10,CFA_Pyrenew-Pyrenew_HE_COVID,0.009354922971895824,0.01093906974310583,0.01237127747636272,0.013939673640309336,0.015559741750330251,0.017029969583717938,0.019101068493935225,0.0094,0.011,0.012,0.014,0.016,0.017,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-03,2026-01-03,CFA_Pyrenew-Pyrenew_H_COVID,7513,7967.7,8335.75,8822,9328,9852.1,10506.25,7500,8000,8300,8800,9300,9900,10500,2.2261210501751685,2.3608498191775174,2.4699039723143432,2.613981086735703,2.7639101764985985,2.919202342397282,3.1130286547854205,2.23,2.36,2.47,2.61,2.76,2.92,3.11,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-31,Pyrenew_Hospital_Admissions_COVID
