location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-06-14,2025-06-14,CEPH-Rtrend_covid,2367,2624,2900,3249,3633,4001,4419,2400,2600,2900,3200,3600,4000,4400,0.7013481333374981,0.7774978884147001,0.8592773919217342,0.9626869815012807,1.076467160293676,1.1855064983030545,1.3093609637593595,0.7,0.78,0.86,0.96,1.08,1.19,1.31,TRUE,FALSE,CEPH Lab at Indiana University,2025-06-11,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-06-14,2025-06-21,CEPH-Rtrend_covid,1813,2157,2567,3117,3773,4452,5251,1800,2200,2600,3100,3800,4500,5300,0.5371965212255532,0.6391245980604071,0.7606086431252039,0.923575045041395,1.11794951714507,1.3191389478743312,1.5558846844762158,0.54,0.64,0.76,0.92,1.12,1.32,1.56,TRUE,FALSE,CEPH Lab at Indiana University,2025-06-11,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-06-14,2025-06-28,CEPH-Rtrend_covid,1410,1789,2263,2939,3788,4705,5809,1400,1800,2300,2900,3800,4700,5800,0.41778659400332585,0.5300852600510284,0.6705326682478912,0.8708331913303368,1.1223940553791478,1.394103492755779,1.721221506783915,0.42,0.53,0.67,0.87,1.12,1.39,1.72,TRUE,FALSE,CEPH Lab at Indiana University,2025-06-11,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-06-14,2025-06-14,CFA_Pyrenew-Pyrenew_HE_COVID,2977.95,3135.8,3276,3450.5,3625,3798.1000000000004,4055.0999999999995,3000,3100,3300,3500,3600,3800,4100,0.8823741756114925,0.9291455329614393,0.970687150322621,1.0223919451123944,1.0740967399021675,1.125386711123427,1.2015364662006287,0.88,0.93,0.97,1.02,1.07,1.13,1.2,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2025-06-14,2025-06-21,CFA_Pyrenew-Pyrenew_HE_COVID,2349.425,2680.3999999999996,2921.75,3248.5,3651.5,4077.1000000000013,4805.874999999993,2300,2700,2900,3200,3700,4100,4800,0.6961406160399036,0.794209352174833,0.8657219723611471,0.9625388302268115,1.0819487574490387,1.208055122277277,1.423993012379951,0.7,0.79,0.87,0.96,1.08,1.21,1.42,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-06-14,2025-06-14,CFA_Pyrenew-Pyrenew_H_COVID,2331.9,2526.5,2680.75,2893.5,3081,3297.4,3513.2249999999995,2300,2500,2700,2900,3100,3300,3500,0.6909479138697557,0.7486083898931936,0.7943130580669616,0.8573514253536336,0.9129081532796078,0.9770280248699055,1.0409775224945634,0.69,0.75,0.79,0.86,0.91,0.98,1.04,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-11,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-06-14,2025-06-21,CFA_Pyrenew-Pyrenew_H_COVID,1568.45,1902.8999999999999,2218.75,2545.5,2953.25,3352.5,3989.2749999999996,1600,1900,2200,2500,3000,3400,4000,0.46473573288263587,0.5638341203751268,0.6574212804573613,0.7542381383230256,0.8750555026527107,0.9933542953164186,1.1820323509167503,0.46,0.56,0.66,0.75,0.88,0.99,1.18,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-11,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-06-14,2025-06-14,CMU-TimeSeries,1568.0367704051205,2186.081931116488,2662.566816796016,3156.58099639748,3908.226261184138,4747.726313375693,6321.845144973138,1600,2200,2700,3200,3900,4700,6300,0.46461329190037615,0.6477416483782771,0.7889253345358049,0.9353029951634949,1.1580174030173571,1.4067634083157432,1.8731788304502053,0.46,0.65,0.79,0.94,1.16,1.41,1.87,TRUE,FALSE,Carnegie Mellon Delphi Group,2025-06-11,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-06-14,2025-06-21,CMU-TimeSeries,1350.791935290212,2041.808458626315,2567.9932807528585,3133.644098113594,4252.813863018173,5563.034092981205,8311.446901601987,1400,2000,2600,3100,4300,5600,8300,0.40024309351209836,0.6049930507352262,0.7609029547440874,0.9285067337372357,1.2601195877733968,1.6483411815822686,2.462702902311908,0.4,0.6,0.76,0.93,1.26,1.65,2.46,TRUE,FALSE,Carnegie Mellon Delphi Group,2025-06-11,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-06-14,2025-06-28,CMU-TimeSeries,1343.7294523382236,2039.1247762703274,2552.5224290650513,3252.2540012807285,4762.313281751434,6501.380243537632,9710.065158948433,1300,2000,2600,3300,4800,6500,9700,0.3981504618115893,0.6041978688126057,0.7563189019547403,0.9636511503750099,1.411085564226761,1.9263755377787948,2.877117056955624,0.4,0.6,0.76,0.96,1.41,1.93,2.88,TRUE,FALSE,Carnegie Mellon Delphi Group,2025-06-11,AR ensemble with auxiliary data
