location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.844227146942317,1.1975367581138467,1.5481784097435904,2818.45,3997.973161761625,5168.589347956566,0.84,1.2,1.55,2800,4000,5200,wk inc covid hosp,hosp,2026-09-12,2026-09-12,2026-09-09,"September 12, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
United States,1,0.7900796887129594,1.3058607015561183,1.8232978979488386,2637.678860148274,4359.612347969565,6087.074999999999,0.79,1.31,1.82,2600,4400,6100,wk inc covid hosp,hosp,2026-09-19,2026-09-12,2026-09-09,"September 19, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
United States,2,0.7844846982710101,1.4099293019559576,2.1351910477471505,2619,4707.045083175091,7128.32941977657,0.78,1.41,2.14,2600,4700,7100,wk inc covid hosp,hosp,2026-09-26,2026-09-12,2026-09-09,"September 26, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,0.004973811688547519,0.006216429638737398,0.007915422240825837,NA,NA,NA,0.005,0.0062,0.0079,wk inc covid prop ed visits,prop_ed,2026-09-12,2026-09-12,2026-09-09,"September 12, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,0.004143229270103315,0.006204600919774504,0.009515603263908828,NA,NA,NA,0.0041,0.0062,0.0095,wk inc covid prop ed visits,prop_ed,2026-09-19,2026-09-12,2026-09-09,"September 19, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,0.003429812769910487,0.006198473804474204,0.011903207329851928,NA,NA,NA,0.0034,0.0062,0.012,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-12,2026-09-09,"September 26, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alabama,0,1.282948955203984,1.9286458790215195,2.734584948302988,65.39653969247536,98.31004286535011,139.39166666666668,1.28,1.93,2.73,70,100,140,wk inc covid hosp,hosp,2026-09-12,2026-09-12,2026-09-09,"September 12, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alabama,1,1.2555516472150983,2.1810326138089984,3.212991541658081,64,111.17510585358049,163.77777777777777,1.26,2.18,3.21,60,110,160,wk inc covid hosp,hosp,2026-09-19,2026-09-12,2026-09-09,"September 19, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alabama,2,0.9834285474979919,2.281015378554306,3.557061491934404,50.128903243029114,116.27158831042958,181.31626523588247,0.98,2.28,3.56,50,120,180,wk inc covid hosp,hosp,2026-09-26,2026-09-12,2026-09-09,"September 26, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,0.0063047844605960595,0.008451363372085923,0.01147492771316583,NA,NA,NA,0.0063,0.0085,0.011,wk inc covid prop ed visits,prop_ed,2026-09-12,2026-09-12,2026-09-09,"September 12, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,0.004384925083624495,0.007527569383681074,0.012938957032912066,NA,NA,NA,0.0044,0.0075,0.013,wk inc covid prop ed visits,prop_ed,2026-09-19,2026-09-12,2026-09-09,"September 19, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,0.0031698482839555885,0.006913015306167275,0.01550670989661702,NA,NA,NA,0.0032,0.0069,0.016,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-12,2026-09-09,"September 26, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
Alaska,0,0.23837907815489437,0.7250773675000293,1.445009541840409,1.6965701209269803,5.1604553830081334,10.284291860327793,0.24,0.73,1.45,2,5,10,wk inc covid hosp,hosp,2026-09-12,2026-09-12,2026-09-09,"September 12, 2026","September 09, 2026","September 12, 2026",CovidHub-ensemble
