location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.10,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.90,quantile_0.975,quantile_0.025_rounded,quantile_0.10_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.90_rounded,quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_H,3250,3676.6000000000004,4076.5,4535.5,5016.25,5548.3,6316.249999999998,3300,3700,4100,4500,5000,5500,6300,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_H,2609.9249999999997,3279.4,3874,4587.5,5441.5,6438.200000000002,8199.349999999999,2600,3300,3900,4600,5400,6400,8200,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_HE,3866.9,4069.9,4289.5,4533,4801.25,5045,5367.0999999999995,3900,4100,4300,4500,4800,5000,5400,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_HE,3408.975,3692.8,3932.5,4215.5,4536.25,4876.1,5334.249999999998,3400,3700,3900,4200,4500,4900,5300,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_HE,2841.9249999999997,3147,3451.25,3832,4293,4807,5613.025,2800,3100,3500,3800,4300,4800,5600,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_HE,0.00352243318036881,0.00375607844796739,0.00398913726777291,0.00425399676784499,0.00454866885738322,0.00484051537029014,0.00516540495381577,0.0035,0.0038,0.004,0.0043,0.0045,0.0048,0.0052,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_HE,0.00225698644923877,0.0026565863944529,0.00306532948489207,0.0035326616593984,0.00412816953102563,0.00480445318353054,0.00576127887763561,0.0023,0.0027,0.0031,0.0035,0.0041,0.0048,0.0058,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_HE,0.00135057353489142,0.00179472204281884,0.00231168540322118,0.00298475807041749,0.00388542148358086,0.00511313217876789,0.00726074759691159,0.0014,0.0018,0.0023,0.003,0.0039,0.0051,0.0073,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CMU-TimeSeries_Cal,2660.30061954913,3470.564442529684,4533.083212790596,5319.3610945636965,5515.048232063985,6407.655668702183,7363.784190747435,2700,3500,4500,5300,5500,6400,7400,FALSE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,"AR ensemble with auxiliary data, online-calibrated"
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CMU-TimeSeries_Cal,2145.228358496513,3695.233194956816,4775.300915630407,6206.450550967427,6687.014546251444,7332.656355906695,8794.853367202317,2100,3700,4800,6200,6700,7300,8800,FALSE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,"AR ensemble with auxiliary data, online-calibrated"
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CMU-TimeSeries_Cal,2924.8017497224882,3557.125932223131,4886.454991801334,6694.825259846424,7809.260739371039,8287.568576111897,11176.961377994998,2900,3600,4900,6700,7800,8300,11200,FALSE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,"AR ensemble with auxiliary data, online-calibrated"
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CMU-TimeSeries,2617.1333068082754,3361.7424759506885,4188.073506399074,4939.544598001515,5627.720256805597,6679.554497722043,7436.073607321387,2600,3400,4200,4900,5600,6700,7400,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CMU-TimeSeries,2096.9956466779913,3634.3586445342307,4477.512266433111,5533.978030411433,6529.658198614479,7671.530338623343,8893.343335144837,2100,3600,4500,5500,6500,7700,8900,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CMU-TimeSeries,2859.2833642437763,3565.7325567691987,4551.418296443687,5992.679233825047,7438.923984845655,8517.72618492613,11306.136565119683,2900,3600,4600,6000,7400,8500,11300,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CMU-TimeSeries,0.0036355556196278212,0.0041497342967950915,0.004818202368030792,0.005799096354786063,0.007100683009713605,0.008334209167085134,0.04190458854918678,0.0036,0.0041,0.0048,0.0058,0.0071,0.0083,0.042,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CMU-TimeSeries,0.002596070938256945,0.0032320469290641374,0.003928047149828719,0.004922723778316993,0.006143574818723724,0.007794058209692216,0.010262018164815265,0.0026,0.0032,0.0039,0.0049,0.0061,0.0078,0.01,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CMU-TimeSeries,0.0023884543060568235,0.0031073333228293985,0.003916740989990063,0.004998720805203987,0.00655125156080276,0.00851582705415954,0.011429467271541675,0.0024,0.0031,0.0039,0.005,0.0066,0.0085,0.011,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CovidHub-baseline,0,517.6000000000001,3075.75,4368,5660.25,8218.400000000001,16649.274999999998,0,520,3100,4400,5700,8200,16600,FALSE,FALSE,CovidHub-hub-models,2026-09-23,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CovidHub-baseline,0,0,1973.6239712397123,4368,6898.707712077122,11316.387120871217,20993.92663426633,0,0,2000,4400,6900,11300,21000,FALSE,FALSE,CovidHub-hub-models,2026-09-23,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CovidHub-baseline,0,0,1017.3599960999609,4368,8015.023642736431,14019.52029620296,24849.763565885652,0,0,1000,4400,8000,14000,24800,FALSE,FALSE,CovidHub-hub-models,2026-09-23,CovidHub baseline model
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CovidHub-baseline,0.0016000000000000007,0.0031000000000000003,0.004499999999999999,0.0052,0.005900000000000001,0.007299999999999999,0.008799999999999999,0.0016,0.0031,0.0045,0.0052,0.0059,0.0073,0.0088,FALSE,FALSE,CovidHub-hub-models,2026-09-23,CovidHub baseline model
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CovidHub-baseline,1.3291367913678646e-4,0.0021625453254532547,0.0038000000000000004,0.0052,0.0066,0.00822684746847469,0.010321503190031901,1.3e-4,0.0022,0.0038,0.0052,0.0066,0.0082,0.01,FALSE,FALSE,CovidHub-hub-models,2026-09-23,CovidHub baseline model
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CovidHub-baseline,0,0.001460593805938062,0.003359677346773468,0.0052,0.0070604663546635455,0.008951662916629176,0.011312643451434514,0,0.0015,0.0034,0.0052,0.0071,0.009,0.011,FALSE,FALSE,CovidHub-hub-models,2026-09-23,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,OHT_JHU-nbxd,2854.11,3121.53,3374.76,3671.89,3985.98,4283.45,4632.77,2900,3100,3400,3700,4000,4300,4600,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-09-23,NBEATS exogenous covariate decoder
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,OHT_JHU-nbxd,2342.71,2652.45,2952.24,3311.19,3698.14,4070.98,4515.87,2300,2700,3000,3300,3700,4100,4500,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-09-23,NBEATS exogenous covariate decoder
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,OHT_JHU-nbxd,1948.08,2273.85,2595.28,2986.9,3416.11,3835.6,4342.66,1900,2300,2600,3000,3400,3800,4300,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-09-23,NBEATS exogenous covariate decoder
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,UGA_flucast-INFLAenza,3337.975,3618.9,3892.75,4191,4530,4860,5235.124999999998,3300,3600,3900,4200,4500,4900,5200,TRUE,FALSE,UGA_flucast,2026-09-23,INFLAenza
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,UGA_flucast-INFLAenza,2840,3181.9,3510,3909,4355,4804,5379.025,2800,3200,3500,3900,4400,4800,5400,TRUE,FALSE,UGA_flucast,2026-09-23,INFLAenza
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,UGA_flucast-INFLAenza,2455.9249999999997,2815.9,3168,3598,4102.25,4648.1,5313,2500,2800,3200,3600,4100,4600,5300,TRUE,FALSE,UGA_flucast,2026-09-23,INFLAenza
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,UGA_flucast-INFLAenza,0.0030752857641837042,0.0036459843714106983,0.004182812491078832,0.004850042389017,0.005569784250672356,0.006293181637783435,0.00723646398970404,0.0031,0.0036,0.0042,0.0049,0.0056,0.0063,0.0072,TRUE,FALSE,UGA_flucast,2026-09-23,INFLAenza
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,UGA_flucast-INFLAenza,0.002468501640674209,0.002978219201507954,0.003512897136245679,0.00422323934788856,0.004971414766962767,0.005737573711129231,0.006765563617840198,0.0025,0.003,0.0035,0.0042,0.005,0.0057,0.0068,TRUE,FALSE,UGA_flucast,2026-09-23,INFLAenza
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,UGA_flucast-INFLAenza,0.0019249748701513818,0.00242142032091504,0.0029587858673576937,0.003626095339598464,0.00441369249967502,0.005245413578250106,0.006311909809888663,0.0019,0.0024,0.003,0.0036,0.0044,0.0052,0.0063,TRUE,FALSE,UGA_flucast,2026-09-23,INFLAenza
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,UMass-ar6_pooled,3388.67286523763,3868.8066621465878,4267.4575188083645,4769.651412262476,5273.028888231516,5757.080103485747,6329.044766698807,3400,3900,4300,4800,5300,5800,6300,TRUE,FALSE,UMass-Amherst,2026-09-23,AR(6) model with pooling
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,UMass-ar6_pooled,3197.34671206443,3826.597115674113,4377.486106273425,5094.705728116875,5807.629904929883,6530.556477471921,7304.420881973761,3200,3800,4400,5100,5800,6500,7300,TRUE,FALSE,UMass-Amherst,2026-09-23,AR(6) model with pooling
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,UMass-ar6_pooled,3070.756129297081,3774.4710151061404,4491.833627294581,5395.875875367497,6333.443206740836,7298.54458732676,8476.208335300009,3100,3800,4500,5400,6300,7300,8500,TRUE,FALSE,UMass-Amherst,2026-09-23,AR(6) model with pooling
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,ZJU_LeiLab-MPUDE_ens,3277.79,3676.81,4064.94,4538.5,5067.44,5603.01,6286.45,3300,3700,4100,4500,5100,5600,6300,TRUE,FALSE,"Hao Lei Lab, ZJU School of Public Health",2026-09-23,Multi-pathogen UDE ensemble
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,ZJU_LeiLab-MPUDE_ens,2698.32,3267.81,3863.06,4642.75,5581.05,6601.56,8003.87,2700,3300,3900,4600,5600,6600,8000,TRUE,FALSE,"Hao Lei Lab, ZJU School of Public Health",2026-09-23,Multi-pathogen UDE ensemble
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,ZJU_LeiLab-MPUDE_ens,2220.8,2902.52,3667.8,4743.75,6138.54,7767.83,10179.35,2200,2900,3700,4700,6100,7800,10200,TRUE,FALSE,"Hao Lei Lab, ZJU School of Public Health",2026-09-23,Multi-pathogen UDE ensemble
United States,US,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CovidHub-ensemble,3337.975,3676.81,4188.073506399074,4538.5,5067.44,5551,6035,3300,3700,4200,4500,5100,5600,6000,FALSE,TRUE,CovidHub,2026-09-23,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CovidHub-ensemble,2840,3478,3932.5,4642.75,5581.05,6476,7304.420881973761,2800,3500,3900,4600,5600,6500,7300,FALSE,TRUE,CovidHub,2026-09-23,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CovidHub-ensemble,2456,3002,3667.8,4635,5833,7126,8476.208335300009,2500,3000,3700,4600,5800,7100,8500,FALSE,TRUE,CovidHub,2026-09-23,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CovidHub-ensemble,0.0035750804614984753,0.0039528736347421494,0.0043811839058623785,0.00498254713680311,0.005656245959083273,0.0063050360262360775,0.0071942960911965765,0.0036,0.004,0.0044,0.005,0.0057,0.0063,0.0072,FALSE,TRUE,CovidHub,2026-09-23,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CovidHub-ensemble,0.0025322862894655773,0.0031051330652860456,0.0036755577384180484,0.004381087728608538,0.005160493122144704,0.005977603056753383,0.0070323498087421655,0.0025,0.0031,0.0037,0.0044,0.0052,0.006,0.007,FALSE,TRUE,CovidHub,2026-09-23,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CovidHub-ensemble,0.0020110446283985693,0.0025205495168943784,0.0030299885713062674,0.003724811344592183,0.004551578743362084,0.005441057048500138,0.006720421068096157,0.002,0.0025,0.003,0.0037,0.0046,0.0054,0.0067,FALSE,TRUE,CovidHub,2026-09-23,Ensemble model using CovidHub submissions
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CEPH-Rtrend_covid,90,96,102,109,117,123,131,90,100,100,110,120,120,130,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CEPH-Rtrend_covid,78,87,97,109,123,137,151,80,90,100,110,120,140,150,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CEPH-Rtrend_covid,65,76,89,105,124,143,165,70,80,90,110,120,140,170,TRUE,FALSE,CEPH Lab at Indiana University,2026-09-23,Rtrend COVID
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_E,0.00269438356599124,0.00320072121907059,0.00367018019952496,0.0042725489562539,0.00497827487765878,0.00565273657623166,0.00661186664560686,0.0027,0.0032,0.0037,0.0043,0.005,0.0057,0.0066,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_E,0.00117799745152416,0.00157890307107296,0.002100315744,0.00285486090042272,0.00388226323813401,0.00512195171393108,0.00718835243067798,0.0012,0.0016,0.0021,0.0029,0.0039,0.0051,0.0072,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_E,4.220638385349675e-4,7.298801655593934e-4,0.00117835134874036,0.00194290365082729,0.00326944139439461,0.00521127707262375,0.00930344643385359,4.2e-4,7.3e-4,0.0012,0.0019,0.0033,0.0052,0.0093,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-E
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-NowcastAutoGP,0.0038049866781808433,0.004439835656095672,0.005118710683674085,0.006091819942778247,0.007097235214076174,0.008302765306717207,0.009952046878523402,0.0038,0.0044,0.0051,0.0061,0.0071,0.0083,0.01,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-NowcastAutoGP,0.0024739731960371036,0.0030992402440221485,0.0037647332123392978,0.004667962607555866,0.005778848922935035,0.0070815291118048376,0.008788261724986614,0.0025,0.0031,0.0038,0.0047,0.0058,0.0071,0.0088,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-NowcastAutoGP,0.0017606043337017603,0.0022569545925703637,0.002897227796101595,0.0037893815357887242,0.004909657815364421,0.006275041138016152,0.008542685786381806,0.0018,0.0023,0.0029,0.0038,0.0049,0.0063,0.0085,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,NowcastAutoGP
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_H,67.975,80,91,104,120,133,152,70,80,90,100,120,130,150,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_H,53.975,70,87.75,107,127,152,188.02499999999986,50,70,90,110,130,150,190,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_H,39.975,60,80,108,140,178,248.04999999999973,40,60,80,110,140,180,250,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-H
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CFA-PyRenew_HE,140,165,188.75,214,243,273,307.02499999999986,140,170,190,210,240,270,310,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CFA-PyRenew_HE,125.975,157,186,219,249,278,315,130,160,190,220,250,280,320,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CFA-PyRenew_HE,101.975,136,164,197,231,260,297.02499999999986,100,140,160,200,230,260,300,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CFA-PyRenew_HE,0.00270780589307123,0.00320637918448592,0.00365866891512163,0.00427157845579168,0.00498315883990687,0.00577883297897896,0.0069182156969371,0.0027,0.0032,0.0037,0.0043,0.005,0.0058,0.0069,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-03,CFA-PyRenew_HE,0.00115932374210378,0.00155065875615642,0.00204633164477421,0.00280057504822011,0.00393878232989301,0.0052572068965244,0.00757233305008098,0.0012,0.0016,0.002,0.0028,0.0039,0.0053,0.0076,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-10-10,CFA-PyRenew_HE,4.28523257191788e-4,7.012380327069453e-4,0.00114761959870829,0.00189921169106742,0.00339104990449041,0.00557150564394582,0.00912053206961981,4.3e-4,7e-4,0.0011,0.0019,0.0034,0.0056,0.0091,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CDC/CFA),2026-09-23,PyRenew-HE
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CMU-TimeSeries_Cal,69.2879063457832,79.48833158681143,95.33063071120029,111.96918601923969,121.34217692879932,136.51855570140745,146.44466824008896,70,80,100,110,120,140,150,FALSE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,"AR ensemble with auxiliary data, online-calibrated"
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CMU-TimeSeries_Cal,56.29638943972835,90.68082206208206,106.37411040838782,132.68213392346354,143.85032434282436,155.71978655942618,167.0158549443956,60,90,110,130,140,160,170,FALSE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,"AR ensemble with auxiliary data, online-calibrated"
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CMU-TimeSeries_Cal,69.3649704392528,87.71250985244579,104.88353478875023,138.38308351460967,165.141139943688,175.1258921985349,217.39740523167666,70,90,100,140,170,180,220,FALSE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,"AR ensemble with auxiliary data, online-calibrated"
Alabama,AL,0,wk inc covid hosp,hosp,2026-09-26,2026-09-26,CMU-TimeSeries,68.62368088306982,76.47253721778043,89.94558768193369,104.05400771114269,113.99251636355822,135.6307858866978,147.7381262028487,70,80,90,100,110,140,150,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid hosp,hosp,2026-09-26,2026-10-03,CMU-TimeSeries,55.57737622216756,86.3963344533877,99.20507003346295,120.82110192583225,135.077317432832,154.17473566071104,167.8609872696177,60,90,100,120,140,150,170,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid hosp,hosp,2026-09-26,2026-10-10,CMU-TimeSeries,68.82776598936256,84.66709590860977,97.65364560915724,124.90085352773745,152.10534751992586,168.28176862667664,219.07851315780044,70,80,100,120,150,170,220,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-09-26,2026-09-26,CMU-TimeSeries,0.002550663156338403,0.0028182777365547296,0.0032269827575591523,0.00357305253937471,0.0041593320613761845,0.005057869510839028,0.007067448929146465,0.0026,0.0028,0.0032,0.0036,0.0042,0.0051,0.0071,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-09-23,AR ensemble with auxiliary data
