location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,UM-DeepOutbreak,0,1152.7335961599993,2082.0417065,2823.846628840001,4053.2816565,0,1200,2100,2800,4100,"University of Michigan, Computer Science and Engineering",2026-04-15,DeepOutbreak
United States,US,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,UM-DeepOutbreak,0,0,1525.2833947499998,3091.7489635153333,4327.053190416666,0,0,1500,3100,4300,"University of Michigan, Computer Science and Engineering",2026-04-15,DeepOutbreak
United States,US,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,UM-DeepOutbreak,0,0,1386.55118975,3306.1745346891685,4894.124073750001,0,0,1400,3300,4900,"University of Michigan, Computer Science and Engineering",2026-04-15,DeepOutbreak
United States,US,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,UGA_flucast-INFLAenza,926,1294,1559,1856,2637,930,1300,1600,1900,2600,UGA_flucast,2026-04-15,INFLAenza
United States,US,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,UGA_flucast-INFLAenza,598,904,1134,1420,2162,600,900,1100,1400,2200,UGA_flucast,2026-04-15,INFLAenza
United States,US,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,UGA_flucast-INFLAenza,383,642,829,1070,1748,380,640,830,1100,1700,UGA_flucast,2026-04-15,INFLAenza
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,UGA_flucast-INFLAenza,0.001179910806948199,0.0018661539029358656,0.0023223154946938615,0.00284130950743668,0.004106050362259956,0.0012,0.0019,0.0023,0.0028,0.0041,UGA_flucast,2026-04-15,INFLAenza
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,UGA_flucast-INFLAenza,8.685138063407921e-4,0.0015028820915260561,0.0019646990737486386,0.0025070628140036015,0.003812593960133344,8.7e-4,0.0015,0.002,0.0025,0.0038,UGA_flucast,2026-04-15,INFLAenza
United States,US,2,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-05-02,UGA_flucast-INFLAenza,6.316338289866493e-4,0.001209912899921268,0.0016467310823069861,0.0021962403136209785,0.0037830829759851747,6.3e-4,0.0012,0.0016,0.0022,0.0038,UGA_flucast,2026-04-15,INFLAenza
United States,US,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,RSVHub-ensemble,995.5,1436.5,2012.02085325,2590.4233144200007,3651.6408282499997,1000,1400,2000,2600,3700,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
United States,US,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,RSVHub-ensemble,640,1013,1491.641697375,2443.625,3472.187499999999,640,1000,1500,2400,3500,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
United States,US,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,RSVHub-ensemble,383,642,1074,1473,2491,380,640,1100,1500,2500,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-18,RSVHub-ensemble,0.0016189045253652194,0.0020510809782423277,0.002329381098628066,0.002643015538084365,0.003386867227708738,0.0016,0.0021,0.0023,0.0026,0.0034,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-04-18,2026-04-25,RSVHub-ensemble,0.001134305959424566,0.001627778383272038,0.0019578607302215994,0.002350740168968261,0.003333267243735257,0.0011,0.0016,0.002,0.0024,0.0033,RSVHub,2026-04-15,Ensemble using RSVHub forecast submissions
Alabama,AL,0,wk inc rsv hosp,hosp,2026-04-18,2026-04-18,CEPH-Rtrend_rsv,7,14,17,22,34,7,10,20,20,30,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2026-04-18,2026-04-25,CEPH-Rtrend_rsv,5,9,13,18,31,5,9,10,20,30,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
Alabama,AL,2,wk inc rsv hosp,hosp,2026-04-18,2026-05-02,CEPH-Rtrend_rsv,2,6,10,15,27,2,6,10,20,30,CEPH Lab at Indiana University,2026-04-15,Rtrend RSV
