location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CMU-climate_baseline,5029.063981804869,6463.45226353408,8220.728953590375,11205.899325670754,15231.79887986518,19514.982041898198,23361.86533015832,5000,6500,8200,11200,15200,19500,23400,1.490124476583731,1.9151373806276528,2.435822943081594,3.320336533344788,4.513220833023084,5.7823389215040555,6.922180245284561,1.49,1.92,2.44,3.32,4.51,5.78,6.92,Carnegie Mellon Delphi Group,2025-03-19,climatological baseline
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,CMU-climate_baseline,4623.868381072606,5718.651879753792,7565.824979312052,10196.784289218152,13857.293714550711,17754.994810553726,21852.593409150853,4600,5700,7600,10200,13900,17800,21900,1.3700639872680829,1.694451128463159,2.2417732261929544,3.0213331758716855,4.105951449011233,5.260850218757424,6.474979128048697,1.37,1.69,2.24,3.02,4.11,5.26,6.47,Carnegie Mellon Delphi Group,2025-03-19,climatological baseline
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CovidHub-baseline,4829.5,6923.999999999999,7161.75,8246,9330.25,9568,11662.499999999996,4800,6900,7200,8200,9300,9600,11700,1.4309931600986259,2.0515988488503747,2.12204477986051,2.44331081854711,2.7645768572337106,2.8350227882438457,3.455628476995593,1.43,2.05,2.12,2.44,2.76,2.84,3.46,CovidHub-hub-models,2025-03-19,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CovidHub-baseline,3741.4190169401695,5571.063305633057,6913.559788097881,8246,9590.348363483634,10936.282030820314,12746.782445324454,3700,5600,6900,8200,9600,10900,12700,1.1085919913664577,1.6507202577569822,2.0485053874523187,2.44331081854711,2.841644665308651,3.240448241642691,3.776904129314531,1.11,1.65,2.05,2.44,2.84,3.24,3.78,CovidHub-hub-models,2025-03-19,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,CovidHub-baseline,2809.131376813768,4810.377652776528,6538.661884118841,8246,9950.30202802028,11668.492899928999,13659.645852458523,2800,4800,6500,8200,10000,11700,13700,0.8323527872531188,1.4253271598746233,1.9374221829116174,2.44331081854711,2.9482998536106235,3.4574041885200906,4.047387883681066,0.83,1.43,1.94,2.44,2.95,3.46,4.05,CovidHub-hub-models,2025-03-19,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CovidHub-ensemble,5238.568,6149.28265449219,6932.3967109375,7796.59482665667,8442.875,9040.026,10217.4689501781,5200,6100,6900,7800,8400,9000,10200,1.552201051187812,1.8220481246695195,2.054086815703856,2.31015092017932,2.501645382869383,2.6785827462705742,3.027462093638047,1.55,1.82,2.05,2.31,2.5,2.68,3.03,CovidHub,2025-03-19,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CovidHub-ensemble,3770.64715826446,4763.01152406801,6155.78772621583,7254,8379.25,9466.6,11219.4474417201,3800,4800,6200,7300,8400,9500,11200,1.1172523641415804,1.411292455204939,1.8239755940022622,2.1493786900000895,2.482793133193169,2.804977709781479,3.3243508746635237,1.12,1.41,1.82,2.15,2.48,2.8,3.32,CovidHub,2025-03-19,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,CovidHub-ensemble,3210.94571262148,3851.14468367377,5356.79923654301,6958.5,7894,9191.1145144329,11403.2545741686,3200,3900,5400,7000,7900,9200,11400,0.9514113991529861,1.1411039861036032,1.5872332679396601,2.061821286788754,2.339012321320748,2.7233506582123788,3.3788133965210965,0.95,1.14,1.59,2.06,2.34,2.72,3.38,CovidHub,2025-03-19,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,Google_SAI-Ensemble,7285.611454417381,7503.551303427603,7716.489052483716,7972.793161194997,8257.251250076164,8537.881632010483,8872.855920801163,7300,7500,7700,8000,8300,8500,8900,2.1587452445196136,2.22332137729662,2.2864153751071794,2.36235893582175,2.4466445926234224,2.529796090100154,2.6290498256977037,2.16,2.22,2.29,2.36,2.45,2.53,2.63,Google Science AI,2025-03-19,Ensemble Model
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,Google_SAI-Ensemble,7284.650759042835,7512.259323918636,7728.779923996945,7990.386904991061,8271.718004925173,8549.483745882522,8882.69759783408,7300,7500,7700,8000,8300,8500,8900,2.158460588031382,2.2259015859643223,2.2900571916652255,2.3675720069538952,2.4509311289600526,2.5332338260135145,2.6319659396883863,2.16,2.23,2.29,2.37,2.45,2.53,2.63,Google Science AI,2025-03-19,Ensemble Model
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,Google_SAI-Ensemble,7257.6345610968765,7483.810144523798,7700.310836652072,7960.979421294296,8245.540417825578,8522.480857945,8858.284762832682,7300,7500,7700,8000,8200,8500,8900,2.1504556197173668,2.2174720215944226,2.281621728518986,2.3588584945766757,2.4431746431773824,2.5252328014889254,2.6247323544506567,2.15,2.22,2.28,2.36,2.44,2.53,2.62,Google Science AI,2025-03-19,Ensemble Model
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,JHU_CSSE-CSSE_Ensemble,4926.60429915297,5725.791994675935,6456.063429463182,7275.337575505954,8097.325183674466,8862.033837161069,9690.03111756671,4900,5700,6500,7300,8100,8900,9700,1.4597654114505403,1.6965667627143037,1.912948050258762,2.155701068010672,2.3992580915068866,2.6258432147303177,2.871180919428679,1.46,1.7,1.91,2.16,2.4,2.63,2.87,The Center for Systems Science and Engineering at Johns Hopkins University,2025-03-19,CSSE Ensemble
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,JHU_CSSE-CSSE_Ensemble,3360.058323681902,4401.486892128339,5390.377703934249,6552.586764929606,7746.214688819427,8828.54898364191,10052.115146590544,3400,4400,5400,6600,7700,8800,10100,0.9955938458890685,1.304171785257151,1.5971826534171336,1.941548160589512,2.2952231569222703,2.6159215672817573,2.9784673401583732,1,1.3,1.6,1.94,2.3,2.62,2.98,The Center for Systems Science and Engineering at Johns Hopkins University,2025-03-19,CSSE Ensemble
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,JHU_CSSE-CSSE_Ensemble,2077.7182478294458,3362.7961453836774,4597.492333074513,6143.363539101986,7735.403388619339,9191.114514432904,10891.71476000525,2100,3400,4600,6100,7700,9200,10900,0.6156332128079591,0.9964050694378438,1.362248697015323,1.820294275691941,2.292019741115645,2.7233506582123796,3.227242845700954,0.62,1,1.36,1.82,2.29,2.72,3.23,The Center for Systems Science and Engineering at Johns Hopkins University,2025-03-19,CSSE Ensemble
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,MOBS-GLEAM_COVID,5037.136,5443.406,5968.631,6889.438,8067.249,9055.952,9940.008,5000,5400,6000,6900,8100,9100,9900,1.4925162361500264,1.6128950727072826,1.7685205789735217,2.0413580401539613,2.390346441621799,2.6833016606649696,2.9452497068693697,1.49,1.61,1.77,2.04,2.39,2.68,2.95,MOBS Lab at Northeastern University,2025-03-19,GLEAM COVID-19 Forecasting Model
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,MOBS-GLEAM_COVID,4145.019,4691.262,5300.039,6189.559,7287.567,8327.47,9527.682,4100,4700,5300,6200,7300,8300,9500,1.2281796950986326,1.3900328883384614,1.5704150651736122,1.8339821085054127,2.159324677660309,2.467450587209132,2.823076462075742,1.23,1.39,1.57,1.83,2.16,2.47,2.82,MOBS Lab at Northeastern University,2025-03-19,GLEAM COVID-19 Forecasting Model
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,MOBS-GLEAM_COVID,3254.732,3823.96,4469.785,5360.702,6410.806,7519.189,9007.865,3300,3800,4500,5400,6400,7500,9000,0.9643853877117964,1.1330490950389775,1.3244086887072029,1.5883896666998705,1.8995381585504152,2.227954866650549,2.6690533599941624,0.96,1.13,1.32,1.59,1.9,2.23,2.67,MOBS Lab at Northeastern University,2025-03-19,GLEAM COVID-19 Forecasting Model
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,Metaculus-cp,3000,3000,3198.529425655079,5056.920342357048,8468.819724300623,14757.814868476946,34728.24788628456,3000,3000,3200,5100,8500,14800,34700,0.8889076468155871,0.8889076468155871,0.9477324216764892,1.498378387219492,2.509332870811165,4.372778162292641,10.290068368875197,0.89,0.89,0.95,1.5,2.51,4.37,10.29,Metaculus,2025-03-19,Metaculus Community Prediction
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,UGA_flucast-INFLAenza,6154.975,6623.8,7103,7657,8270.25,8848.500000000002,9501.199999999995,6200,6600,7100,7700,8300,8800,9500,1.8237347811529228,1.9626488236590285,2.1046370051103716,2.2687886172223166,2.4504961553588696,2.6218331042825747,2.8152297779747504,1.82,1.96,2.1,2.27,2.45,2.62,2.82,UGA_flucast,2025-03-19,INFLAenza
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,UGA_flucast-INFLAenza,5320.9,5909,6523,7254,8028,8860.2,9895.274999999996,5300,5900,6500,7300,8000,8900,9900,1.5765962326470189,1.750851761677768,1.9327815267260247,2.1493786900000895,2.3787168628785107,2.6252998441051547,2.931995204947701,1.58,1.75,1.93,2.15,2.38,2.63,2.93,UGA_flucast,2025-03-19,INFLAenza
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,UGA_flucast-INFLAenza,4708.925,5441.8,6101,6958.5,7894.000000000002,8905,10175.025,4700,5400,6100,7000,7900,8900,10200,1.3952664802603627,1.6124192108136872,1.8077418510739653,2.061821286788754,2.3390123213207485,2.6385741982976008,3.014885843013256,1.4,1.61,1.81,2.06,2.34,2.64,3.01,UGA_flucast,2025-03-19,INFLAenza
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,UM-DeepOutbreak,0,6168.565308984371,7008.793421875001,8820.480468750002,10569.562046875,11409.79015976563,18843.521484375,0,6200,7000,8800,10600,11400,18800,0,1.8277616243458539,2.0767233558851577,2.6135308457531368,3.1317881756529986,3.380749907192302,5.583383446798247,0,1.83,2.08,2.61,3.13,3.38,5.58,"University of Michigan, Computer Science and Engineering",2025-03-19,DeepOutbreak
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,UM-DeepOutbreak,0,0,5795.800981933595,8663.5947265625,11009.734174316403,18785.8515109375,18958.056640625,0,0,5800,8700,11000,18800,19000,0,0,1.7173106040873534,2.5670452004508673,3.2622122989855815,5.566295686671498,5.617320505538194,0,0,1.72,2.57,3.26,5.57,5.62,"University of Michigan, Computer Science and Engineering",2025-03-19,DeepOutbreak
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,UM-DeepOutbreak,0,0,5093.7538328125165,8516.468750000002,11677.175854687484,20751.470409374997,23187.34375,0,0,5100,8500,11700,20800,23200,0,0,1.5092922443277503,2.5234513985803284,3.4599769701473475,6.148713576520271,6.8704690562388695,0,0,1.51,2.52,3.46,6.15,6.87,"University of Michigan, Computer Science and Engineering",2025-03-19,DeepOutbreak
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,UMass-ar6_pooled,5939.610585472393,6721.466208684427,7333.341709920965,8131.577869581804,8923.435260407969,9671.096684436676,10575.276671377018,5900,6700,7300,8100,8900,9700,10600,1.7599217561777387,1.9915875702373866,2.172887840886813,2.409407249649222,2.6440366129468273,2.8655705986295437,3.133481433459173,1.76,1.99,2.17,2.41,2.64,2.87,3.13,UMass-Amherst,2025-03-19,AR(6) model with pooling
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,UMass-ar6_pooled,5228.604954263997,6219.753818182498,7033.49086919465,8133.571533960593,9257.155361375344,10355.247054814332,11590.637174726004,5200,6200,7000,8100,9300,10400,11600,1.549248975341043,1.8429289100976223,2.084041272478245,2.4099979774863853,2.742918729495484,3.068286097229682,3.434335338692985,1.55,1.84,2.08,2.41,2.74,3.07,3.43,UMass-Amherst,2025-03-19,AR(6) model with pooling
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,UMass-ar6_pooled,4809.793185358975,5869.31079518764,6924.723119203161,8274.972476388557,9688.813406669298,11170.702112127467,12872.1628878419,4800,5900,6900,8300,9700,11200,12900,1.4251539806890312,1.7390917491265225,2.0518131109134576,2.451895437150101,2.8708201085859057,3.3099075092563783,3.814054674019491,1.43,1.74,2.05,2.45,2.87,3.31,3.81,UMass-Amherst,2025-03-19,AR(6) model with pooling
United States,US,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,UMass-gbqr,3250.0174715458475,5886.64927067412,6812.777836493572,6987.745725435954,7361.730334768681,8053.186722057058,10494.92990035615,3300,5900,6800,7000,7400,8100,10500,0.9629884609137878,1.7442291836078747,2.0186434383049625,2.0704868697809835,2.1812994627900504,2.3861797528234234,3.1096744804067096,0.96,1.74,2.02,2.07,2.18,2.39,3.11,UMass-Amherst,2025-03-19,gradient boosting quantile regression
United States,US,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,UMass-gbqr,2667.6192404198314,4763.011524068014,6155.7877262158345,6409.170240031987,6926.9263524622675,8356.65904947737,11219.447441720096,2700,4800,6200,6400,6900,8400,11200,0.7904223805338586,1.4112924552049404,1.8239755940022635,1.8990534787024418,2.0524659345440375,2.4760993769703696,3.3243508746635224,0.79,1.41,1.82,1.9,2.05,2.48,3.32,UMass-Amherst,2025-03-19,gradient boosting quantile regression
United States,US,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,UMass-gbqr,2152.37073272679,3851.144683673768,5356.799236543007,5927.327432844083,6808.686683826824,8116.814254829877,11403.254574168624,2200,3900,5400,5900,6800,8100,11400,0.6377529343676371,1.1411039861036025,1.5872332679396595,1.7562822267449696,2.0174312193417085,2.4050327529666795,3.3788133965211036,0.64,1.14,1.59,1.76,2.02,2.41,3.38,UMass-Amherst,2025-03-19,gradient boosting quantile regression
Alabama,AL,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CEPH-Rtrend_covid,180,197,215,238,262,285,309,180,200,220,240,260,290,310,3.531239007792464,3.864744914083974,4.217868814863221,4.669082688081146,5.139914555786808,5.591128429004734,6.061960296710396,3.53,3.86,4.22,4.67,5.14,5.59,6.06,CEPH Lab at Indiana University,2025-03-19,Rtrend COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CEPH-Rtrend_covid,136,159,186,220,260,298,342,140,160,190,220,260,300,340,2.6680472503320836,3.1192611235500096,3.648946974718879,4.3159587873019,5.100678566811337,5.8461623573453005,6.70935411480568,2.67,3.12,3.65,4.32,5.1,5.85,6.71,CEPH Lab at Indiana University,2025-03-19,Rtrend COVID
Alabama,AL,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,CEPH-Rtrend_covid,98,124,152,192,239,285,338,100,120,150,190,240,290,340,1.9225634597981192,2.432631316479253,2.9819351621358585,3.7666549416452946,4.688700682568882,5.591128429004734,6.630882136854737,1.92,2.43,2.98,3.77,4.69,5.59,6.63,CEPH Lab at Indiana University,2025-03-19,Rtrend COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CFA_Pyrenew-Pyrenew_HE_COVID,160,174,189,204,221,234,253,160,170,190,200,220,230,250,3.1388791180377456,3.413531040866048,3.7078009581820863,4.002070875498125,4.335576781789636,4.5906107101302025,4.963352605397185,3.14,3.41,3.71,4,4.34,4.59,4.96,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CFA_Pyrenew-Pyrenew_HE_COVID,101,119,138,160,183,203,229.02499999999984,100,120,140,160,180,200,230,1.9814174432613267,2.334541344040573,2.7072832393075554,3.1388791180377456,3.590092991255671,3.98245288101039,4.493011187553713,1.98,2.33,2.71,3.14,3.59,3.98,4.49,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CFA_Pyrenew-Pyrenew_HW_COVID,164.975,189,212,234,261,295.1,336,160,190,210,230,260,300,340,3.236478640614232,3.7078009581820863,4.159014831400013,4.5906107101302025,5.120296561299072,5.789270173330867,6.591646147879265,3.24,3.71,4.16,4.59,5.12,5.79,6.59,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-19,Pyrenew_Hospital_Admissions_Wastewater_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CFA_Pyrenew-Pyrenew_HW_COVID,131.9,172,204,237.5,275.25,334,426.025,130,170,200,240,280,330,430,2.5876134729323668,3.3742950518905763,4.002070875498125,4.659273690837279,5.399852982749309,6.552410158903794,8.35775610163769,2.59,3.37,4,4.66,5.4,6.55,8.36,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-19,Pyrenew_Hospital_Admissions_Wastewater_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CFA_Pyrenew-Pyrenew_H_COVID,154,179.9,206,235,267,304,359,150,180,210,240,270,300,360,3.02117115111133,3.52927720834369,4.041306864473597,4.610228704617938,5.2380045282254875,5.963870324271717,7.042860021097192,3.02,3.53,4.04,4.61,5.24,5.96,7.04,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-19,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CFA_Pyrenew-Pyrenew_H_COVID,105,139.9,184,237,296.25,371,507.02499999999986,110,140,180,240,300,370,510,2.0598894212122705,2.744557428834254,3.609710985743407,4.64946469359341,5.811830866991763,7.278275954950022,9.946813655144297,2.06,2.74,3.61,4.65,5.81,7.28,9.95,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-19,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CMU-TimeSeries,125.8604574158188,158.97717506867482,184.54090079436617,211.29221646165408,242.5340042981433,275.3661287710904,327.63793846169546,130,160,180,210,240,280,330,2.469129759807453,3.118813344173089,3.6203223745456947,4.145129537846232,4.758030759409492,5.402131196340428,6.4275992707146985,2.47,3.12,3.62,4.15,4.76,5.4,6.43,Carnegie Mellon Delphi Group,2025-03-19,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CMU-TimeSeries,102.14642799068424,131.86803162069626,159.22619324755914,191.10101199117432,230.57920239490304,271.8836380046988,329.52832230113876,100,130,160,190,230,270,330,2.003908061263157,2.586986317443404,3.123698581433788,3.7490185998436116,4.52350152156975,5.333811711681767,6.4646848104566015,2,2.59,3.12,3.75,4.52,5.33,6.46,Carnegie Mellon Delphi Group,2025-03-19,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid hosp,hosp,2025-03-22,2025-04-05,CMU-TimeSeries,75.24934948785001,105.52669811699504,132.44168165886094,169.30357521536183,209.47211587038225,242.4790141407252,330.49802056790924,80,110,130,170,210,240,330,1.4762413234583545,2.07022218196818,2.598240180730008,3.3213966053289505,4.109422814479537,4.756951962804385,6.483708345708872,1.48,2.07,2.6,3.32,4.11,4.76,6.48,Carnegie Mellon Delphi Group,2025-03-19,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid hosp,hosp,2025-03-22,2025-03-22,CMU-climate_baseline,109.35202577557284,136.92266402249624,166.10736940882717,209.1729514638691,263.7675852839707,339.2558291302795,426.2548242977839,110,140,170,210,260,340,430,2.145267438887943,2.686148068039447,3.2586934574346835,4.103553808801635,5.174591034144347,6.655518985810099,8.362264793444762,2.15,2.69,3.26,4.1,5.17,6.66,8.36,Carnegie Mellon Delphi Group,2025-03-19,climatological baseline
Alabama,AL,1,wk inc covid hosp,hosp,2025-03-22,2025-03-29,CMU-climate_baseline,98.62736401874588,121.08918955389157,150.21046341126652,197.54153443564633,237.4865058371132,298.6260735906869,365.4596652546141,100,120,150,200,240,300,370,1.9348710836596796,2.3755270531926533,2.946828043202483,3.8753687336574028,4.659008962424148,5.858444665596313,7.169585698454829,1.93,2.38,2.95,3.88,4.66,5.86,7.17,Carnegie Mellon Delphi Group,2025-03-19,climatological baseline
