location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.16098308715552737,0.2671860828017339,0.5002661432956318,537.4415921554075,892,1670.1371386579112,0.16,0.27,0.5,540,890,1700,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
United States,1,0.11353638366929245,0.25983238636908307,0.6258354054521791,379.0409035195139,867.4497047557975,2089.3497737963808,0.11,0.26,0.63,380,870,2100,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
United States,2,0.0763523841437347,0.2988862185976926,0.8181073048295964,254.90222373127807,997.8308158624335,2731.2489791974463,0.08,0.3,0.82,250,1000,2700,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,6.193760177328317e-4,8.784583680813956e-4,0.001312520615717675,NA,NA,NA,6.2e-4,8.8e-4,0.0013,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,4.757357127480234e-4,8.410615281041083e-4,0.0015817415468748564,NA,NA,NA,4.8e-4,8.4e-4,0.0016,wk inc covid prop ed visits,prop_ed,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alabama,0,0.31388791180377457,0.6081578291198132,1.0464020282041802,16,31,53.33888888888888,0.31,0.61,1.05,20,30,50,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alabama,1,0.215797939365095,0.5493038456566055,1.2755814073351743,11,28,65.02098918075431,0.22,0.55,1.28,10,30,70,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alabama,2,0.16784284172840722,0.566894383410516,1.347394031931127,8.555555555555555,28.89665321115811,68.68153789998482,0.17,0.57,1.35,9,30,70,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,7.464670699772582e-4,0.0013074509431108107,0.0021647474026407314,NA,NA,NA,7.5e-4,0.0013,0.0022,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,5.18814659549081e-4,0.0012257922606665847,0.002702996617386189,NA,NA,NA,5.2e-4,0.0012,0.0027,wk inc covid prop ed visits,prop_ed,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alaska,0,0,0.031261745372850765,0.421519408861181,0,0.22249328061056992,3,0,0.03,0.42,0,0,3,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alaska,1,0,0.030911423316486608,0.5620258784815747,0,0.22,4,0,0.03,0.56,0,0,4,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alaska,2,0,0.053581601645922815,0.6004021482758989,0,0.38134615289021373,4.273128133515883,0,0.05,0.6,0,0,4,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,4.690936861513177e-5,3.4020520293578916e-4,0.0010520762639476657,NA,NA,NA,4.7e-5,3.4e-4,0.0011,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,2.179896345608705e-5,3.28131856905855e-4,0.001395864627969901,NA,NA,NA,2.2e-5,3.3e-4,0.0014,wk inc covid prop ed visits,prop_ed,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arizona,0,0.175342855979043,0.38965079106454004,0.8273485219811154,13,28.88888888888889,61.34,0.18,0.39,0.83,10,30,60,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arizona,1,0.12139120798549131,0.4016400461742182,0.9974685587030047,9,29.77777777777778,73.95277777777777,0.12,0.4,1,9,30,70,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arizona,2,0.07738864755005043,0.4016400461742182,1.0763503640402436,5.737629928138612,29.77777777777778,79.80111111111111,0.08,0.4,1.08,6,30,80,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arizona,0,NA,NA,NA,7.706729442010091e-4,0.0013582653203133596,0.0022785574469990468,NA,NA,NA,7.7e-4,0.0014,0.0023,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arizona,1,NA,NA,NA,5.20338251436211e-4,0.001228448409073002,0.0026258710199141113,NA,NA,NA,5.2e-4,0.0012,0.0026,wk inc covid prop ed visits,prop_ed,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arkansas,0,0.0049323303169260795,0.08139806211816025,0.47756746551042933,0.151125417151339,2.494017087765522,14.632552527047833,0,0.08,0.48,0,2,10,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arkansas,1,0,0.09791199408872656,0.5631875895527474,0,3,17.255932578874685,0,0.1,0.56,0,3,20,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arkansas,2,0.0028328640722788145,0.10323266963329425,0.7035704429821561,0.08679827528724553,3.1630242217234237,21.557229516066947,0,0.1,0.7,0,3,20,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arkansas,0,NA,NA,NA,1.8106098427867964e-4,5.144436414731632e-4,0.0011554523680716187,NA,NA,NA,1.8e-4,5.1e-4,0.0012,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Arkansas,1,NA,NA,NA,1.3873158205910383e-4,4.703336798884891e-4,0.0014547036971587542,NA,NA,NA,1.4e-4,4.7e-4,0.0015,wk inc covid prop ed visits,prop_ed,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
California,0,0.19515463806277006,0.3335206285599303,0.5718850780864234,75.775,129.5,222.05258466908936,0.2,0.33,0.57,80,130,220,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
California,1,0.1703109204474271,0.3485097409786082,0.7085501904164346,66.12863586031142,135.32,275.1171645817417,0.17,0.35,0.71,70,140,280,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
California,2,0.1408875120556317,0.39218935380004777,0.8399737529095522,54.70406100510774,152.28,326.14654593168876,0.14,0.39,0.84,50,150,330,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
California,0,NA,NA,NA,4.02256971752384e-4,7.59157547923957e-4,0.0013132327640503678,NA,NA,NA,4e-4,7.6e-4,0.0013,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
California,1,NA,NA,NA,2.935191966612612e-4,7.347322430406846e-4,0.0016510436277588718,NA,NA,NA,2.9e-4,7.3e-4,0.0017,wk inc covid prop ed visits,prop_ed,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Colorado,0,0.015212060014695229,0.09003538720207412,0.3648612594524651,0.8888888888888888,5.261053086394621,21.32,0.02,0.09,0.36,1,5,20,wk inc covid hosp,hosp,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Colorado,1,0,0.09887839009551899,0.4769551266857506,0,5.777777777777778,27.87,0,0.1,0.48,0,6,30,wk inc covid hosp,hosp,2026-06-20,2026-06-13,2026-06-10,"June 20, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Colorado,2,2.5284944548762105e-4,0.13259088306687225,0.6128317785337454,0.014774794632583892,7.747705610696667,35.80970349646469,0,0.13,0.61,0,8,40,wk inc covid hosp,hosp,2026-06-27,2026-06-13,2026-06-10,"June 27, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
Colorado,0,NA,NA,NA,1.4075131489830534e-4,3.490100697115557e-4,7.523156550672961e-4,NA,NA,NA,1.4e-4,3.5e-4,7.5e-4,wk inc covid prop ed visits,prop_ed,2026-06-13,2026-06-13,2026-06-10,"June 13, 2026","June 10, 2026","June 13, 2026",CovidHub-ensemble
