location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-05-30,2026-05-30,CEPH-Rtrend_covid,476,642,854,1171,1594,2079,2709,480,640,850,1200,1600,2100,2700,0.1410400132947398,0.19022623641853562,0.2530423767935038,0.34697028480701747,0.4723062630080152,0.6160129992432019,0.802683605074475,0.14,0.19,0.25,0.35,0.47,0.62,0.8,TRUE,FALSE,CEPH Lab at Indiana University,2026-05-27,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-05-30,2026-06-06,CEPH-Rtrend_covid,293,448,675,1056,1632,2375,3422,290,450,680,1100,1600,2400,3400,0.086816646838989,0.132743541924461,0.2000042205335071,0.3128954916790866,0.48356575986767936,0.7037185537290064,1.0139473224676463,0.09,0.13,0.2,0.31,0.48,0.7,1.01,TRUE,FALSE,CEPH Lab at Indiana University,2026-05-27,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-05-30,2026-06-13,CEPH-Rtrend_covid,179,311,522,928,1610,2579,4034,180,310,520,930,1600,2600,4000,0.053038156259996694,0.09215009271988252,0.15466993054591213,0.2749687654149549,0.47704710379103166,0.7641642737124664,1.195284482418026,0.05,0.09,0.15,0.27,0.48,0.76,1.2,TRUE,FALSE,CEPH Lab at Indiana University,2026-05-27,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-05-30,2026-05-30,CFA-EpiAutoGP,896.5277,992.30479,1076.7118,1176.8984,1285.2412,1388.7348,1513.4147,900,990,1100,1200,1300,1400,1500,0.26564344270399687,0.29402243860091176,0.31903245081219167,0.3487179957616765,0.38082024356081373,0.4114856610396383,0.44842863321103926,0.27,0.29,0.32,0.35,0.38,0.41,0.45,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-05-27,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-05-30,2026-06-06,CFA-EpiAutoGP,752.62021,880.05222,1021.1831,1188.3358,1361.1162,1546.7865,1784.0129,750,880,1000,1200,1400,1500,1800,0.223003286605651,0.2607617159850111,0.3025791554629487,0.35210692653490605,0.40330219946152457,0.45831678261370595,0.5286075696092171,0.22,0.26,0.3,0.35,0.4,0.46,0.53,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-05-27,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-05-30,2026-06-13,CFA-EpiAutoGP,631.55722,819.80244,998.34895,1239.9917,1514.9806,1810.3927,2205.1147,630,820,1000,1200,1500,1800,2200,0.18713201408653135,0.24290955259802552,0.295813338615104,0.3674127013726198,0.4488926133724221,0.5364239715897057,0.6533811063118198,0.19,0.24,0.3,0.37,0.45,0.54,0.65,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-05-27,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-05-30,2026-05-30,CFA_Pyrenew-Pyrenew_E_COVID,7.443784326337906e-4,8.188468171831341e-4,8.83982293217885e-4,9.650735070721032e-4,0.0010446810200568314,0.001115452967652861,0.0012078148115968823,7.4e-4,8.2e-4,8.8e-4,9.7e-4,0.001,0.0011,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-27,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-05-30,2026-06-06,CFA_Pyrenew-Pyrenew_E_COVID,4.8359156302239554e-4,5.829307786710251e-4,6.938162328079213e-4,8.241853698581367e-4,9.770465830939755e-4,0.001128984432814006,0.0013532859610015852,4.8e-4,5.8e-4,6.9e-4,8.2e-4,9.8e-4,0.0011,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-27,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-05-30,2026-05-30,CFA_Pyrenew-Pyrenew_HE_COVID,651.975,750.9000000000001,846,962,1089,1221,1371.0499999999997,650,750,850,960,1100,1200,1400,0.19318185434419746,0.22249358399794147,0.2506719564019956,0.28504305207886493,0.3226734757940581,0.3617854122539439,0.40624560972217016,0.19,0.22,0.25,0.29,0.32,0.36,0.41,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-27,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-05-30,2026-06-06,CFA_Pyrenew-Pyrenew_HE_COVID,446.95,573,691,831,987.5,1167.2000000000003,1382,450,570,690,830,990,1200,1400,0.13243242424807553,0.16978136054177712,0.20474506131652356,0.2462274181679176,0.2925987670767974,0.3458443351210511,0.4094901226330471,0.13,0.17,0.2,0.25,0.29,0.35,0.41,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-27,Pyrenew_Hospital_Admissions_ED_Visits_COVID
