location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,UGA_flucast-INFLAenza,2.676135816123106e-4,5.641391408755941e-4,7.75500238596025e-4,0.0010543762021253148,0.0017532353387245078,2.7e-4,5.6e-4,7.8e-4,0.0011,0.0018,UGA_flucast,2026-05-06,INFLAenza
Alabama,AL,2,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-23,UGA_flucast-INFLAenza,1.976964837171237e-4,4.7370432047498523e-4,6.885355547122027e-4,9.519290368918571e-4,0.0016984157612104497,2e-4,4.7e-4,6.9e-4,9.5e-4,0.0017,UGA_flucast,2026-05-06,INFLAenza
Alabama,AL,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,RSVHub-ensemble,3.25,6.25,8.75,13,22,3,6,9,10,20,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,RSVHub-ensemble,2,5.5,7.5,11,19.5,2,6,8,10,20,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alabama,AL,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,RSVHub-ensemble,1,3,5,8,14,1,3,5,8,10,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,RSVHub-ensemble,3.708628578963746e-4,6.40532852130849e-4,8.158633125838051e-4,0.001021001763253624,0.001495828515114248,3.7e-4,6.4e-4,8.2e-4,0.001,0.0015,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,RSVHub-ensemble,2.466285498210617e-4,4.982635374173889e-4,6.774899659300288e-4,9.050453591716779e-4,0.0015157218644555098,2.5e-4,5e-4,6.8e-4,9.1e-4,0.0015,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,CEPH-Rtrend_rsv,1,2,3,4,5,1,2,3,4,5,CEPH Lab at Indiana University,2026-05-06,Rtrend RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,CEPH-Rtrend_rsv,1,2,2,3,5,1,2,2,3,5,CEPH Lab at Indiana University,2026-05-06,Rtrend RSV
Alaska,AK,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,CEPH-Rtrend_rsv,0,1,2,2,5,0,1,2,2,5,CEPH Lab at Indiana University,2026-05-06,Rtrend RSV
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,CFA_Pyrenew-Pyrenew_E_RSV,1.3786565954502359e-4,5.375918681743201e-4,7.910980027009983e-4,0.0010991762937506086,0.0018325283446564717,1.4e-4,5.4e-4,7.9e-4,0.0011,0.0018,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_ED_Visits_RSV
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,CFA_Pyrenew-Pyrenew_E_RSV,0,2.76808712797553e-4,5.263305606946578e-4,8.162327592347275e-4,0.0016355838549203996,0,2.8e-4,5.3e-4,8.2e-4,0.0016,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_ED_Visits_RSV
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,CFA_Pyrenew-Pyrenew_HE_RSV,1.3901876181174927e-4,5.493310631322526e-4,8.139037223449437e-4,0.0011122626946335312,0.0018911945818489212,1.4e-4,5.5e-4,8.1e-4,0.0011,0.0019,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,CFA_Pyrenew-Pyrenew_HE_RSV,0,2.821959964585877e-4,5.460562632941613e-4,8.348818252296717e-4,0.001626829138340803,0,2.8e-4,5.5e-4,8.3e-4,0.0016,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,CFA_Pyrenew-Pyrenew_HE_RSV,0,1,2,3,6,0,1,2,3,6,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,CFA_Pyrenew-Pyrenew_HE_RSV,0,1,1,2,5,0,1,1,2,5,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,CFA_Pyrenew-Pyrenew_H_RSV,0,2,3,5,10,0,2,3,5,10,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_Hospital_Admissions_RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,CFA_Pyrenew-Pyrenew_H_RSV,0,1,2,4,10,0,1,2,4,10,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_Hospital_Admissions_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,Google_SAI-RSVEns,0,1,2.5,4,12.5,0,1,3,4,10,Google Science AI,2026-05-06,RSVEnsemble
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,Google_SAI-RSVEns,0,0.5,1.5,3,11,0,1,2,3,10,Google Science AI,2026-05-06,RSVEnsemble
Alaska,AK,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,Google_SAI-RSVEns,0,0.5,1.5,2.5,9.5,0,1,2,3,10,Google Science AI,2026-05-06,RSVEnsemble
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,RSVHub-baseline,0,0,2,4,17,0,0,2,4,20,RSVHub-hub-models,2026-05-06,RSVHub baseline model
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,RSVHub-baseline,0,0,2,7,19,0,0,2,7,20,RSVHub-hub-models,2026-05-06,RSVHub baseline model
Alaska,AK,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,RSVHub-baseline,0,0,2,8,22,0,0,2,8,20,RSVHub-hub-models,2026-05-06,RSVHub baseline model
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,RSVHub-baseline,0,3.9999999999999996e-4,0.001,0.0016,0.0052674999999999935,0,4e-4,0.001,0.0016,0.0053,RSVHub-hub-models,2026-05-06,RSVHub baseline model
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,RSVHub-baseline,0,9.99999999999995e-5,0.001,0.0024,0.0066354650796508,0,1e-4,0.001,0.0024,0.0066,RSVHub-hub-models,2026-05-06,RSVHub baseline model
Alaska,AK,2,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-23,RSVHub-baseline,0,0,0.001,0.002912559125591258,0.007531565365653648,0,0,0.001,0.0029,0.0075,RSVHub-hub-models,2026-05-06,RSVHub baseline model
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,UGA_flucast-INFLAenza,0,2,3,5,10,0,2,3,5,10,UGA_flucast,2026-05-06,INFLAenza
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,UGA_flucast-INFLAenza,0,1,2,4,9,0,1,2,4,9,UGA_flucast,2026-05-06,INFLAenza
Alaska,AK,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,UGA_flucast-INFLAenza,0,1,2,3,8,0,1,2,3,8,UGA_flucast,2026-05-06,INFLAenza
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,UGA_flucast-INFLAenza,4.5796395620321327e-4,8.242858875955256e-4,0.0010807268894604922,0.0013790742527838489,0.002101143679597258,4.6e-4,8.2e-4,0.0011,0.0014,0.0021,UGA_flucast,2026-05-06,INFLAenza
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,UGA_flucast-INFLAenza,3.2545384431145903e-4,6.681207110352282e-4,9.209142306603827e-4,0.001236273398783323,0.0020116189624689693,3.3e-4,6.7e-4,9.2e-4,0.0012,0.002,UGA_flucast,2026-05-06,INFLAenza
Alaska,AK,2,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-23,UGA_flucast-INFLAenza,2.4853137000909907e-4,5.566472328245003e-4,7.884172872547493e-4,0.0011019081535683954,0.0018890689619499715,2.5e-4,5.6e-4,7.9e-4,0.0011,0.0019,UGA_flucast,2026-05-06,INFLAenza
Alaska,AK,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,RSVHub-ensemble,0,1.5,2.75,4,8,0,2,3,4,8,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alaska,AK,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,RSVHub-ensemble,0,1,1.75,3,7,0,1,2,3,7,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alaska,AK,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,RSVHub-ensemble,0,1,2,2.5,8,0,1,2,3,8,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,RSVHub-ensemble,2.9791480787411844e-4,6.809388778849228e-4,9.359124460807453e-4,0.0012391252732672287,0.001966836012126865,3e-4,6.8e-4,9.4e-4,0.0012,0.002,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,RSVHub-ensemble,1.6272692215572952e-4,4.724647119163906e-4,7.236223956775202e-4,0.0010262530790090252,0.0018236014086946844,1.6e-4,4.7e-4,7.2e-4,0.001,0.0018,RSVHub,2026-05-06,Ensemble using RSVHub forecast submissions
Arizona,AZ,0,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,CEPH-Rtrend_rsv,24,35,42,51,71,20,40,40,50,70,CEPH Lab at Indiana University,2026-05-06,Rtrend RSV
Arizona,AZ,1,wk inc rsv hosp,hosp,2026-05-09,2026-05-16,CEPH-Rtrend_rsv,18,30,39,51,80,20,30,40,50,80,CEPH Lab at Indiana University,2026-05-06,Rtrend RSV
Arizona,AZ,2,wk inc rsv hosp,hosp,2026-05-09,2026-05-23,CEPH-Rtrend_rsv,13,25,35,49,84,10,30,40,50,80,CEPH Lab at Indiana University,2026-05-06,Rtrend RSV
Arizona,AZ,0,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,CFA_Pyrenew-Pyrenew_E_RSV,4.244574987074917e-4,6.103614024297235e-4,7.256147025382523e-4,8.426479223254822e-4,0.0011160118714829573,4.2e-4,6.1e-4,7.3e-4,8.4e-4,0.0011,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_ED_Visits_RSV
Arizona,AZ,1,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-16,CFA_Pyrenew-Pyrenew_E_RSV,2.238398525121371e-4,3.8918633412571356e-4,4.973774478884044e-4,6.302397328950208e-4,9.385622727152586e-4,2.2e-4,3.9e-4,5e-4,6.3e-4,9.4e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-05-06,Pyrenew_ED_Visits_RSV
