location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.2550548761274399,0.49737650359716934,0.8249257980515807,851.5,1660.4900845,2754.0125,0.26,0.5,0.82,850,1700,2800,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
United States,1,0.17343132504731382,0.41935035417312494,0.7695266209056383,579,1400,2569.0624999999995,0.17,0.42,0.77,580,1400,2600,wk inc rsv hosp,hosp,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
United States,2,0.09944594113248391,0.3980833004972021,0.9477318004312624,332,1329,3164,0.1,0.4,0.95,330,1300,3200,wk inc rsv hosp,hosp,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,6.822007390445653e-4,0.0010620646343286336,0.001659410872296339,NA,NA,NA,6.8e-4,0.0011,0.0017,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,4.453458763737058e-4,8.678121406348595e-4,0.0015945583549453876,NA,NA,NA,4.5e-4,8.7e-4,0.0016,wk inc rsv prop ed visits,prop_ed,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
Alabama,0,0.0637584820851417,0.1716574517676892,0.43159587873019,3.25,8.75,22,0.06,0.17,0.43,3,9,20,wk inc rsv hosp,hosp,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
Alabama,1,0.03923598897547182,0.14713495865801932,0.3825508925108502,2,7.5,19.5,0.04,0.15,0.38,2,8,20,wk inc rsv hosp,hosp,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
Alabama,2,0.01961799448773591,0.09808997243867955,0.27465192282830275,1,5,14,0.02,0.1,0.27,1,5,10,wk inc rsv hosp,hosp,2026-05-23,2026-05-09,2026-05-06,"May 23, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,3.708628578963746e-4,8.158633125838051e-4,0.001495828515114248,NA,NA,NA,3.7e-4,8.2e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2026-05-09,2026-05-09,2026-05-06,"May 09, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,2.466285498210617e-4,6.774899659300288e-4,0.0015157218644555098,NA,NA,NA,2.5e-4,6.8e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2026-05-16,2026-05-09,2026-05-06,"May 16, 2026","May 06, 2026","May 09, 2026",RSVHub-ensemble
