location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CovidHub-baseline,7263.562769877698,7987.2741637416375,8414.792322923231,9120,9824.988982389825,10256.392458924589,10986.270874958747,7300,8000,8400,9100,9800,10300,11000,2.152212163089764,2.366649693787505,2.4933244140705186,2.7022792463193843,2.9111692787750694,3.038995228493263,3.2552600635794,2.15,2.37,2.49,2.7,2.91,3.04,3.26,CovidHub-hub-models,2024-12-25,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CovidHub-baseline,7019.881264562645,7748.1367813678125,8318.22159721597,9120,9929.068855688556,10511.87332773328,11236.727185771852,7000,7700,8300,9100,9900,10500,11200,2.080008711935736,2.295792677843653,2.464710261890614,2.7022792463193843,2.9420084105266824,3.1146948611263077,3.3294709068710633,2.08,2.3,2.46,2.7,2.94,3.11,3.33,CovidHub-hub-models,2024-12-25,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,CovidHub-ensemble,6120,7862.14742647031,8563.04613972694,10196.9175135149,11864.625,13180.325,14710.755,6100,7900,8600,10200,11900,13200,14700,1.8133715995037976,2.329574322593649,2.5372523978793233,3.021372650570392,3.5155186296997947,3.9053638933382175,4.35883420331021,1.81,2.33,2.54,3.02,3.52,3.91,4.36,CovidHub,2024-12-25,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CovidHub-ensemble,5713,7539.16274921089,8616.30218834134,10726,12664.07,15295,17794,5700,7500,8600,10700,12700,15300,17800,1.6927764620858161,2.233873139453595,2.5530323008301647,3.178141139914662,3.752396220935957,4.5319474860148015,5.272407555812185,1.69,2.23,2.55,3.18,3.75,4.53,5.27,CovidHub,2024-12-25,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CovidHub-ensemble,5275.63150462764,6776.10070497629,8600.85622486318,10719.07,12794.255,15278.44,18267.12,5300,6800,8600,10700,12800,15300,18300,1.5631830620815768,2.007775910748638,2.5484556224807746,3.1760877632505182,3.7909703682695195,4.527040715804379,5.412594217765982,1.56,2.01,2.55,3.18,3.79,4.53,5.41,CovidHub,2024-12-25,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,MOBS-GLEAM_COVID,5617,6765,7912,9327,10890,12436,14309,5600,6800,7900,9300,10900,12400,14300,1.6643314173877173,2.0044867435691485,2.3443457672016415,2.76361387394966,3.226734757940581,3.6848184985995465,4.239793172761412,1.66,2,2.34,2.76,3.23,3.68,4.24,MOBS Lab at Northeastern University,2024-12-25,GLEAM COVID-19 Forecasting Model
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,MOBS-GLEAM_COVID,5160,6227,7282,8597,10042,11469,13204,5200,6200,7300,8600,10000,11500,13200,1.5289211525228097,1.8450759722402201,2.1576751613703684,2.547313013224534,2.975470196440708,3.398293933775989,3.912378856184337,1.53,1.85,2.16,2.55,2.98,3.4,3.91,MOBS Lab at Northeastern University,2024-12-25,GLEAM COVID-19 Forecasting Model
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,MOBS-GLEAM_COVID,4670,5645,6611,7808,9128,10431,12015,4700,5600,6600,7800,9100,10400,12000,1.3837329035429304,1.6726278887579964,1.9588561510326155,2.3135303021120346,2.7046496667108926,3.0907318879777956,3.560075125496426,1.38,1.67,1.96,2.31,2.7,3.09,3.56,MOBS Lab at Northeastern University,2024-12-25,GLEAM COVID-19 Forecasting Model
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,Metaculus-cp,9017.928181381689,12171.15800724714,14862.63896343968,17798.604113315803,21170.233073265357,25223.46631891914,32934.545618873315,9000,12200,14900,17800,21200,25200,32900,2.672035106287988,3.6063451410809155,4.403837808820274,5.273771766323259,6.272794021231274,7.473777363360877,9.758589815004427,2.67,3.61,4.4,5.27,6.27,7.47,9.76,Metaculus,2024-12-25,Metaculus Community Prediction
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,NEU_ISI-AdaptiveEnsemble,6623,7990,8888,10903,12451,14622,17742,6600,8000,8900,10900,12500,14600,17700,1.9624117816198776,2.3674573660188467,2.633537054965646,3.2305866910767818,3.689263036833625,4.3325358705791706,5.256999823267382,1.96,2.37,2.63,3.23,3.69,4.33,5.26,MOBS Lab at Northeastern University and ISI Foundation,2024-12-25,Adaptive Ensemble
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,NEU_ISI-AdaptiveEnsemble,5713,7559,8872,10726,12563,15295,17794,5700,7600,8900,10700,12600,15300,17800,1.6927764620858161,2.2397509674263407,2.6287962141826293,3.178141139914662,3.72244892231474,4.5319474860148015,5.272407555812185,1.69,2.24,2.63,3.18,3.72,4.53,5.27,MOBS Lab at Northeastern University and ISI Foundation,2024-12-25,Adaptive Ensemble
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,NEU_ISI-AdaptiveEnsemble,6403,7839,9182,10463,12466,15280,18592,6400,7800,9200,10500,12500,15300,18600,1.8972252208534013,2.3227156811291287,2.720650004353573,3.100213569543829,3.6937075750677026,4.527502947780723,5.508856989865131,1.9,2.32,2.72,3.1,3.69,4.53,5.51,MOBS Lab at Northeastern University and ISI Foundation,2024-12-25,Adaptive Ensemble
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,OHT_JHU-nbxd,7129.73,8199.53,9245.26,10508.61,11882.25,13215.65,14817.51,7100,8200,9200,10500,11900,13200,14800,2.1125571722434984,2.4295416390979367,2.739394103599425,3.113727928800915,3.5207409621248362,3.915830780879471,4.3904659819221425,2.11,2.43,2.74,3.11,3.52,3.92,4.39,One Health Trust and Johns Hopkins University,2024-12-25,NBEATS exogenous covariate decoder
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,OHT_JHU-nbxd,6579.95,7894.61,9214.64,10847.95,12664.07,14460.74,16656.29,6600,7900,9200,10800,12700,14500,16700,1.9496559568880738,2.3391930658756004,2.7303213195509266,3.2142752357577162,3.752396220935957,4.284754121537344,4.935301182859331,1.95,2.34,2.73,3.21,3.75,4.28,4.94,One Health Trust and Johns Hopkins University,2024-12-25,NBEATS exogenous covariate decoder
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,OHT_JHU-nbxd,6101.27,7569.98,9076.38,10975.14,13122.51,15276.88,17942.24,6100,7600,9100,11000,13100,15300,17900,1.8078218527621792,2.243004369413686,2.6893545291346856,3.251961956957207,3.8882331614713364,4.526578483828034,5.316331445666833,1.81,2.24,2.69,3.25,3.89,4.53,5.32,One Health Trust and Johns Hopkins University,2024-12-25,NBEATS exogenous covariate decoder
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,UM-DeepOutbreak,2316.6884765625,2699.4763890625027,6747.969090820312,10063.8759765625,11997.167627929688,16045.660329687496,16428.4482421875,2300,2700,6700,10100,12000,16000,16400,0.6864407007019864,0.7998617348785958,1.9994404417684666,2.9819521040566963,3.554791348198372,4.754370055088243,4.867791089264853,0.69,0.8,2,2.98,3.55,4.75,4.87,"University of Michigan, Computer Science and Engineering",2024-12-25,DeepOutbreak
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,UM-DeepOutbreak,0,0,6036.256660742173,10431.127929687498,12770.538261132828,19861.1435546875,19861.1435546875,0,0,6000,10400,12800,19900,19900,0,0,1.7885582346250792,3.0907697938702867,3.783943038090667,5.884907460087943,5.884907460087943,0,0,1.79,3.09,3.78,5.88,5.88,"University of Michigan, Computer Science and Engineering",2024-12-25,DeepOutbreak
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,UM-DeepOutbreak,0,1201.122576562506,4690.466962890624,13833.2607421875,19963.011552734377,23452.355939062498,25138.8017578125,0,1200,4700,13800,20000,23500,25100,0,0.355895681023084,1.3897973168164526,4.098830418041444,5.9150912075644975,6.948992843357868,7.448691038100217,0,0.36,1.39,4.1,5.92,6.95,7.45,"University of Michigan, Computer Science and Engineering",2024-12-25,DeepOutbreak
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,UMass-ar6_pooled,7073.553571386675,7844.477431648865,8548.726065729656,9337.896522218523,10215.40171165567,11011.918768528882,11999.502597307,7100,7800,8500,9300,10200,11000,12000,2.0959119532551065,2.3243386580883243,2.53300932345294,2.766842541257574,3.026849565594587,3.262859599819135,3.5554832055765635,2.1,2.32,2.53,2.77,3.03,3.26,3.56,UMass-Amherst,2024-12-25,AR(6) model with pooling
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,UMass-ar6_pooled,6515.130144815494,7539.162749210887,8469.916020681841,9618.923473855446,10986.552004425834,12278.294341768045,13524.179995167697,6500,7500,8500,9600,11000,12300,13500,1.9304496685750783,2.2338731394535936,2.5096577062233125,2.8501115433480186,3.2553433629570794,3.63808991008339,4.007249004871651,1.93,2.23,2.51,2.85,3.26,3.64,4.01,UMass-Amherst,2024-12-25,AR(6) model with pooling
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,UMass-ar6_pooled,6023.51675986156,7378.041803389795,8570.48537796651,10062.205539538452,11644.27234300222,13332.347749056713,15475.365014224904,6000,7400,8600,10100,11600,13300,15500,1.7847833695209294,2.1861325925194173,2.539456663131869,2.98145714930863,3.4502275757659753,3.950408621380364,4.585390099468974,1.78,2.19,2.54,2.98,3.45,3.95,4.59,UMass-Amherst,2024-12-25,AR(6) model with pooling
United States,US,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,UMass-gbqr,5071.4555041818385,7879.817421291759,8205.00516574564,8504.842040908967,9154.077399179008,10185.074713834225,11664.655933979466,5100,7900,8200,8500,9200,10200,11700,1.5026851927174114,2.334809987098975,2.431163944664231,2.520006375040888,2.7123764665573207,3.01786359883844,3.4562672857290533,1.5,2.33,2.43,2.52,2.71,3.02,3.46,UMass-Amherst,2024-12-25,gradient boosting quantile regression
United States,US,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,UMass-gbqr,4560.233097438622,6894.254934922061,7824.172501263751,8396.894320832163,9130.70053343667,10273.388540321646,12829.238549838285,4600,6900,7800,8400,9100,10300,12800,1.3512086905249072,2.0427853102494393,2.3183222554591953,2.4880211904300285,2.7054498416516717,3.0440312107331775,3.8013360832575214,1.35,2.04,2.32,2.49,2.71,3.04,3.8,UMass-Amherst,2024-12-25,gradient boosting quantile regression
United States,US,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,UMass-gbqr,3750.032709490212,5214.274006429354,6783.037798746771,8159.438016283057,9002.350863167061,10430.44588430871,13214.469539101832,3800,5200,6800,8200,9000,10400,13200,1.111144250424808,1.5450026789689333,2.0098313893150572,2.4176622821306046,2.667419507195367,3.09056770208606,3.9154810073064215,1.11,1.55,2.01,2.42,2.67,3.09,3.92,UMass-Amherst,2024-12-25,gradient boosting quantile regression
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,CEPH-Rtrend_covid,114,127,141,157,176,194,214,110,130,140,160,180,190,210,2.236451371601894,2.49148529994246,2.7661372227707632,3.0800251345745373,3.45276702984152,3.8058909306207664,4.198250820375485,2.24,2.49,2.77,3.08,3.45,3.81,4.2,CEPH Lab at Indiana University,2024-12-25,Rtrend COVID
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CEPH-Rtrend_covid,100,121,146,180,220,260,313,100,120,150,180,220,260,310,1.9617994487735908,2.373777333016045,2.864227195209443,3.531239007792464,4.3159587873019,5.100678566811337,6.14043227466134,1.96,2.37,2.86,3.53,4.32,5.1,6.14,CEPH Lab at Indiana University,2024-12-25,Rtrend COVID
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CEPH-Rtrend_covid,87,115,151,205,274,353,453,90,120,150,210,270,350,450,1.706765520433024,2.2560693660896294,2.962317167648122,4.021688869985861,5.375330489639639,6.925152054170775,8.886951502944367,1.71,2.26,2.96,4.02,5.38,6.93,8.89,CEPH Lab at Indiana University,2024-12-25,Rtrend COVID
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,CMU-TimeSeries,80.26506819275001,107.27724604502065,134.75554910902997,161.6550399843817,211.1756042419785,276.89278092753494,343.6909556423906,80,110,130,160,210,280,340,1.5746396653631165,2.1045644215707036,2.6436336196127757,3.171347683328328,4.142841839963434,5.432081049930248,6.742527273277105,1.57,2.1,2.64,3.17,4.14,5.43,6.74,Carnegie Mellon Delphi Group,2024-12-25,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CMU-TimeSeries,83.65285960859,111.10426870993182,141.40266032019227,185.43428868801132,262.68797628592444,363.65095438812796,446.5150014094805,80,110,140,190,260,360,450,1.6411013386846647,2.1796429311153718,2.774036610712725,3.6378488533186353,5.153411270771767,7.134102418646196,8.75972883634258,1.64,2.18,2.77,3.64,5.15,7.13,8.76,Carnegie Mellon Delphi Group,2024-12-25,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CMU-TimeSeries,87.23100380588114,112.43200393693206,146.45371129478502,202.18996682916475,318.72322604529523,451.57028307298276,531.8827510170512,90,110,150,200,320,450,530,1.7112973518234462,2.2056904334798353,2.873128100889559,3.96656165473006,6.252710491670007,8.85890332415112,10.43447287757432,1.71,2.21,2.87,3.97,6.25,8.86,10.43,Carnegie Mellon Delphi Group,2024-12-25,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,CMU-climate_baseline,14.551424149491698,37.582672807265865,94.04476366135668,403.8703345482786,541.3790554420398,679.896322418928,814.0035120539159,10,40,90,400,540,680,810,0.28546975875343533,0.737296667967324,1.8449696551089216,7.923125996928188,10.620771325437609,13.338202305446446,15.969116412471394,0.29,0.74,1.84,7.92,10.62,13.34,15.97,Carnegie Mellon Delphi Group,2024-12-25,climatological baseline
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CMU-climate_baseline,14.66868334831977,34.899720834568726,78.56742295247128,399.596139024041,543.3405838539381,700.4141108953511,818.3155050438438,10,30,80,400,540,700,820,0.28777014906968074,0.6846625309560913,1.5413352703971972,7.839274852694189,10.659252579009769,13.740720166677447,16.053709067178954,0.29,0.68,1.54,7.84,10.66,13.74,16.05,Carnegie Mellon Delphi Group,2024-12-25,climatological baseline
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CMU-climate_baseline,15.056259622736942,31.43164082657887,63.227443425691725,276.8045484540115,552.1271912881557,717.7301694926596,827.5633235622017,20,30,60,280,550,720,830,0.29537361828477404,0.6166257564763192,1.2403956365988544,5.4303501057510255,10.831628195220148,14.080426508788756,16.23513271989568,0.3,0.62,1.24,5.43,10.83,14.08,16.24,Carnegie Mellon Delphi Group,2024-12-25,climatological baseline
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,CovidHub-baseline,114.925,121.2,137.25,152,166.75,182.8,189.07499999999996,110,120,140,150,170,180,190,2.2545980165030493,2.3777009319135924,2.6925697434417533,2.9819351621358585,3.2713005808299624,3.586169392358124,3.7092723077686665,2.25,2.38,2.69,2.98,3.27,3.59,3.71,CovidHub-hub-models,2024-12-25,CovidHub baseline model
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CovidHub-baseline,95.44441819418194,110.24064640646407,129.4053190531905,152,174.69945949459492,193.61721717217173,208.9923931739317,100,110,130,150,170,190,210,1.8724280700186222,2.1627003935264555,2.538672835869198,2.9819351621358585,3.427253033375406,3.798381499214431,4.100011617264928,1.87,2.16,2.54,2.98,3.43,3.8,4.1,CovidHub-hub-models,2024-12-25,CovidHub baseline model
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CovidHub-baseline,80.25945359453591,102.9782857828578,125.52713277132769,152,178.38160631606314,200.84086940869406,224.07700077000763,80,100,130,150,180,200,220,1.5745295182063017,2.020227442844597,2.4625905987692,2.9819351621358585,3.4994893694220037,3.9400950689718477,4.395941365934404,1.57,2.02,2.46,2.98,3.5,3.94,4.4,CovidHub-hub-models,2024-12-25,CovidHub baseline model
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,CovidHub-ensemble,90.1752972427947,117.233403042034,136.145592268245,158.756986227714,184.342243797283,208.619050207763,233.922749619843,90,120,140,160,180,210,230,1.7690584842390935,2.299884254657145,2.6709034786479706,3.1144936807048595,3.6164251226719673,4.092687377012595,4.589095212598107,1.77,2.3,2.67,3.11,3.62,4.09,4.59,CovidHub,2024-12-25,Ensemble model using CovidHub submissions
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,CovidHub-ensemble,88.329853229813,113.719943571389,140.006542813127,174.326673745758,202.035230632055,245.131536070313,279.142135306458,90,110,140,170,200,250,280,1.7328545737649934,2.230957226129148,2.746647585154887,3.419939724609617,3.963526040868108,4.8089891233976365,5.476208871736924,1.73,2.23,2.75,3.42,3.96,4.81,5.48,CovidHub,2024-12-25,Ensemble model using CovidHub submissions
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,CovidHub-ensemble,85.6639129006232,112.447807930896,140.161116712936,192.026843605717,247.947942598252,290.337817987575,329.001357466856,90,110,140,190,250,290,330,1.680554171082315,2.206000476146304,2.7496800150692877,3.7671815593542815,4.864241371137967,5.6958457128615185,6.4543468172424125,1.68,2.21,2.75,3.77,4.86,5.7,6.45,CovidHub,2024-12-25,Ensemble model using CovidHub submissions
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,MOBS-GLEAM_COVID,96,116,136,160,187,214,247,100,120,140,160,190,210,250,1.8833274708226473,2.2756873605773658,2.6680472503320836,3.1388791180377456,3.668564969206615,4.198250820375485,4.84564463847077,1.88,2.28,2.67,3.14,3.67,4.2,4.85,MOBS Lab at Northeastern University,2024-12-25,GLEAM COVID-19 Forecasting Model
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,MOBS-GLEAM_COVID,97,117,137,162,189,216,249,100,120,140,160,190,220,250,1.9029454653103832,2.2953053550651012,2.6876652448198195,3.1781151070132174,3.7078009581820863,4.237486809350957,4.8848806274462415,1.9,2.3,2.69,3.18,3.71,4.24,4.88,MOBS Lab at Northeastern University,2024-12-25,GLEAM COVID-19 Forecasting Model
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,MOBS-GLEAM_COVID,97,117,137,161,189,216,248,100,120,140,160,190,220,250,1.9029454653103832,2.2953053550651012,2.6876652448198195,3.158497112525481,3.7078009581820863,4.237486809350957,4.865262632958506,1.9,2.3,2.69,3.16,3.71,4.24,4.87,MOBS Lab at Northeastern University,2024-12-25,GLEAM COVID-19 Forecasting Model
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,NEU_ISI-AdaptiveEnsemble,155,165,174,187,205,222,240,160,170,170,190,210,220,240,3.040789145599066,3.236969090476425,3.413531040866048,3.668564969206615,4.021688869985861,4.355194776277371,4.708318677056618,3.04,3.24,3.41,3.67,4.02,4.36,4.71,MOBS Lab at Northeastern University and ISI Foundation,2024-12-25,Adaptive Ensemble
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,NEU_ISI-AdaptiveEnsemble,172,190,199,214,238,262,271,170,190,200,210,240,260,270,3.3742950518905763,3.7274189526698227,3.903980903059446,4.198250820375485,4.669082688081146,5.139914555786808,5.316476506176431,3.37,3.73,3.9,4.2,4.67,5.14,5.32,MOBS Lab at Northeastern University and ISI Foundation,2024-12-25,Adaptive Ensemble
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,NEU_ISI-AdaptiveEnsemble,191,208,222,242,264,300,322,190,210,220,240,260,300,320,3.7470369471575586,4.080542853449069,4.355194776277371,4.74755466603209,5.1791505447622805,5.885398346320773,6.316994225050962,3.75,4.08,4.36,4.75,5.18,5.89,6.32,MOBS Lab at Northeastern University and ISI Foundation,2024-12-25,Adaptive Ensemble
Alabama,AL,0,wk inc covid hosp,hosp,2024-12-28,2024-12-28,OHT_JHU-nbxd,69.46,77.26,84.85,94,103.96,113.66,125.38,70,80,80,90,100,110,130,1.3626658971181362,1.5156862541224765,1.6645868322843915,1.8440914818471754,2.039486706945025,2.2297812534760633,2.459704148872328,1.36,1.52,1.66,1.84,2.04,2.23,2.46,One Health Trust and Johns Hopkins University,2024-12-25,NBEATS exogenous covariate decoder
Alabama,AL,1,wk inc covid hosp,hosp,2024-12-28,2025-01-04,OHT_JHU-nbxd,58.83,68.04,77.27,88.74,101.59,114.45,130.38,60,70,80,90,100,110,130,1.1541266157135035,1.3348083449455512,1.5158824340673536,1.7409008308416842,1.9929920600090911,2.2452794691213747,2.557794121311008,1.15,1.33,1.52,1.74,1.99,2.25,2.56,One Health Trust and Johns Hopkins University,2024-12-25,NBEATS exogenous covariate decoder
Alabama,AL,2,wk inc covid hosp,hosp,2024-12-28,2025-01-11,OHT_JHU-nbxd,50.13,59.55,69.19,81.4,95.35,109.56,127.47,50,60,70,80,100,110,130,0.9834500636702013,1.1682515717446733,1.3573690386064474,1.5969047513017032,1.8705757744056188,2.149347476076346,2.500705757351696,0.98,1.17,1.36,1.6,1.87,2.15,2.5,One Health Trust and Johns Hopkins University,2024-12-25,NBEATS exogenous covariate decoder
