location_name,horizon,rate_quantile_0.025,rate_quantile_0.5,rate_quantile_0.975,count_quantile_0.025,count_quantile_0.5,count_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.5_rounded,rate_quantile_0.975_rounded,count_quantile_0.025_rounded,count_quantile_0.5_rounded,count_quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.24738330120463453,0.4403178718817812,0.7224279944913253,825.888468293761,1470,2411.8238657080246,0.25,0.44,0.72,830,1500,2400,wk inc covid hosp,hosp,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
United States,1,0.2257503617852444,0.4262396814202548,0.9393447933478,753.6669597490397,1423,3136,0.23,0.43,0.94,750,1400,3100,wk inc covid hosp,hosp,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
United States,2,0.17327235863273047,0.3912914996818156,1.0521171601891532,578.4692910636609,1306.3255917232025,3512.4902354481255,0.17,0.39,1.05,580,1300,3500,wk inc covid hosp,hosp,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
United States,0,NA,NA,NA,0.00138113268161723,0.00205435617127857,0.00327572281480597,NA,NA,NA,0.0014,0.0021,0.0033,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
United States,1,NA,NA,NA,0.00117422861766003,0.00197405508087077,0.00334185156252786,NA,NA,NA,0.0012,0.002,0.0033,wk inc covid prop ed visits,prop_ed,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
United States,2,NA,NA,NA,9.244217893085822e-4,0.00184553144324069,0.00378367340094012,NA,NA,NA,9.2e-4,0.0018,0.0038,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alabama,0,0.47955097636687777,0.86319175746038,1.378872540342171,24.444444444444443,44,70.2861111111111,0.48,0.86,1.38,20,40,70,wk inc covid hosp,hosp,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alabama,1,0.3823874092234524,0.8065175511624764,1.5422468388817054,19.491666666666667,41.111111111111114,78.61388888888888,0.38,0.81,1.54,20,40,80,wk inc covid hosp,hosp,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alabama,2,0.27465192282830275,0.7454837905339646,1.605460376675521,14,38,81.83611111111111,0.27,0.75,1.61,10,40,80,wk inc covid hosp,hosp,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alabama,0,NA,NA,NA,0.0011615595807028,0.00183593548499314,0.00302313867033256,NA,NA,NA,0.0012,0.0018,0.003,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alabama,1,NA,NA,NA,8.963116710970206e-4,0.00153843699825534,0.00318456267852561,NA,NA,NA,9e-4,0.0015,0.0032,wk inc covid prop ed visits,prop_ed,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alabama,2,NA,NA,NA,7.769297060800867e-4,0.00156707657014034,0.0034279371194485,NA,NA,NA,7.8e-4,0.0016,0.0034,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alaska,0,0.26333707307810345,0.8333910093505206,1.686077635444724,1.8741989161749009,5.931335486558684,12,0.26,0.83,1.69,2,6,10,wk inc covid hosp,hosp,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alaska,1,0.19852407182661735,0.843038817722362,1.9670905746855112,1.4129176568379365,6,14,0.2,0.84,1.97,1,6,10,wk inc covid hosp,hosp,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alaska,2,0.14050646962039368,0.9539866092897932,2.3886099835466923,1,6.789627636842479,17,0.14,0.95,2.39,1,7,20,wk inc covid hosp,hosp,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alaska,0,NA,NA,NA,0.00143616654239774,0.00305465658848747,0.00498305474470235,NA,NA,NA,0.0014,0.0031,0.005,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alaska,1,NA,NA,NA,0.00120874487750781,0.002948314589919,0.00594413734686325,NA,NA,NA,0.0012,0.0029,0.0059,wk inc covid prop ed visits,prop_ed,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Alaska,2,NA,NA,NA,0.00115897444710784,0.00253460125710157,0.00551754932952414,NA,NA,NA,0.0012,0.0025,0.0055,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arizona,0,0.10187120201004658,0.2702260277316866,0.6062296133452401,7.552777777777778,20.034682,44.94614239903824,0.1,0.27,0.61,8,20,40,wk inc covid hosp,hosp,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arizona,1,0.0735746487306454,0.2824968235217915,0.8038262663463711,5.454858301228466,20.944444444444443,59.596049147002475,0.07,0.28,0.8,5,20,60,wk inc covid hosp,hosp,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arizona,2,0.08139629481703134,0.2953852727646955,0.9943963120811496,6.03475874003032,21.9,73.725,0.08,0.3,0.99,6,20,70,wk inc covid hosp,hosp,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arizona,0,NA,NA,NA,5.932858380417885e-4,0.00118871161820169,0.00229260237148031,NA,NA,NA,5.9e-4,0.0012,0.0023,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arizona,1,NA,NA,NA,5.089935376102412e-4,0.0011562252939103,0.00232207956676134,NA,NA,NA,5.1e-4,0.0012,0.0023,wk inc covid prop ed visits,prop_ed,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arizona,2,NA,NA,NA,4.667690754271833e-4,0.00115826136431653,0.00284994216470703,NA,NA,NA,4.7e-4,0.0012,0.0028,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arkansas,0,0.17531599150256463,0.4376924297057157,0.8493865487196982,5.37163990380062,13.410791,26.024999999999864,0.18,0.44,0.85,5,10,30,wk inc covid hosp,hosp,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arkansas,1,0.14315096172786962,0.42428530771781503,1.0343202922370969,4.386111111111111,13,31.69132551727451,0.14,0.42,1.03,4,10,30,wk inc covid hosp,hosp,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arkansas,2,0.11414000051639513,0.3916479763549062,1.148851754534719,3.4972222222222222,12,35.200542034522705,0.11,0.39,1.15,3,10,40,wk inc covid hosp,hosp,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arkansas,0,NA,NA,NA,0.00143496194219568,0.00239443809052491,0.00371381616167857,NA,NA,NA,0.0014,0.0024,0.0037,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arkansas,1,NA,NA,NA,0.00118770723549548,0.00228029108694564,0.00409005224362472,NA,NA,NA,0.0012,0.0023,0.0041,wk inc covid prop ed visits,prop_ed,2026-04-25,2026-04-18,2026-04-15,"April 25, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
Arkansas,2,NA,NA,NA,0.0011297755935159,0.00216017618820148,0.00431301614346286,NA,NA,NA,0.0011,0.0022,0.0043,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-04-18,2026-04-15,"May 02, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
California,0,0.14422513667456446,0.2925493300142769,0.5123597980363902,56,113.59158922321735,198.94,0.14,0.29,0.51,60,110,200,wk inc covid hosp,hosp,2026-04-18,2026-04-18,2026-04-15,"April 18, 2026","April 15, 2026","April 18, 2026",CovidHub-ensemble
