location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-04-18,2026-04-18,CEPH-Rtrend_covid,700,872,1065,1327,1641,1965,2352,700,870,1100,1300,1600,2000,2400,0.20741178425697032,0.2583758226743973,0.3155622146195334,0.393193482441428,0.4862324828081261,0.5822345086642094,0.6969035951034203,0.21,0.26,0.32,0.39,0.49,0.58,0.7,TRUE,FALSE,CEPH Lab at Indiana University,2026-04-15,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-04-18,2026-04-25,CEPH-Rtrend_covid,366,533,762,1129,1643,2273,3136,370,530,760,1100,1600,2300,3100,0.10844673291150161,0.15792925858423595,0.22578254229115913,0.33452557775159925,0.48682508790600315,0.6734956937372765,0.9292047934712269,0.11,0.16,0.23,0.33,0.49,0.67,0.93,TRUE,FALSE,CEPH Lab at Indiana University,2026-04-15,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-04-18,2026-05-02,CEPH-Rtrend_covid,188,321,543,944,1617,2578,4099,190,320,540,940,1600,2600,4100,0.05570487920044345,0.09511311820926781,0.16089228407362124,0.27970960619797136,0.4791212216336014,0.7638679711635278,1.2145441480990304,0.06,0.1,0.16,0.28,0.48,0.76,1.21,TRUE,FALSE,CEPH Lab at Indiana University,2026-04-15,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-04-18,2026-04-18,CFA-EpiAutoGP,1142.8978,1252.2355,1346.7159,1453.2975,1578.2614,1709.2529,1849.6118,1100,1300,1300,1500,1600,1700,1800,0.3386435313162371,0.37104057052131334,0.3990353538660451,0.43061575361599186,0.4676428757112914,0.5064559910505726,0.54804469088678065,0.34,0.37,0.4,0.43,0.47,0.51,0.55,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-04-15,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-04-18,2026-04-25,CFA-EpiAutoGP,887.67936,1006.9151,1128.9359,1283.25,1465.4659,1653.3659,1921.0084,890,1000,1100,1300,1500,1700,1900,0.26302165700812213,0.29835151069469384,0.33450658475821227,0.38023024592536736,0.43422128155249545,0.48989653049804505,0.5691996854523252,0.26,0.3,0.33,0.38,0.43,0.49,0.57,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-04-15,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-04-18,2026-05-02,CFA-EpiAutoGP,695.2126,832.25769,966.09905,1130.3809,1344.8141,1589.0681,1985.9621,700,830,970,1100,1300,1600,2000,0.20599326543418198,0.2466000749206921,0.2862576110420914,0.3349347419414285,0.3984718456784739,0.4708449284669053,0.5884456323253139,0.21,0.25,0.29,0.33,0.4,0.47,0.59,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-04-15,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_E_COVID,0.0017995144186150939,0.0018851134593275015,0.001971193664987247,0.002073398051030164,0.0021814599647567395,0.002286891191995724,0.002405611469115388,0.0018,0.0019,0.002,0.0021,0.0022,0.0023,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_E_COVID,0.0012367984756696236,0.0014501966188028893,0.0016564308883574483,0.0019497816170455213,0.0023081189435349048,0.002699687959117844,0.0033413380544044476,0.0012,0.0015,0.0017,0.0019,0.0023,0.0027,0.0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-18,CFA_Pyrenew-Pyrenew_HE_COVID,0.00178557303674166,0.0018822199172574,0.00197134644308429,0.00207458620340015,0.00218830231147504,0.00229938117871014,0.00241139578398393,0.0018,0.0019,0.002,0.0021,0.0022,0.0023,0.0024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-04-18,2026-04-25,CFA_Pyrenew-Pyrenew_HE_COVID,0.0012275319818683,0.00145939914295408,0.00166887087288649,0.00197405508087077,0.00232125927747396,0.00272390655513665,0.00334185156252786,0.0012,0.0015,0.0017,0.002,0.0023,0.0027,0.0033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-04-15,Pyrenew_Hospital_Admissions_ED_Visits_COVID
