location_name,horizon,rate_quantile_0.025,rate_quantile_0.5,rate_quantile_0.975,count_quantile_0.025,count_quantile_0.5,count_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.5_rounded,rate_quantile_0.975_rounded,count_quantile_0.025_rounded,count_quantile_0.5_rounded,count_quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
California,2,NA,NA,NA,1.2701644984251177e-4,6.069984101091623e-4,0.00201669152986647,NA,NA,NA,1.3e-4,6.1e-4,0.002,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Colorado,0,0.10268140509919281,0.29283215528288314,0.6160884305951568,6,17.11111111111111,36,0.1,0.29,0.62,6,20,40,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Colorado,1,0.08556783758266066,0.3080442152975784,0.7529969707274139,5,18,44,0.09,0.31,0.75,5,20,40,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Colorado,2,0.06460749253282758,0.3194532603085998,1.1566725668045343,3.775220594444445,18.666666666666664,67.58804473042571,0.06,0.32,1.16,4,20,70,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Colorado,0,NA,NA,NA,8.061562078112976e-4,0.0013622031199619,0.00218458900810907,NA,NA,NA,8.1e-4,0.0014,0.0022,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Colorado,1,NA,NA,NA,5.015244058845821e-4,0.00127133724134577,0.00308164575264431,NA,NA,NA,5e-4,0.0013,0.0031,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Colorado,2,NA,NA,NA,5.447125800904008e-4,0.00136947971009721,0.00309976765216314,NA,NA,NA,5.4e-4,0.0014,0.0031,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Connecticut,0,0.22146407686575179,0.4349000809451201,0.941222326679445,8,15.71,34,0.22,0.43,0.94,8,20,30,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Connecticut,1,0.12918737817168857,0.436284231425531,0.9965883458958832,4.666666666666667,15.76,36,0.13,0.44,1,5,20,40,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Connecticut,2,0.1428792140471514,0.44358467014586733,1.0710068622272308,5.161260140036622,16.0237155,38.6882379258812,0.14,0.44,1.07,5,20,40,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Connecticut,0,NA,NA,NA,0.00101498642984753,0.00174340809261746,0.00300996195405741,NA,NA,NA,0.001,0.0017,0.003,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Connecticut,1,NA,NA,NA,8.409555962123959e-4,0.00161775341109783,0.00312035317222665,NA,NA,NA,8.4e-4,0.0016,0.0031,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Connecticut,2,NA,NA,NA,7.235702511321092e-4,0.00154522224331849,0.00341297858207698,NA,NA,NA,7.2e-4,0.0015,0.0034,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Delaware,0,0.11884211479327199,0.4429569733203773,1.264047948255711,1.2222222222222223,4.555555555555555,13,0.12,0.44,1.26,1,5,10,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Delaware,1,0.09723445755813162,0.4105454874676669,1.264047948255711,1,4.222222222222222,13,0.1,0.41,1.26,1,4,10,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Delaware,2,0.09723445755813162,0.4483588876291625,1.4016726153638601,1,4.611111111111111,14.415389878900392,0.1,0.45,1.4,1,5,10,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Delaware,0,NA,NA,NA,6.283411616471982e-4,0.00100373239506202,0.00218933003678925,NA,NA,NA,6.3e-4,0.001,0.0022,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Delaware,1,NA,NA,NA,4.8074800609370543e-4,8.608706929297568e-4,0.00246135997606571,NA,NA,NA,4.8e-4,8.6e-4,0.0025,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Delaware,2,NA,NA,NA,5.257468035603549e-4,0.0011656447053185,0.00265192385522796,NA,NA,NA,5.3e-4,0.0012,0.0027,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
District of Columbia,0,0.0515330285282898,0.4439321139011423,1.3317963417034266,0.3482493848581915,3,9,0.05,0.44,1.33,0,3,9,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
District of Columbia,1,0,0.4439321139011423,1.3317963417034266,0,3,9,0,0.44,1.33,0,3,9,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
District of Columbia,2,0.007375672338382871,0.4478732322253281,1.8785767385057028,0.04984324477160038,3.0266332499999997,12.695027097706454,0.01,0.45,1.88,0,3,10,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
District of Columbia,0,NA,NA,NA,7.549240479308799e-4,0.00128605030255566,0.00272307371168991,NA,NA,NA,7.5e-4,0.0013,0.0027,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
District of Columbia,1,NA,NA,NA,5.337000029836973e-4,0.0011042671290514,0.00269331884364214,NA,NA,NA,5.3e-4,0.0011,0.0027,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
District of Columbia,2,NA,NA,NA,5.020798461296116e-4,0.00120703886676834,0.00298465040545534,NA,NA,NA,5e-4,0.0012,0.003,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Florida,0,0.31484481786715074,0.5232632184270956,0.8958665398536771,71,118,202.02499999999984,0.31,0.52,0.9,70,120,200,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Florida,1,0.2432730522280548,0.505525482209228,1.089725215268123,54.86,114,245.74166666666665,0.24,0.51,1.09,50,110,250,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Florida,2,0.21418070125627717,0.5060181971041687,1.1759713834299101,48.29944444444445,114.11111111111111,265.19086065680153,0.21,0.51,1.18,50,110,270,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Florida,0,NA,NA,NA,0.00116426107398867,0.00193124062006328,0.00251787535001382,NA,NA,NA,0.0012,0.0019,0.0025,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Florida,1,NA,NA,NA,9.421532530604462e-4,0.00203640890021711,0.00407940372566534,NA,NA,NA,9.4e-4,0.002,0.0041,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Florida,2,NA,NA,NA,6.648661590885339e-4,0.00167795839834509,0.0038640612687282,NA,NA,NA,6.6e-4,0.0017,0.0039,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Georgia,0,0.2719746254804353,0.5377144238795513,0.9368628219203199,29.842054054588875,59,102.79602710765396,0.27,0.54,0.94,30,60,100,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Georgia,1,0.23290831919453256,0.5194868162904139,1.0766062336885343,25.555555555555557,57,118.1291871051836,0.23,0.52,1.08,30,60,120,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Georgia,2,0.22176922566783755,0.5194868162904139,1.1952364346929476,24.333333333333336,57,131.14572813222554,0.22,0.52,1.2,20,60,130,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Georgia,0,NA,NA,NA,8.052960687714658e-4,0.00127363326278961,0.00218838626900703,NA,NA,NA,8.1e-4,0.0013,0.0022,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Georgia,1,NA,NA,NA,4.7612005728084295e-4,0.00115463896670625,0.0025032305647791,NA,NA,NA,4.8e-4,0.0012,0.0025,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Georgia,2,NA,NA,NA,4.72424483594678e-4,0.00114603228720019,0.00263857482077248,NA,NA,NA,4.7e-4,0.0011,0.0026,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Hawaii,0,0.015515787434874806,0.21507149334891407,0.5735239822637709,0.21642739156095345,3,8,0.02,0.22,0.57,0,3,8,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Hawaii,1,0.012208389236868997,0.21507149334891407,0.7885954756126848,0.1702929902067001,3,11,0.01,0.22,0.79,0,3,10,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Hawaii,2,0.009233214959714655,0.21461168841875852,0.9102159317793223,0.12879273049081577,2.99358625,12.6964655,0.01,0.21,0.91,0,3,10,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Hawaii,0,NA,NA,NA,4.920430105690162e-4,0.00111543169044871,0.00234203501731466,NA,NA,NA,4.9e-4,0.0011,0.0023,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Hawaii,1,NA,NA,NA,4.397637289909916e-4,0.00110039258670699,0.00299262663243865,NA,NA,NA,4.4e-4,0.0011,0.003,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Hawaii,2,NA,NA,NA,3.913766387343517e-4,0.00116490100307693,0.00309082502404624,NA,NA,NA,3.9e-4,0.0012,0.0031,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Idaho,0,0.03399267219965392,0.20395603319792355,0.5807648045310873,0.6666666666666666,4,11.39,0.03,0.2,0.58,1,4,10,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Idaho,1,0.03399267219965392,0.20962147856453248,0.7124652318699658,0.6666666666666666,4.111111111111111,13.972918,0.03,0.21,0.71,1,4,10,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Idaho,2,0.017648736603306642,0.21269717694438128,0.8113896788193549,0.34612825767561206,4.171431923035592,15.913031178282704,0.02,0.21,0.81,0,4,20,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Idaho,0,NA,NA,NA,8.404926873837032e-4,0.00178376490938107,0.00302089259447951,NA,NA,NA,8.4e-4,0.0018,0.003,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Idaho,1,NA,NA,NA,7.204907263480923e-4,0.00155317551328035,0.00341240068069761,NA,NA,NA,7.2e-4,0.0016,0.0034,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Idaho,2,NA,NA,NA,7.839965291099686e-4,0.00163833070045119,0.00351330973388867,NA,NA,NA,7.8e-4,0.0016,0.0035,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Illinois,0,0.21868616301945704,0.46278439497403384,0.8392473721426454,27.40757379219794,58,105.18148,0.22,0.46,0.84,30,60,110,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Illinois,1,0.17642546858205502,0.4556830482235702,1.1201909054780959,22.11111111111111,57.11,140.39166666666668,0.18,0.46,1.12,20,60,140,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Illinois,2,0.18798621285496958,0.4759099179004525,1.3950055703023485,23.56,59.645,174.83373241674664,0.19,0.48,1.4,20,60,170,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Illinois,0,NA,NA,NA,3.791288528588411e-4,7.13540146968255e-4,0.00153167397332468,NA,NA,NA,3.8e-4,7.1e-4,0.0015,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Illinois,1,NA,NA,NA,2.9734210558338516e-4,6.910154984280403e-4,0.00174921148918588,NA,NA,NA,3e-4,6.9e-4,0.0017,wk inc covid prop ed visits,prop_ed,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Illinois,2,NA,NA,NA,3.228099763082833e-4,8.584758151110133e-4,0.00220034791522967,NA,NA,NA,3.2e-4,8.6e-4,0.0022,wk inc covid prop ed visits,prop_ed,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Indiana,0,0.14034402546905902,0.33522174918708725,0.7287429330154072,9.62918603466525,23,50,0.14,0.34,0.73,10,20,50,wk inc covid hosp,hosp,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Indiana,1,0.11983772676253358,0.33036346296698454,0.8263663699841136,8.222222222222221,22.666666666666668,56.69807092089101,0.12,0.33,0.83,8,20,60,wk inc covid hosp,hosp,2026-05-09,2026-05-02,2026-04-29,"May 09, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Indiana,2,0.10543880550113856,0.36474871499468353,1.0201937882946124,7.2342935158802675,25.025883509114728,69.99682206681814,0.11,0.36,1.02,7,30,70,wk inc covid hosp,hosp,2026-05-16,2026-05-02,2026-04-29,"May 16, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
Indiana,0,NA,NA,NA,3.4647362917170456e-4,7.089591008948182e-4,0.00157180435257938,NA,NA,NA,3.5e-4,7.1e-4,0.0016,wk inc covid prop ed visits,prop_ed,2026-05-02,2026-05-02,2026-04-29,"May 02, 2026","April 29, 2026","May 02, 2026",CovidHub-ensemble
