location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.14168051251706293,0.3196048770733745,0.5861918879405753,473,1067,1957,0.14,0.32,0.59,470,1100,2000,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
United States,1,0.09090916606538815,0.25483022415199,0.5526438596067254,303.5,850.75,1845,0.09,0.25,0.55,300,850,1800,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
United States,2,0.045829002991777223,0.21117285692289503,0.7036099871090503,153,705,2349,0.05,0.21,0.7,150,710,2300,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,4.1508448783321927e-4,6.873768347578253e-4,0.0011150040905152684,NA,NA,NA,4.2e-4,6.9e-4,0.0011,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,2.851210245344594e-4,5.767641847735941e-4,0.0011022831093072942,NA,NA,NA,2.9e-4,5.8e-4,0.0011,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alabama,0,0.05885398346320773,0.16675295314575522,0.43159587873019,3,8.5,22,0.06,0.17,0.43,3,9,20,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alabama,1,0.034331490353537844,0.13732596141415138,0.3874553911327842,1.75,7,19.75,0.03,0.14,0.39,2,7,20,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alabama,2,0.01961799448773591,0.09808997243867955,0.3531239007792464,1,5,18,0.02,0.1,0.35,1,5,20,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,2.964842441663367e-4,6.841133964203281e-4,0.001303963768830377,NA,NA,NA,3e-4,6.8e-4,0.0013,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,2.0851081233784225e-4,5.930361666426667e-4,0.0013367918100332921,NA,NA,NA,2.1e-4,5.9e-4,0.0013,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alaska,0,0,0.14050646962039368,0.7727855829121653,0,1,5.5,0,0.14,0.77,0,1,6,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alaska,1,0,0.14050646962039368,0.49177264367137785,0,1,3.5,0,0.14,0.49,0,1,4,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alaska,2,0,0.14050646962039368,0.421519408861181,0,1,3,0,0.14,0.42,0,1,3,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alaska,0,NA,NA,NA,2.0267408889166938e-4,7.142984051912478e-4,0.001649599761225162,NA,NA,NA,2e-4,7.1e-4,0.0016,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Alaska,1,NA,NA,NA,9.635957067360236e-5,5.947688027065235e-4,0.001674472062589302,NA,NA,NA,9.6e-5,5.9e-4,0.0017,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arizona,0,0.09778736198831245,0.2292945039725947,0.48556483194196526,7.25,17,36,0.1,0.23,0.49,7,20,40,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arizona,1,0.08092747199032756,0.18208681197823698,0.48556483194196526,6,13.5,36,0.08,0.18,0.49,6,10,40,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arizona,2,0.053951647993551705,0.1281351639846853,0.3911494479532498,4,9.5,29,0.05,0.13,0.39,4,10,30,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arizona,0,NA,NA,NA,2.617366569895336e-4,5.937338876268034e-4,0.0011318953103771395,NA,NA,NA,2.6e-4,5.9e-4,0.0011,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arizona,1,NA,NA,NA,1.5862601323047914e-4,4.713895831619309e-4,0.0010325786140586285,NA,NA,NA,1.6e-4,4.7e-4,0.001,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arkansas,0,0.08159332840727213,0.23662065238108912,0.5956312973730864,2.5,7.25,18.25,0.08,0.24,0.6,3,7,20,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arkansas,1,0.057115329885090486,0.21214265385890752,0.5956312973730864,1.75,6.5,18.25,0.06,0.21,0.6,2,7,20,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arkansas,2,0.03263733136290885,0.16318665681454425,0.5711532988509048,1,5,17.5,0.03,0.16,0.57,1,5,20,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arkansas,0,NA,NA,NA,3.574272036964832e-4,9.252286852267651e-4,0.0018992125117304835,NA,NA,NA,3.6e-4,0.00093000000000000005,0.0019,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Arkansas,1,NA,NA,NA,2.538051815389512e-4,7.846009603162932e-4,0.0019249736163251018,NA,NA,NA,2.5e-4,7.8e-4,0.0019,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
California,0,0.06438622172971627,0.13778651450159282,0.33995925073290195,25,53.5,132,0.06,0.14,0.34,30,50,130,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
California,1,0.036056284168641116,0.1055934036367347,0.29617661995669486,14,41,115,0.04,0.11,0.3,10,40,120,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
California,2,0.020603590953509207,0.08231135773852717,0.2903818600010204,8,31.96000461249999,112.75,0.02,0.08,0.29,8,30,110,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
California,0,NA,NA,NA,1.8155141740360762e-4,4.1156012304502675e-4,8.0958195576439e-4,NA,NA,NA,1.8e-4,4.1e-4,8.1e-4,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
California,1,NA,NA,NA,1.1559560707885989e-4,3.381874682807027e-4,7.567021623856296e-4,NA,NA,NA,1.2e-4,3.4e-4,7.6e-4,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Colorado,0,0.11979497261572493,0.32515778281411056,0.7872241057604782,7,19,46,0.12,0.33,0.79,7,20,50,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Colorado,1,0.08556783758266066,0.23958994523144986,0.6674291331447533,5,14,39,0.09,0.24,0.67,5,10,40,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Colorado,2,0.034227135033064265,0.17541406704445436,0.637480389990822,2,10.25,37.25,0.03,0.18,0.64,2,10,40,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Colorado,0,NA,NA,NA,2.781314166601264e-4,6.503632641791886e-4,0.0012447364965139933,NA,NA,NA,2.8e-4,6.5e-4,0.0012,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Colorado,1,NA,NA,NA,1.7700410624710863e-4,5.273147386087824e-4,0.001168136306664704,NA,NA,NA,1.8e-4,5.3e-4,0.0012,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Connecticut,0,0.08304902882465692,0.2768300960821898,0.7474412594219123,3,10,27,0.08,0.28,0.75,3,10,30,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Connecticut,1,0.04152451441232846,0.2076225720616423,0.6367092209890364,1.5,7.5,23,0.04,0.21,0.64,2,8,20,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Connecticut,2,0.03460376201027372,0.17993956245342332,0.6297884685869817,1.25,6.5,22.75,0.03,0.18,0.63,1,7,20,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Delaware,0,0.04861722877906581,0.3889378302325265,1.020961804360382,0.5,4,10.5,0.05,0.39,1.02,1,4,10,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Delaware,1,0,0.34032060145346066,0.9723445755813163,0,3.5,10,0,0.34,0.97,0,4,10,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Delaware,2,0,0.19446891511626324,0.8751101180231846,0,2,9,0,0.19,0.88,0,2,9,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Delaware,0,NA,NA,NA,3.289364072059063e-4,9.244864115678971e-4,0.001847839011617052,NA,NA,NA,3.3e-4,9.2e-4,0.0018,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Delaware,1,NA,NA,NA,2.2977400445175567e-4,7.617790244023416e-4,0.001773763515947228,NA,NA,NA,2.3e-4,7.6e-4,0.0018,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
District of Columbia,0,0,0,0.3699434282509519,0,0,2.5,0,0,0.37,0,0,3,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
District of Columbia,1,0,0,0.2959547426007615,0,0,2,0,0,0.3,0,0,2,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
District of Columbia,2,0,0,0.2959547426007615,0,0,2,0,0,0.3,0,0,2,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
District of Columbia,0,NA,NA,NA,3.2525760121036716e-05,3.1844079913260646e-4,9.695023028683085e-4,NA,NA,NA,3.3e-5,3.2e-4,9.7e-4,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
District of Columbia,1,NA,NA,NA,2.4491402947156923e-5,2.9261623706810385e-4,0.0010161291781001088,NA,NA,NA,2.4e-5,2.9e-4,0.001,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Florida,0,0.1341416301476241,0.2937812561084329,0.5166669977710758,30.25,66.25,116.51249999999993,0.13,0.29,0.52,30,70,120,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Florida,1,0.10531780879358915,0.2505455240773805,0.4722672268007261,23.75,56.5,106.5,0.11,0.25,0.47,20,60,110,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Florida,2,0.04877877459913603,0.1552051919063419,0.40353349895648893,11,35,91,0.05,0.16,0.4,10,40,90,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Florida,0,NA,NA,NA,3.9568300523005166e-4,7.002867834947611e-4,0.001202183746793073,NA,NA,NA,4e-4,7e-4,0.0012,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Florida,1,NA,NA,NA,2.8516653321209514e-4,6.061884255294764e-4,0.0011888924799213798,NA,NA,NA,2.9e-4,6.1e-4,0.0012,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Georgia,0,0.04556901897284333,0.17154777580504413,0.37366595557731525,5,18.822851541666644,41,0.05,0.17,0.37,5,20,40,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Georgia,1,0.027341411383705994,0.1549346645076673,0.37366595557731525,3,17,41,0.03,0.15,0.37,3,20,40,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Georgia,2,0.013670705691852997,0.11847944932939265,0.4511332878311489,1.5,13,49.5,0.01,0.12,0.45,2,10,50,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Georgia,0,NA,NA,NA,1.8266869850423468e-4,4.202049891534063e-4,8.287917895769798e-4,NA,NA,NA,1.8e-4,4.2e-4,8.3e-4,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Georgia,1,NA,NA,NA,1.3571413958694516e-4,3.8394212971434665e-4,9.236079246237404e-4,NA,NA,NA,1.4e-4,3.8e-4,9.2e-4,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Hawaii,0,0.16130362001168555,0.555601357818028,1.111202715636056,2.25,7.75,15.5,0.16,0.56,1.11,2,8,20,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Hawaii,1,0.10753574667445703,0.5018334844807995,1.1470479645275418,1.5,7,16,0.11,0.5,1.15,2,7,20,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Hawaii,2,0.07169049778297136,0.3584524889148568,0.7885954756126848,1,5,11,0.07,0.36,0.79,1,5,10,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Hawaii,0,NA,NA,NA,0.0010529007591389503,0.00211006224954464,0.003646695817092789,NA,NA,NA,0.0011,0.0021,0.0036,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Hawaii,1,NA,NA,NA,8.162821355276564e-4,0.0018940420259205217,0.0037688705810319653,NA,NA,NA,8.2e-4,0.0019,0.0038,wk inc rsv prop ed visits,prop_ed,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Idaho,0,0.05098900829948089,0.25494504149740443,0.6883516120429919,1,5,13.5,0.05,0.25,0.69,1,5,10,wk inc rsv hosp,hosp,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Idaho,1,0.025494504149740443,0.20395603319792355,0.5991208475189004,0.5,4,11.75,0.03,0.2,0.6,1,4,10,wk inc rsv hosp,hosp,2026-05-30,2026-05-23,2026-05-20,"May 30, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Idaho,2,0,0.15296702489844263,0.6118680995937705,0,3,12,0,0.15,0.61,0,3,10,wk inc rsv hosp,hosp,2026-06-06,2026-05-23,2026-05-20,"June 06, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
Idaho,0,NA,NA,NA,2.258553111043762e-4,7.451236365623084e-4,0.0015259939359822169,NA,NA,NA,2.3e-4,7.5e-4,0.0015,wk inc rsv prop ed visits,prop_ed,2026-05-23,2026-05-23,2026-05-20,"May 23, 2026","May 20, 2026","May 23, 2026",RSVHub-ensemble
