location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,0.6293250672269539,1.0663480434688035,1.7716054783978195,2101,3560,5914.5,0.63,1.07,1.77,2100,3600,5900,wk inc rsv hosp,hosp,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
United States,1,0.4109633470896624,0.7984131207489031,1.4922881889217916,1372,2665.5,4982,0.41,0.8,1.49,1400,2700,5000,wk inc rsv hosp,hosp,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
United States,2,0.2537069642747406,0.5816988484315775,1.2502631273704452,847,1942,4174,0.25,0.58,1.25,850,1900,4200,wk inc rsv hosp,hosp,2026-04-18,2026-04-04,2026-04-01,"April 18, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.0025483505943860096,0.003492743983794247,0.004875835715554945,NA,NA,NA,0.0025,0.0035,0.0049,wk inc rsv prop ed visits,prop_ed,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,0.0018329960464358364,0.0030425293092894256,0.004972567511123885,NA,NA,NA,0.0018,0.003,0.005,wk inc rsv prop ed visits,prop_ed,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alabama,0,0.18637094763349116,0.4757363663275958,1.0691806995816069,9.5,24.25,54.5,0.19,0.48,1.07,10,20,50,wk inc rsv hosp,hosp,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alabama,1,0.1520394572799533,0.3972643883766522,0.9956132202525975,7.75,20.25,50.75,0.15,0.4,1,8,20,50,wk inc rsv hosp,hosp,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alabama,2,0.07847197795094364,0.27465192282830275,0.7552927877778325,4,14,38.5,0.08,0.27,0.76,4,10,40,wk inc rsv hosp,hosp,2026-04-18,2026-04-04,2026-04-01,"April 18, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.0011987514729505165,0.002060410855012519,0.0032924946142063797,NA,NA,NA,0.0012,0.0021,0.0033,wk inc rsv prop ed visits,prop_ed,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,8.423238711917491e-4,0.0018179769994737431,0.003618476833984588,NA,NA,NA,8.4e-4,0.0018,0.0036,wk inc rsv prop ed visits,prop_ed,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alaska,0,0.2107597044305905,1.1240517569631494,2.7398761575976764,1.5,8,19.5,0.21,1.12,2.74,2,8,20,wk inc rsv hosp,hosp,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alaska,1,0.2107597044305905,0.9132920525325589,2.6696229227874797,1.5,6.5,19,0.21,0.91,2.67,2,7,20,wk inc rsv hosp,hosp,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alaska,2,0,0.5620258784815747,2.6696229227874797,0,4,19,0,0.56,2.67,0,4,20,wk inc rsv hosp,hosp,2026-04-18,2026-04-04,2026-04-01,"April 18, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alaska,0,NA,NA,NA,0.0027431819064790332,0.004883807175647087,0.007955948784099401,NA,NA,NA,0.0027,0.0049,0.008,wk inc rsv prop ed visits,prop_ed,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Alaska,1,NA,NA,NA,0.0018530320037107176,0.004116887475167424,0.008510493842003058,NA,NA,NA,0.0019,0.0041,0.0085,wk inc rsv prop ed visits,prop_ed,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arizona,0,0.4923087879411593,0.9239219718895729,1.632037351804939,36.5,68.5,121,0.49,0.92,1.63,40,70,120,wk inc rsv hosp,hosp,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arizona,1,0.42486922794921966,0.8025307639040815,1.6254619947057238,31.5,59.5,120.51249999999993,0.42,0.8,1.63,30,60,120,wk inc rsv hosp,hosp,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arizona,2,0.3102219759629223,0.6136999959266506,1.4297186718291202,23,45.5,106,0.31,0.61,1.43,20,50,110,wk inc rsv hosp,hosp,2026-04-18,2026-04-04,2026-04-01,"April 18, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arizona,0,NA,NA,NA,0.0013003643025574128,0.0021327242200892293,0.003329106856991931,NA,NA,NA,0.0013,0.0021,0.0033,wk inc rsv prop ed visits,prop_ed,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arizona,1,NA,NA,NA,8.564216010382857e-4,0.0017734666150146,0.0034104027002613774,NA,NA,NA,8.6e-4,0.0018,0.0034,wk inc rsv prop ed visits,prop_ed,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arkansas,0,0.44060397339926943,1.0117572722501742,2.0235145445003484,13.5,31,62,0.44,1.01,2.02,10,30,60,wk inc rsv hosp,hosp,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arkansas,1,0.30189531510690687,0.807773951231994,1.7379378950748963,9.25,24.75,53.25,0.3,0.81,1.74,9,20,50,wk inc rsv hosp,hosp,2026-04-11,2026-04-04,2026-04-01,"April 11, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arkansas,2,0.17950532249599865,0.5874719645323593,1.501317242693807,5.5,18,46,0.18,0.59,1.5,6,20,50,wk inc rsv hosp,hosp,2026-04-18,2026-04-04,2026-04-01,"April 18, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
Arkansas,0,NA,NA,NA,0.0042559511591862345,0.0069187053752570865,0.01060385973486553,NA,NA,NA,0.0043,0.0069,0.011,wk inc rsv prop ed visits,prop_ed,2026-04-04,2026-04-04,2026-04-01,"April 04, 2026","April 01, 2026","April 04, 2026",RSVHub-ensemble
