location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.2246378253707946,1.7790643667717994,2.3257919482359672,4088.45,5939.40147825,7764.65,1.22,1.78,2.33,4100,5900,7800,wk inc rsv hosp,hosp,2026-03-21,2026-03-21,2026-03-18,"March 21, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
United States,1,0.8519044003063686,1.5932318098906082,2.523500202394456,2844.0804891666667,5319,8424.698460833333,0.85,1.59,2.52,2800,5300,8400,wk inc rsv hosp,hosp,2026-03-28,2026-03-21,2026-03-18,"March 28, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
United States,2,0.3909040613734336,1.2889032671478262,2.361841101896493,1305.0321299999987,4303,7885,0.39,1.29,2.36,1300,4300,7900,wk inc rsv hosp,hosp,2026-04-04,2026-03-21,2026-03-18,"April 04, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.0034385598094565733,0.004665881665921407,0.006521532716511693,NA,NA,NA,0.0034,0.0047,0.0065,wk inc rsv prop ed visits,prop_ed,2026-03-21,2026-03-21,2026-03-18,"March 21, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,0.002555563958139052,0.004199730418450247,0.006868043441681601,NA,NA,NA,0.0026,0.0042,0.0069,wk inc rsv prop ed visits,prop_ed,2026-03-28,2026-03-21,2026-03-18,"March 28, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
Alabama,0,0.3040789145599066,0.632680322229483,1.2067518859268538,15.5,32.25,61.51249999999993,0.3,0.63,1.21,20,30,60,wk inc rsv hosp,hosp,2026-03-21,2026-03-21,2026-03-18,"March 21, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
Alabama,1,0.215797939365095,0.5542083442785394,1.1868886665080225,11,28.25,60.5,0.22,0.55,1.19,10,30,60,wk inc rsv hosp,hosp,2026-03-28,2026-03-21,2026-03-18,"March 28, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
Alabama,2,0.11770796692641546,0.4708318677056618,1.1574616747764186,6,24,59,0.12,0.47,1.16,6,20,60,wk inc rsv hosp,hosp,2026-04-04,2026-03-21,2026-03-18,"April 04, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.0013870591833928768,0.0023493705014112016,0.0037405448182968974,NA,NA,NA,0.0014,0.0023,0.0037,wk inc rsv prop ed visits,prop_ed,2026-03-21,2026-03-21,2026-03-18,"March 21, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,9.123528588077686e-4,0.0019473381346559585,0.0037149486952220865,NA,NA,NA,9.1e-4,0.0019,0.0037,wk inc rsv prop ed visits,prop_ed,2026-03-28,2026-03-21,2026-03-18,"March 28, 2026","March 18, 2026","March 21, 2026",RSVHub-ensemble
