location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-04-19,2025-04-19,CEPH-Rtrend_covid,3324,3734,4176,4732,5345,5944,6607,3300,3700,4200,4700,5300,5900,6600,0.9849096726716704,1.1063937177364673,1.237359444367297,1.4021036615771192,1.5837371240764375,1.7612223508906164,1.957670940836861,0.98,1.11,1.24,1.4,1.58,1.76,1.96,TRUE,FALSE,CEPH Lab at Indiana University,2025-04-16,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-04-19,2025-04-26,CEPH-Rtrend_covid,2127,2595,3147,3899,4805,5757,6874,2100,2600,3100,3900,4800,5800,6900,0.6302355215922512,0.7689051144954828,0.9324641215095508,1.1552836383113247,1.423733747649632,1.7058137742391113,2.0367837214034483,0.63,0.77,0.93,1.16,1.42,1.71,2.04,TRUE,FALSE,CEPH Lab at Indiana University,2025-04-16,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-04-19,2025-05-03,CEPH-Rtrend_covid,1360,1791,2332,3129,4148,5280,6666,1400,1800,2300,3100,4100,5300,6700,0.4029714665563994,0.5306778651489055,0.6909775441246496,0.9271306756286573,1.2290629729970184,1.564477458395433,1.9751527912242344,0.4,0.53,0.69,0.93,1.23,1.56,1.98,TRUE,FALSE,CEPH Lab at Indiana University,2025-04-16,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-04-19,2025-04-19,CFA_Pyrenew-Pyrenew_HE_COVID,4468.95,4674,4870,5074,5324.25,5569.1,5873.025,4500,4700,4900,5100,5300,5600,5900,1.324161276078839,1.3849181137386846,1.4429934133306361,1.5034391333140962,1.5775888461859633,1.6501385252935619,1.7401922774797043,1.32,1.38,1.44,1.5,1.58,1.65,1.74,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-16,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2025-04-19,2025-04-26,CFA_Pyrenew-Pyrenew_HE_COVID,3541.6749999999997,3958.9,4358.75,4841.5,5500.75,6172.200000000001,7063.199999999999,3500,4000,4400,4800,5500,6200,7100,1.0494073300118647,1.1730321609927425,1.2915087351858134,1.4345487906858883,1.6298862460736134,1.828838592558389,2.092844163662618,1.05,1.17,1.29,1.43,1.63,1.83,2.09,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-16,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-04-19,2025-04-19,CFA_Pyrenew-Pyrenew_H_COVID,4094.95,4177,4251,4345,4441,4511.2,4586.25,4100,4200,4300,4300,4400,4500,4600,1.2133441227758293,1.2376557469162355,1.2595821355376868,1.2874345751379084,1.3158796198360074,1.336680058771492,1.3589175650693286,1.21,1.24,1.26,1.29,1.32,1.34,1.36,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-16,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-04-19,2025-04-26,CFA_Pyrenew-Pyrenew_H_COVID,3446.75,3530.9,3624,3743,3859,3958,4033.1499999999996,3400,3500,3600,3700,3900,4000,4000,1.0212808105538749,1.046214670047052,1.073800437353229,1.109060440676914,1.1434315363537835,1.1727654886986978,1.195032625251428,1.02,1.05,1.07,1.11,1.14,1.17,1.2,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-16,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-04-19,2025-04-19,CMU-TimeSeries,2223.3624950203657,3241.7722635102855,4043.0356814997476,4826.540402799674,5924.496147869331,7424.394311365056,9719.514594149801,2200,3200,4000,4800,5900,7400,9700,0.6587879744888618,0.9605453847563223,1.197961777877798,1.4301162239043377,1.7554433097901792,2.199866958782181,2.879916948691818,0.66,0.96,1.2,1.43,1.76,2.2,2.88,TRUE,FALSE,Carnegie Mellon Delphi Group,2025-04-16,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-04-19,2025-04-26,CMU-TimeSeries,1479.1220078348665,2429.673668233086,3465.3549228202182,4412.2175795079265,6070.007149230265,8222.224076129285,12096.30545600536,1500,2400,3500,4400,6100,8200,12100,0.4382676211125458,0.7199185009862893,1.02679349660831,1.3073513152795853,1.7985585903920216,2.436265951700849,3.5841661393534237,0.44,0.72,1.03,1.31,1.8,2.44,3.58,TRUE,FALSE,Carnegie Mellon Delphi Group,2025-04-16,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-04-19,2025-05-03,CMU-TimeSeries,1430.734699455474,2113.142687111954,3073.965717735559,4138.078909273729,6399.926903696183,9042.821136635634,14355.02403092483,1400,2100,3100,4100,6400,9000,14400,0.4239303383034571,0.6261295644620845,0.9108238775147008,1.2261233285265738,1.8963146545854466,2.679410952380344,4.253430210436864,0.42,0.63,0.91,1.23,1.9,2.68,4.25,TRUE,FALSE,Carnegie Mellon Delphi Group,2025-04-16,AR ensemble with auxiliary data
