location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CEPH-Rtrend_covid,3191,4014,4554,5151,6392,3200,4000,4600,5200,6400,0.9558192715474583,1.2023373726078026,1.3640867949317221,1.542909767389833,1.9146339027675818,0.96,1.2,1.38,1.56,1.92,CEPH Lab at Indiana University,2025-04-30,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CEPH-Rtrend_covid,2183,3234,4015,4959,7141,2200,3200,4000,5000,7100,0.6538870165428083,0.9686993181399185,1.202636908575069,1.4853988616746618,2.1389863422502033,0.66,0.96,1.2,1.5,2.13,CEPH Lab at Indiana University,2025-04-30,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,CEPH-Rtrend_covid,1484,2551,3429,4557,7332,1500,2600,3400,4600,7300,0.44451137542351243,0.7641162524968869,1.0271088317568895,1.3649854028335215,2.196197711998108,0.45,0.78,1.02,1.38,2.19,CEPH Lab at Indiana University,2025-04-30,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CFA_Pyrenew-Pyrenew_HE_COVID,3987.95,4490,4774,5041.5,5615.15,4000,4500,4800,5000,5600,1.1945344606605095,1.344916493026665,1.429984707730356,1.5101105789741494,1.6819393865965873,1.2,1.35,1.44,1.5,1.68,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CFA_Pyrenew-Pyrenew_HE_COVID,2566.85,3409,3927.5,4463,5802.374999999995,2600,3400,3900,4500,5800,0.7688638975780612,1.0211181124115591,1.1764275114392486,1.3368290219104688,1.73802000806806,0.78,1.02,1.17,1.35,1.74,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CFA_Pyrenew-Pyrenew_H_COVID,3074.625,3798.5,4303,4791.25,5536.424999999999,3100,3800,4300,4800,5500,0.9209607733568173,1.1377873716618678,1.2889032671478262,1.4351517031657035,1.6583584175735306,0.93,1.14,1.29,1.44,1.65,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CFA_Pyrenew-Pyrenew_H_COVID,1764.925,2917,3772,5199.5,6820.4749999999985,1800,2900,3800,5200,6800,0.5286585170278589,0.8737464165164324,1.1298496685293051,1.5574372618022592,2.0429775763421025,0.54,0.87,1.14,1.56,2.04,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CMU-TimeSeries,2192.03600846444,3766.277433475131,4453.08655434249,5495.532449426928,8860.672173827765,2200,3800,4500,5500,8900,0.6565936260784327,1.1281355540300315,1.3338595883765025,1.6461096278836307,2.654090010219018,0.66,1.14,1.35,1.65,2.67,Carnegie Mellon Delphi Group,2025-04-30,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CMU-TimeSeries,1636.504444429816,3318.182718254712,4186.561516834868,5707.148873525227,11201.74473607064,1600,3300,4200,5700,11200,0.4901919416982402,0.9939150700794686,1.254025753465912,1.7094963581653964,3.355325444591543,0.48,0.99,1.26,1.71,3.35,Carnegie Mellon Delphi Group,2025-04-30,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,CMU-TimeSeries,1447.468308953459,2904.469038291816,4056.402073453295,6081.788352124582,13177.565938586476,1400,2900,4100,6100,13200,0.4335688200100052,0.8699929427803917,1.2150383186937412,1.821714356763878,3.947154959632819,0.42,0.87,1.23,1.83,3.95,Carnegie Mellon Delphi Group,2025-04-30,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CMU-climate_baseline,1115.5,2370.1666666666665,3321,5159.375,7580.770833333333,1100,2400,3300,5200,7600,0.3341323714858006,0.7099501650828582,0.9947589472921056,1.5454183811156903,2.270713524188306,0.33,0.72,0.99,1.56,2.28,Carnegie Mellon Delphi Group,2025-04-30,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CMU-climate_baseline,1115,1870.7083333333337,3129.7500000000005,4542.333333333335,6814.2499999999945,1100,1900,3100,4500,6800,0.33398260350216735,0.5603444300985355,0.9374726935523843,1.3605922086469464,2.0411129649458672,0.33,0.57,0.93,1.35,2.04,Carnegie Mellon Delphi Group,2025-04-30,climatological baseline
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,CMU-climate_baseline,1115,1295.8333333333333,2972.75,4192.375000000001,5862.004166666666,1100,1300,3000,4200,5900,0.33398260350216735,0.3881486909161959,0.8904455466915407,1.2557671007689677,1.7558810881828573,0.33,0.39,0.9,1.26,1.77,Carnegie Mellon Delphi Group,2025-04-30,climatological baseline
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CovidHub-baseline,1524.0999999999997,4004.25,4795,5585.75,8065.9,1500,4000,4800,5600,8100,0.45652276771089967,1.1994168969269539,1.4362749630429528,1.673133029158952,2.4160271583750057,0.45,1.2,1.44,1.68,2.43,CovidHub-hub-models,2025-04-30,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CovidHub-baseline,591.6663409134093,3666.54250292503,4795,5919.14693396934,8995.356251562513,590,3700,4800,5900,9000,0.17722534972453932,1.098261355137448,1.4362749630429528,1.7729974022591495,2.694432735718695,0.18,1.11,1.44,1.77,2.7,CovidHub-hub-models,2025-04-30,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,CovidHub-baseline,0,3362.9557945579454,4795,6240.936219362194,9649.382267572675,0,3400,4800,6200,9600,0,1.007326216797455,1.4362749630429528,1.8693848671152995,2.890337051041766,0,1.02,1.44,1.86,2.88,CovidHub-hub-models,2025-04-30,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CovidHub-ensemble,2874.4055,4063.79867395688,4503.54327717124,5106.125,6484.65884334247,2900,4100,4500,5100,6500,0.8609878317586988,1.2172538665800665,1.348973191654111,1.5294680908587481,1.9423885590339653,0.87,1.23,1.35,1.53,1.95,CovidHub,2025-04-30,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CovidHub-ensemble,2126.56712859022,3363.59135912736,4100.78075841743,5187.02513297779,7058.69733034926,2100,3400,4100,5200,7100,0.6369833418194528,1.007516591245515,1.2283313310204893,1.5537005904422405,2.1143337324877525,0.63,1.02,1.23,1.56,2.13,CovidHub,2025-04-30,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,CovidHub-ensemble,1484,3546.96158125,4154.56159395567,5300.25,8154.92610770038,1500,3500,4200,5300,8200,0.44451137542351243,1.0624425680968963,1.2444406256138376,1.587615510504361,2.4426936796570127,0.45,1.05,1.26,1.59,2.46,CovidHub,2025-04-30,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,MOBS-GLEAM_COVID,2557.811,3087.001,3574.989,4230.541,5523.237,2600,3100,3600,4200,5500,0.7661563919699392,0.9246678304877077,1.0708377880821613,1.2671991904956614,1.65440813723722,0.78,0.93,1.08,1.26,1.65,MOBS Lab at Northeastern University,2025-04-30,GLEAM COVID-19 Forecasting Model
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,MOBS-GLEAM_COVID,1865.85,2491.278,3059.241,3787.26,5486.901,1900,2500,3100,3800,5500,0.5588891845242322,0.7462273654597958,0.9163527120363892,1.1344205873897923,1.6435241983306237,0.57,0.75,0.93,1.14,1.65,MOBS Lab at Northeastern University,2025-04-30,GLEAM COVID-19 Forecasting Model
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,MOBS-GLEAM_COVID,1320.954,1952.686,2591.828,3462.342,5583.404,1300,2000,2600,3500,5600,0.3956732341045758,0.5848996897777875,0.7763457069684442,1.0370959599774898,1.6724303177797446,0.39,0.6,0.78,1.05,1.68,MOBS Lab at Northeastern University,2025-04-30,GLEAM COVID-19 Forecasting Model
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,UGA_flucast-INFLAenza,3782.975,4344,4694,5061.25,5824.074999999999,3800,4300,4700,5100,5800,1.133137075770055,1.3011842418057533,1.4060218303490346,1.5160264143276632,1.7445199385577441,1.14,1.29,1.41,1.53,1.74,UGA_flucast,2025-04-30,INFLAenza
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,UGA_flucast-INFLAenza,3404,4187,4666,5171.25,6321.0999999999985,3400,4200,4700,5200,6300,1.0196204325752267,1.2541570949449101,1.397634823265572,1.54897537072698,1.8933968026883852,1.02,1.26,1.41,1.56,1.89,UGA_flucast,2025-04-30,INFLAenza
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,UGA_flucast-INFLAenza,3192.85,4100.75,4644.5,5300.25,6797.025,3200,4100,4600,5300,6800,0.9563734130869014,1.228322117768173,1.391194799969342,1.587615510504361,2.0359534579097027,0.96,1.23,1.38,1.59,2.04,UGA_flucast,2025-04-30,INFLAenza
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,UM-DeepOutbreak,7.948974609375,2935.431275146452,3798.863037109377,4578.798705322298,7506.281005859375,8,2900,3800,4600,7500,0.002381003798396131,0.8792672463453802,1.1378961143335786,1.3715148991173938,2.248401141664378,0,0.87,1.14,1.38,2.25,"University of Michigan, Computer Science and Engineering",2025-04-30,DeepOutbreak
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,UM-DeepOutbreak,0,2027.8608998413072,3948.468505859375,5845.822205627443,12765.251708984377,0,2000,3900,5800,12800,0,0.6074172761159171,1.1827083331239703,1.7510340088307044,3.8236520180512046,0,0.6,1.17,1.74,3.83,"University of Michigan, Computer Science and Engineering",2025-04-30,DeepOutbreak
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,UM-DeepOutbreak,0,3546.9615812499987,4987.95703125,5505.077481250001,19179.65405273437,0,3500,5000,5500,19200,0,1.0624425680968959,1.4940725340392973,1.6489687082233444,5.744996228522978,0,1.05,1.5,1.65,5.75,"University of Michigan, Computer Science and Engineering",2025-04-30,DeepOutbreak
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,UMass-ar6_pooled,3309.972045738352,4274.263514350188,4840.9119704762625,5396.163443986218,6577.317686684949,3300,4300,4800,5400,6600,0.9914556783453718,1.2802956561228693,1.450027249528672,1.616345036722636,1.9701432153003513,0.99,1.29,1.44,1.62,1.98,UMass-Amherst,2025-04-30,AR(6) model with pooling
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,UMass-ar6_pooled,2890.3166560244267,4165.427362576038,4955.029843698965,5741.09447386315,7434.883055491334,2900,4200,5000,5700,7400,0.8657537952688038,1.2476953141276337,1.484209657066832,1.7196642863970586,2.2270148875400397,0.87,1.26,1.5,1.71,2.22,UMass-Amherst,2025-04-30,AR(6) model with pooling
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,UMass-ar6_pooled,2683.7803321270853,4174.723856981737,5174.953339262423,6188.310404237721,8500.225291496194,2700,4200,5200,6200,8500,0.803888737714543,1.2504799485716325,1.5500846540350661,1.8536215426788014,2.546123204671631,0.81,1.26,1.56,1.86,2.55,UMass-Amherst,2025-04-30,AR(6) model with pooling
United States,US,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,UMass-gbqr,2499.6050428501826,4113.597347913759,4328.187110700099,5245.530477480908,6656.657381213829,2500,4100,4300,5200,6700,0.7487216142943951,1.2321703605523302,1.296447712714029,1.5712250453982428,1.9939083074436894,0.75,1.23,1.29,1.56,2.01,UMass-Amherst,2025-04-30,gradient boosting quantile regression
United States,US,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,UMass-gbqr,2070.1342571804366,3977.84179072847,4270.625115517675,5202.800265955586,6976.394660698513,2100,4000,4300,5200,7000,0.6200796670960964,1.1915066884190297,1.279205824809271,1.5584258101575024,2.0896811227252994,0.63,1.2,1.29,1.56,2.1,UMass-Amherst,2025-04-30,gradient boosting quantile regression
United States,US,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,UMass-gbqr,1715.981035877052,3947.569555442172,4154.561593955667,5073.467155828013,8154.926107700376,1700,3900,4200,5100,8200,0.5139980393924339,1.1824390651412287,1.2444406256138367,1.519685891915853,2.4426936796570113,0.51,1.17,1.26,1.53,2.46,UMass-Amherst,2025-04-30,gradient boosting quantile regression
Alabama,AL,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CEPH-Rtrend_covid,48,62,71,82,103,50,60,70,80,100,0.9416637354113236,1.2163156582396264,1.3928776086292496,1.6086755479943444,2.0206534322367986,0.98,1.18,1.37,1.57,1.96,CEPH Lab at Indiana University,2025-04-30,Rtrend COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CEPH-Rtrend_covid,30,47,60,76,113,30,50,60,80,110,0.5885398346320773,0.9220457409235877,1.1770796692641545,1.4909675810679293,2.2168333771141575,0.59,0.98,1.18,1.57,2.16,CEPH Lab at Indiana University,2025-04-30,Rtrend COVID
Alabama,AL,2,wk inc covid hosp,hosp,2025-05-03,2025-05-17,CEPH-Rtrend_covid,18,35,50,69,120,20,40,50,70,120,0.3531239007792464,0.6866298070707568,0.9808997243867954,1.3536416196537777,2.354159338528309,0.39,0.78,0.98,1.37,2.35,CEPH Lab at Indiana University,2025-04-30,Rtrend COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CFA_Pyrenew-PyrenewHEW_COVID,75,89,97,106,125.52499999999986,80,90,100,110,130,1.4713495865801933,1.746001509408496,1.9029454653103832,2.0795074157000064,2.4625487580730474,1.57,1.77,1.96,2.16,2.55,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_ED_Visits_Wastewater_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CFA_Pyrenew-PyrenewHEW_COVID,57,79,94,112,157.52499999999986,60,80,90,110,160,1.118225685800947,1.5498215645311368,1.8440914818471754,2.197215382626422,3.0903245816805964,1.18,1.57,1.77,2.16,3.14,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_ED_Visits_Wastewater_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CFA_Pyrenew-Pyrenew_HE_COVID,73,90,98,107,126,70,90,100,110,130,1.4321135976047215,1.765619503896232,1.9225634597981192,2.0991254101877423,2.4718673054547247,1.37,1.77,1.96,2.16,2.55,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CFA_Pyrenew-Pyrenew_HE_COVID,58,80,94,111,150,60,80,90,110,150,1.1378436802886829,1.5694395590188728,1.8440914818471754,2.1775973881386856,2.9426991731603866,1.18,1.57,1.77,2.16,2.94,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CFA_Pyrenew-Pyrenew_HW_COVID,40.475,58,70,84,117.52499999999998,40,60,70,80,120,0.7940383268911109,1.1378436802886829,1.3732596141415137,1.6479115369698163,2.305604802171162,0.78,1.18,1.37,1.57,2.35,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_Wastewater_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2025-05-03,2025-05-10,CFA_Pyrenew-Pyrenew_HW_COVID,21.475,42,59,84.25,163.6249999999999,20,40,60,80,160,0.42129643162412866,0.8239557684849081,1.1574616747764186,1.6528160355917505,3.209994348055786,0.39,0.78,1.18,1.57,3.14,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_Wastewater_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2025-05-03,2025-05-03,CFA_Pyrenew-Pyrenew_H_COVID,40,59,70,84,120,40,60,70,80,120,0.7847197795094364,1.1574616747764186,1.3732596141415137,1.6479115369698163,2.354159338528309,0.78,1.18,1.37,1.57,2.35,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-04-30,Pyrenew_Hospital_Admissions_COVID
