location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CEPH-Rtrend_covid,6863,7484,8150,8965,9854,10688,11600,6900,7500,8200,9000,9900,10700,11600,2.033524393365125,2.217528276255951,2.4148657738490114,2.6563523512339127,2.9197653172402647,3.1668816430549978,3.437109567686937,2.03,2.22,2.41,2.66,2.92,3.17,3.44,CEPH Lab at Indiana University,2026-01-07,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CEPH-Rtrend_covid,6395,7451,8669,10256,12079,13901,15990,6400,7500,8700,10300,12100,13900,16000,1.894854800461893,2.2077502921409797,2.5686467967481077,3.0388789419135533,3.579038488628492,4.118901732794491,4.7378777575270785,1.89,2.21,2.57,3.04,3.58,4.12,4.74,CEPH Lab at Indiana University,2026-01-07,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CEPH-Rtrend_covid,5804,7176,8850,11148,13935,16852,20271,5800,7200,8900,11100,13900,16900,20300,1.7197399940392224,2.126267091182884,2.622277558105982,3.3031808155667215,4.128976019458402,4.9932905547120905,6.0063489695329215,1.72,2.13,2.62,3.3,4.13,4.99,6.01,CEPH Lab at Indiana University,2026-01-07,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CFA-EpiAutoGP,9947.6968,10641.469,11319.818,12089.755,12924.817,13697.839,14614.331,9900,10600,11300,12100,12900,13700,14600,2.947527917907648,3.1530943891503393,3.3540909269202412,3.5822252225423257,3.8296562216640315,4.058704610649591,4.330263526331362,2.95,3.15,3.35,3.58,3.83,4.06,4.33,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-07,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CFA-EpiAutoGP,10680.721,11948.256,13136.967,14618.599,16238.284,17922.074,20136.823,10700,11900,13100,14600,16200,17900,20100,3.164724856801274,3.540298708170073,3.8925168074213405,4.331528145610232,4.811444939587732,5.310356208464938,5.966591982423997,3.16,3.54,3.89,4.33,4.81,5.31,5.97,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-07,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CFA-EpiAutoGP,10799.319,12581.63,14530.548,17017.465,19817.777,23055.379,27393.816,10800,12600,14500,17000,19800,23100,27400,3.199865746500286,3.7279690388014646,4.305438409873645,5.042318255972205,5.872057839395354,6.831367564443834,8.116857505953059,3.2,3.73,4.31,5.04,5.87,6.83,8.12,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-07,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_E_COVID,0.00732588917918546,0.0076292146183961716,0.00790908582796926,0.00822813852917761,0.00855415451293878,0.008863315273857541,0.00927485752015722,0.0073,0.0076,0.0079,0.0082,0.0086,0.0089,0.0093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-17,CFA_Pyrenew-Pyrenew_E_COVID,0.00448007205086611,0.005106588622137304,0.00577512000134401,0.00652989116656877,0.00747117477709221,0.008382054716525714,0.00961437547821832,0.0045,0.0051,0.0058,0.0065,0.0075,0.0084,0.0096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_HE_COVID,7894.95,8199.9,8528,8865.5,9183,9487,9918.2,7900,8200,8500,8900,9200,9500,9900,2.3392938087422395,2.429651271041044,2.5268681373477753,2.626870247614529,2.720946306902512,2.8110222817798247,2.9387879408821185,2.34,2.43,2.53,2.63,2.72,2.81,2.94,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_HE_COVID,0.00741385458865516,0.007839821265831024,0.00819146427102445,0.00861780323896436,0.00910669825062908,0.009538555219946936,0.01004323045678651,0.0074,0.0078,0.0082,0.0086,0.0091,0.0095,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_ED_Visits_COVID
