location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2024-11-30,2024-11-30,CEPH-Rtrend_covid,5792,6497,7274,8243,9338,10412,11609,5800,6500,7300,8200,9300,10400,11600,1.71618436345196,1.925077660453623,2.15530474097886,2.4424219109002947,2.766873201987984,3.085102139547964,3.4397762906273837,1.72,1.93,2.16,2.44,2.77,3.09,3.44,TRUE,FALSE,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2024-11-30,2024-12-07,CEPH-Rtrend_covid,4526,5519,6739,8436,10544,12838,15633,4500,5500,6700,8400,10500,12800,15600,1.3410653364957823,1.6352937675917416,1.996782877296747,2.499608302845431,3.1242140760078496,3.803932123272835,4.632097747556024,1.34,1.64,2,2.5,3.12,3.8,4.63,TRUE,FALSE,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2024-11-30,2024-12-14,CEPH-Rtrend_covid,3504,4638,6148,8469,11663,15463,20522,3500,4600,6100,8500,11700,15500,20500,1.0382441314806055,1.3742512219768974,1.8216680708740765,2.5093862869604022,3.4557766282700637,4.581726314236474,6.080720909316493,1.04,1.37,1.82,2.51,3.46,4.58,6.08,TRUE,FALSE,CEPH Lab at Indiana University,2024-11-27,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2024-11-30,2024-11-30,CMU-TimeSeries,4356.829531771424,6831.051194829885,10021.699896987071,10427.706798500545,16485.676104355858,27631.1731078479,38562.63324117306,4400,6800,10000,10400,16500,27600,38600,1.2909396955545307,2.0240578809576792,2.9694552241742627,3.0897561039793393,4.88474785069564,8.187187022017069,11.426206523141227,1.29,2.02,2.97,3.09,4.88,8.19,11.43,TRUE,FALSE,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2024-11-30,2024-12-07,CMU-TimeSeries,4321.26815382356,6969.509358687139,11883.170913388934,13460.815280702436,23813.77502567712,34858.97812588258,45602.90270558688,4300,7000,11900,13500,23800,34900,45600,1.2804027686248123,2.0650833878299317,3.5210138311093293,3.988473878462833,7.056082239956815,10.328804072091435,13.512256310661133,1.28,2.07,3.52,3.99,7.06,10.33,13.51,TRUE,FALSE,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2024-11-30,2024-12-14,CMU-TimeSeries,4264.076583949424,6849.440239750635,12111.821173755943,17186.539342231496,29484.633988222417,38735.808437389744,47015.28242535643,4300,6800,12100,17200,29500,38700,47000,1.2634567606933098,2.029506601840242,3.588763486071532,5.092415414535502,8.73637220522989,11.47751877519316,13.930748021697939,1.26,2.03,3.59,5.09,8.74,11.48,13.93,TRUE,FALSE,Carnegie Mellon Delphi Group,2024-11-27,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2024-11-30,2024-11-30,CMU-climate_baseline,1515.5301576543968,4215.1719719941175,15068.188239382504,23773.65880430088,32031.540296017272,39478.216657543875,45929.50787731424,1500,4200,15100,23800,32000,39500,45900,0.44905544870620845,1.248966199516103,4.464742583214601,7.044195701309253,9.49102703613712,11.697496223177744,13.609030255540457,0.45,1.25,4.46,7.04,9.49,11.7,13.61,FALSE,FALSE,Carnegie Mellon Delphi Group,2024-11-27,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2024-11-30,2024-12-07,CMU-climate_baseline,1522.3271482416417,4215.1719719941175,15790.374188629019,25331.28197541031,35384.675922862225,41959.03457812105,50631.427298140654,1500,4200,15800,25300,35400,42000,50600,0.45106941434232034,1.248966199516103,4.678728120783935,7.505723417194691,10.484569669307874,12.432568896497141,15.002220964834896,0.45,1.25,4.68,7.51,10.48,12.43,15,FALSE,FALSE,Carnegie Mellon Delphi Group,2024-11-27,climatological baseline
United States,US,2,wk inc covid hosp,hosp,2024-11-30,2024-12-14,CMU-climate_baseline,1526.123106868932,3769.7148604498107,14927.664022201974,26502.02656312473,35982.11067311774,42884.00784650771,51155.13688140906,1500,3800,14900,26500,36000,42900,51200,0.4521941665592516,1.11697612192273,4.423104899476419,7.852618022690461,10.661591108633036,12.706640833620112,15.157397449260857,0.45,1.12,4.42,7.85,10.66,12.71,15.16,FALSE,FALSE,Carnegie Mellon Delphi Group,2024-11-27,climatological baseline
United States,US,0,wk inc covid hosp,hosp,2024-11-30,2024-11-30,CovidHub-baseline,7000.675,7047.7,7141.75,7290,7438.25,7532.299999999999,7579.325,7000,7000,7100,7300,7400,7500,7600,2.074317846790237,2.088251474154071,2.1161187288817396,2.1600455817618762,2.2039724346420133,2.2318396893696817,2.2457733167335165,2.07,2.09,2.12,2.16,2.2,2.23,2.25,FALSE,FALSE,CovidHub-hub-models,2024-11-27,CovidHub baseline model
