location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-08-22,2026-08-22,CEPH-Rtrend_covid,1640,1854,2088,2387,2723,3055,3431,1600,1900,2100,2400,2700,3100,3400,0.4859361802591876,0.5493449257320328,0.6186797221836485,0.7072741843162688,0.8068318407596144,0.9052042870072061,1.0166140454080932,0.49,0.55,0.62,0.71,0.81,0.91,1.02,TRUE,FALSE,CEPH Lab at Indiana University,2026-08-19,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-08-22,2026-08-29,CEPH-Rtrend_covid,1306,1617,2000,2539,3202,3927,4808,1300,1600,2000,2500,3200,3900,4800,0.3869711289137189,0.4791212216336014,0.5926050978770581,0.7523121717549252,0.9487607617011699,1.1635801096816034,1.4246226552964474,0.39,0.48,0.59,0.75,0.95,1.16,1.42,TRUE,FALSE,CEPH Lab at Indiana University,2026-08-19,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-08-22,2026-09-05,CEPH-Rtrend_covid,1021,1377,1853,2584,3562,4694,6120,1000,1400,1900,2600,3600,4700,6100,0.30252490246623814,0.40800860988835447,0.5490486231830942,0.7656457864571589,1.0554296793190403,1.3908441647174552,1.8133715995037976,0.3,0.41,0.55,0.77,1.06,1.39,1.81,TRUE,FALSE,CEPH Lab at Indiana University,2026-08-19,Rtrend COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-08-22,2026-08-22,CFA_Pyrenew-Pyrenew_E_COVID,0.00428757673963337,0.00440051358808461,0.00450235467460461,0.00462186811142255,0.00474854213718013,0.00487100257800646,0.00502691849231062,0.0043,0.0044,0.0045,0.0046,0.0047,0.0049,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-08-22,2026-08-29,CFA_Pyrenew-Pyrenew_E_COVID,0.00454692930813782,0.00487661085095005,0.0052274047013171,0.00559479822805799,0.00604306256262312,0.00649519861222033,0.00707993833245692,0.0045,0.0049,0.0052,0.0056,0.006,0.0065,0.0071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_ED_Visits_COVID
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-08-22,2026-09-05,CFA_Pyrenew-Pyrenew_E_COVID,0.00443164482951852,0.0052323039339941,0.00582149404106613,0.00668580231528778,0.00763773582111912,0.00870282500059803,0.01019314082004007,0.0044,0.0052,0.0058,0.0067,0.0076,0.0087,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-08-22,2026-08-22,CFA_Pyrenew-Pyrenew_HE_COVID,2369.5,2636,2914,3233.5,3585.25,3941,4432.374999999998,2400,2600,2900,3200,3600,3900,4400,0.7020888897098444,0.7810535190019624,0.8634256276068735,0.9580942919927335,1.062318713581861,1.1677283453667429,1.313324010351412,0.7,0.78,0.86,0.96,1.06,1.17,1.31,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-08-22,2026-08-29,CFA_Pyrenew-Pyrenew_HE_COVID,2730.975,3128.8999999999996,3497,3897.5,4380,4920.200000000001,5597.4249999999975,2700,3100,3500,3900,4400,4900,5600,0.8091948535873992,0.9271010453737633,1.0361700136380358,1.1548391844879167,1.297805164350757,1.4578678012873507,1.658531294992245,0.81,0.93,1.04,1.15,1.3,1.46,1.66,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,2,wk inc covid hosp,hosp,2026-08-22,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,3025.8500000000004,3503.9,4034.5,4649,5381,6100.500000000001,7209.974999999995,3000,3500,4000,4600,5400,6100,7200,0.8965670677056482,1.0382145012257118,1.1954326336924952,1.3775105500152214,1.5944040158382247,1.8075936997994964,2.1363339702830695,0.9,1.04,1.2,1.38,1.59,1.81,2.14,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-08-22,2026-08-22,CFA_Pyrenew-Pyrenew_HE_COVID,0.00428325103846526,0.00437578475970751,0.00448270579012974,0.00460794397852534,0.00473367234179305,0.00484766173194622,0.00499398606518315,0.0043,0.0044,0.0045,0.0046,0.0047,0.0048,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-08-22,2026-08-29,CFA_Pyrenew-Pyrenew_HE_COVID,0.00446541866000987,0.00484506046327346,0.00516677581165392,0.00554148548790852,0.00597294948151691,0.00639289969719865,0.00694479334539984,0.0045,0.0048,0.0052,0.0055,0.006,0.0064,0.0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-08-22,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,0.00437427625399019,0.00511235567262927,0.00578738512531037,0.00655544219766977,0.00752361824646223,0.00848560239169537,0.01007048967339115,0.0044,0.0051,0.0058,0.0066,0.0075,0.0085,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-08-22,2026-08-22,CFA_Pyrenew-Pyrenew_H_COVID,1755.9499999999998,1967.9,2172,2398,2677.5,2966,3371.0249999999996,1800,2000,2200,2400,2700,3000,3400,0.5202924608086099,0.5830937860561313,0.643569136294485,0.7105335123545925,0.7933500747829114,0.878833360151677,0.9988433000355047,0.52,0.58,0.64,0.71,0.79,0.88,1,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-19,Pyrenew_Hospital_Admissions_COVID
