location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.10,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.90,quantile_0.975,quantile_0.025_rounded,quantile_0.10_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.90_rounded,quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CFA_Pyrenew-Pyrenew_HE_COVID,3178,3468.9,3697,3982.5,4308,4624.1,5020.075,3200,3500,3700,4000,4300,4600,5000,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,3797,4146,4464.75,4864,5328.5,5804.200000000001,6423.149999999999,3800,4100,4500,4900,5300,5800,6400,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CFA_Pyrenew-Pyrenew_H_COVID,2356.9,2536,2656,2809.5,2982.25,3142.1000000000004,3328.0249999999996,2400,2500,2700,2800,3000,3100,3300,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CFA_Pyrenew-Pyrenew_H_COVID,2172.975,2472.5,2762,3091,3494.25,3880.7000000000007,4450.2249999999995,2200,2500,2800,3100,3500,3900,4500,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_COVID
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CFA_Pyrenew-Pyrenew_H_COVID,1838.45,2323,2806,3415.5,4176.25,4967.1,6360.82499999999,1800,2300,2800,3400,4200,5000,6400,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CMU-TimeSeries,1203.4745104388091,1994.601895051047,2665.597877023481,2967.1300013955843,3627.9366545134685,4405.50526677843,5647.635174796627,1200,2000,2700,3000,3600,4400,5600,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CMU-TimeSeries,1178.4143003416432,1935.3146180629326,2692.4542284069853,3413.013094337393,4067.5692833374233,4992.671691361966,5504.500015518675,1200,1900,2700,3400,4100,5000,5500,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CMU-TimeSeries,777.4734404827958,1897.649419733741,3240.7130107218245,3989.8496504377326,4797.435651473528,5753.275392282394,6957.187451913612,780,1900,3200,4000,4800,5800,7000,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CMU-TimeSeries,0.0030501871623641584,0.004503376998895247,0.005109475637250868,0.005682788843866178,0.006190789916998935,0.006895763577969224,0.007703138852967457,0.0031,0.0045,0.0051,0.0057,0.0062,0.0069,0.0077,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CMU-TimeSeries,0.003191817019889084,0.004541689764223164,0.005422707676500147,0.006434851372662741,0.007439982344293061,0.008586505634492418,0.009563175461772,0.0032,0.0045,0.0054,0.0064,0.0074,0.0086,0.0096,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CMU-TimeSeries,0.0031578342768822914,0.004786322394106245,0.005869680367512465,0.00709976850691205,0.008959934965479003,0.010553008087764547,0.01185127817647745,0.0032,0.0048,0.0059,0.0071,0.009,0.011,0.012,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CovidHub-baseline,748.7500000000002,1504.0000000000002,2170.75,2541,2911.25,3578.0000000000005,4333.249999999999,750,1500,2200,2500,2900,3600,4300,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CovidHub-baseline,0,1058.6016980169802,1818.6975969759696,2541,3270.294200442004,4036.19247092471,5297.4835793357925,0,1100,1800,2500,3300,4000,5300,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CovidHub-baseline,0,668.3530595305958,1609.4736447364483,2541,3465.8793862938633,4417.027599275997,5822.1977567275635,0,670,1600,2500,3500,4400,5800,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CovidHub-baseline,0.001400000000000001,0.002850000000000002,0.004299999999999999,0.005,0.005700000000000001,0.007150000000000002,0.0086,0.0014,0.0029,0.0043,0.005,0.0057,0.0072,0.0086,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CovidHub-baseline,0,0.001952170821708219,0.0036,0.005,0.0064,0.008056790567905682,0.01011710534605346,0,0.002,0.0036,0.005,0.0064,0.0081,0.01,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CovidHub-baseline,0,0.0012575969759697609,0.0031608698586985872,0.005,0.006878546035460353,0.008757989379893806,0.011155261002610016,0,0.0013,0.0032,0.005,0.0069,0.0088,0.011,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,OHT_JHU-nbxd,2117.57,2327.23,2526.38,2760.72,3009.13,3244.99,3522.59,2100,2300,2500,2800,3000,3200,3500,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-08-26,NBEATS exogenous covariate decoder
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,OHT_JHU-nbxd,2040.8,2303.35,2556.96,2860.06,3186.24,3500.05,3873.98,2000,2300,2600,2900,3200,3500,3900,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-08-26,NBEATS exogenous covariate decoder
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,OHT_JHU-nbxd,1944.21,2235.88,2520.99,2865.42,3239.92,3603.44,4040.15,1900,2200,2500,2900,3200,3600,4000,TRUE,FALSE,One Health Trust and Johns Hopkins University,2026-08-26,NBEATS exogenous covariate decoder
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,UGA_flucast-INFLAenza,2216,2388,2559,2766,2978,3194.1000000000004,3438,2200,2400,2600,2800,3000,3200,3400,TRUE,FALSE,UGA_flucast,2026-08-26,INFLAenza
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,UGA_flucast-INFLAenza,2137,2373.9,2616,2907,3237,3553,3976.124999999998,2100,2400,2600,2900,3200,3600,4000,TRUE,FALSE,UGA_flucast,2026-08-26,INFLAenza
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,UGA_flucast-INFLAenza,2023.9250000000002,2310,2613,2954,3368,3767,4352.025,2000,2300,2600,3000,3400,3800,4400,TRUE,FALSE,UGA_flucast,2026-08-26,INFLAenza
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,UGA_flucast-INFLAenza,0.003521702420199565,0.004163582826772032,0.004764798711549658,0.005537948903581802,0.006382157164920238,0.007232635941365594,0.00825172081697915,0.0035,0.0042,0.0048,0.0055,0.0064,0.0072,0.0083,TRUE,FALSE,UGA_flucast,2026-08-26,INFLAenza
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,UGA_flucast-INFLAenza,0.003487588664232826,0.004216731549698906,0.004947384525301549,0.005877821866748194,0.006938573973189952,0.008030377279114051,0.009435997302270918,0.0035,0.0042,0.0049,0.0059,0.0069,0.008,0.0094,TRUE,FALSE,UGA_flucast,2026-08-26,INFLAenza
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,UGA_flucast-INFLAenza,0.003231363642497792,0.004031839915259272,0.004866734138866425,0.0059409188610497765,0.0071510687981228395,0.00847306930428313,0.010252862495541129,0.0032,0.004,0.0049,0.0059,0.0072,0.0085,0.01,TRUE,FALSE,UGA_flucast,2026-08-26,INFLAenza
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,UMass-ar6_pooled,1848.9193775109247,2215.2722661502867,2515.936021571555,2901.5658368534932,3272.408455720749,3625.1046511086083,4078.2080898065014,1800,2200,2500,2900,3300,3600,4100,TRUE,FALSE,UMass-Amherst,2026-08-26,AR(6) model with pooling
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,UMass-ar6_pooled,1765.43336400419,2265.466366167055,2666.2844136759477,3215.537183791579,3776.2119320480765,4335.823343397654,4932.33636779883,1800,2300,2700,3200,3800,4300,4900,TRUE,FALSE,UMass-Amherst,2026-08-26,AR(6) model with pooling
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,UMass-ar6_pooled,1727.6773883648145,2297.813766075321,2849.690662258599,3553.946456891037,4298.781104931641,5090.8678662333705,5972.316850945375,1700,2300,2800,3600,4300,5100,6000,TRUE,FALSE,UMass-Amherst,2026-08-26,AR(6) model with pooling
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,UMass-gbqr,2079.1530183112177,2438.87229214036,2735.815767443231,2961.957333449669,3069.6130119571935,3232.4957173491275,3755.092730621748,2100,2400,2700,3000,3100,3200,3800,TRUE,FALSE,UMass-Amherst,2026-08-26,gradient boosting quantile regression
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,UMass-gbqr,1975.6215226079453,2398.4560440333516,2773.6228812438076,3246.0248591607237,3511.2081578234706,3607.522873149299,4277.833936151583,2000,2400,2800,3200,3500,3600,4300,TRUE,FALSE,UMass-Amherst,2026-08-26,gradient boosting quantile regression
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,UMass-gbqr,1907.699264208998,2318.953921291685,2792.24171416493,3511.958922671052,4132.905888412059,4389.566231296332,5114.8514381411915,1900,2300,2800,3500,4100,4400,5100,TRUE,FALSE,UMass-Amherst,2026-08-26,gradient boosting quantile regression
United States,US,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CovidHub-ensemble,2079.1530183112177,2327.23,2559,2901.5658368534932,3123,3469,3870,2100,2300,2600,2900,3100,3500,3900,FALSE,TRUE,CovidHub,2026-08-26,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CovidHub-ensemble,1975.6215226079453,2303.35,2666.2844136759477,3215.537183791579,3664,4335.823343397654,4932.33636779883,2000,2300,2700,3200,3700,4300,4900,FALSE,TRUE,CovidHub,2026-08-26,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CovidHub-ensemble,1907.699264208998,2297.813766075321,2792.24171416493,3511.958922671052,4132.905888412059,5090.8678662333705,5972.316850945375,1900,2300,2800,3500,4100,5100,6000,FALSE,TRUE,CovidHub,2026-08-26,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CovidHub-ensemble,0.003521702420199565,0.004503376998895247,0.005109475637250868,0.005682788843866178,0.006382157164920238,0.006895763577969224,0.007703138852967457,0.0035,0.0045,0.0051,0.0057,0.0064,0.0069,0.0077,FALSE,TRUE,CovidHub,2026-08-26,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CovidHub-ensemble,0.003487588664232826,0.004541689764223164,0.005422707676500147,0.006434851372662741,0.007439982344293061,0.008586505634492418,0.009563175461772,0.0035,0.0045,0.0054,0.0064,0.0074,0.0086,0.0096,FALSE,TRUE,CovidHub,2026-08-26,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CovidHub-ensemble,0.003231363642497792,0.004786322394106245,0.005869680367512465,0.00709976850691205,0.008959934965479003,0.010553008087764547,0.01185127817647745,0.0032,0.0048,0.0059,0.0071,0.009,0.011,0.012,FALSE,TRUE,CovidHub,2026-08-26,Ensemble model using CovidHub submissions
Alabama,AL,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CEPH-Rtrend_covid,54,58,64,70,77,83,90,50,60,60,70,80,80,90,TRUE,FALSE,CEPH Lab at Indiana University,2026-08-26,Rtrend COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CEPH-Rtrend_covid,42,49,58,68,80,93,107,40,50,60,70,80,90,110,TRUE,FALSE,CEPH Lab at Indiana University,2026-08-26,Rtrend COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CEPH-Rtrend_covid,32,40,50,64,80,98,118,30,40,50,60,80,100,120,TRUE,FALSE,CEPH Lab at Indiana University,2026-08-26,Rtrend COVID
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CFA_Pyrenew-Pyrenew_E_COVID,0.010444649781628687,0.0115399210628088,0.01245946434080745,0.013540242440491086,0.014841464598080192,0.01604041702385245,0.017356369710811326,0.01,0.012,0.012,0.014,0.015,0.016,0.017,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_ED_Visits_COVID
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CFA_Pyrenew-Pyrenew_E_COVID,0.01174805193600954,0.013956709375720211,0.016121576710069103,0.019062056549565137,0.022729098992238562,0.026331174232223486,0.03242099392506082,0.012,0.014,0.016,0.019,0.023,0.026,0.032,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_ED_Visits_COVID
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CFA_Pyrenew-Pyrenew_E_COVID,0.011492647129356852,0.014913679687224604,0.018460634174683174,0.02376726575675915,0.030445639244663064,0.037810536121886736,0.04978991399651896,0.011,0.015,0.018,0.024,0.03,0.038,0.05,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_ED_Visits_COVID
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CFA_Pyrenew-Pyrenew_HE_COVID,0.01048825176462558,0.01134371063134088,0.012337084591452566,0.01343228254073961,0.014690206773418936,0.01593173513927863,0.017311090832500004,0.01,0.011,0.012,0.013,0.015,0.016,0.017,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,0.011391019930600134,0.013812138838496434,0.015806793086617622,0.01859216738470979,0.022125765933927264,0.02589663584585371,0.03171281931897921,0.011,0.014,0.016,0.019,0.022,0.026,0.032,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CFA_Pyrenew-Pyrenew_HE_COVID,0.010976590958282833,0.014482794564740158,0.01785898669480003,0.02252256861910233,0.029364907200804636,0.0370806359841005,0.04637830187584036,0.011,0.014,0.018,0.023,0.029,0.037,0.046,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CFA_Pyrenew-Pyrenew_HE_COVID,89,100,110,122,135,151,173,90,100,110,120,140,150,170,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CFA_Pyrenew-Pyrenew_HE_COVID,129,144,159,179,202,224.10000000000014,268.02499999999986,130,140,160,180,200,220,270,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CFA_Pyrenew-Pyrenew_HE_COVID,168,194.9,218,252,294,344,421.02499999999986,170,190,220,250,290,340,420,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_ED_Visits_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CFA_Pyrenew-Pyrenew_H_COVID,46,54,63,74,85,98,114,50,50,60,70,90,100,110,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CFA_Pyrenew-Pyrenew_H_COVID,34,50,62,79,98,115,147,30,50,60,80,100,120,150,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CFA_Pyrenew-Pyrenew_H_COVID,23,42,61,83,108.25,142,202.14999999999918,20,40,60,80,110,140,200,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-08-26,Pyrenew_Hospital_Admissions_COVID
Alabama,AL,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CMU-TimeSeries,39.90844816423921,58.83273767193492,69.97801854633845,74.01686970731376,83.0735202871067,92.64674681661042,108.47872852827719,40,60,70,70,80,90,110,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CMU-TimeSeries,36.149682031996356,53.141989798202815,69.39319878030145,83.51269109129704,90.52327306802653,102.78857402990863,111.28036552024655,40,50,70,80,90,100,110,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CMU-TimeSeries,22.375384829679,50.84798978432744,80.6279243306852,94.67642054181115,106.69902287617424,119.35433010225131,138.92015101533624,20,50,80,90,110,120,140,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CMU-TimeSeries,0.0037105058802223757,0.005642808276204545,0.006390651841856693,0.007071053298666386,0.007664195062420606,0.008344233204725746,0.009083700986041865,0.0037,0.0056,0.0064,0.0071,0.0077,0.0083,0.0091,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CMU-TimeSeries,0.003891442719144467,0.0055994384832261605,0.006707420943307984,0.008025543419716834,0.009285341819721014,0.010552920828922724,0.01138250803239371,0.0039,0.0056,0.0067,0.008,0.0093,0.011,0.011,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CMU-TimeSeries,0.003791843555840533,0.006065903810090986,0.0073993394113033226,0.008972346711817373,0.011300567389016549,0.013165811115907462,0.01441198473789518,0.0038,0.0061,0.0074,0.009,0.011,0.013,0.014,TRUE,FALSE,Carnegie Mellon Delphi Group,2026-08-26,AR ensemble with auxiliary data
Alabama,AL,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,CovidHub-baseline,24.625,42.00000000000001,55,67,79,92.00000000000003,109.37499999999999,20,40,60,70,80,90,110,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
Alabama,AL,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,CovidHub-baseline,6,28.9269202692027,47.84116591165912,67,86.14171141711417,105,127.91725492254925,6,30,50,70,90,110,130,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
Alabama,AL,2,wk inc covid hosp,hosp,2026-08-29,2026-09-12,CovidHub-baseline,0,20,42.9230517305173,67,91.03675786757867,114,141.06678066780657,0,20,40,70,90,110,140,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
Alabama,AL,0,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-08-29,CovidHub-baseline,0,0.0026499999999999996,0.005199999999999999,0.0062,0.007200000000000001,0.009750000000000002,0.013874999999999998,0,0.0027,0.0052,0.0062,0.0072,0.0098,0.014,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
Alabama,AL,1,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-05,CovidHub-baseline,0,7.658581585815837e-4,0.0041,0.0062,0.0083,0.011899999999999997,0.015970961434614333,0,7.7e-4,0.0041,0.0062,0.0083,0.012,0.016,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
Alabama,AL,2,wk inc covid prop ed visits,prop_ed,2026-08-29,2026-09-12,CovidHub-baseline,0,0,0.003186065610656108,0.0062,0.0093,0.013199238592385934,0.017695034875348733,0,0,0.0032,0.0062,0.0093,0.013,0.018,FALSE,FALSE,CovidHub-hub-models,2026-08-26,CovidHub baseline model
Alabama,AL,0,wk inc covid hosp,hosp,2026-08-29,2026-08-29,Google_SAI-Ensemble,33.888888888888886,46.111111111111114,58.888888888888886,67.83333333333333,76.77777777777777,88.55555555555556,109.83611111111111,30,50,60,70,80,90,110,TRUE,FALSE,Google Science AI,2026-08-26,Ensemble Model
Alabama,AL,1,wk inc covid hosp,hosp,2026-08-29,2026-09-05,Google_SAI-Ensemble,28.83055555555556,40.77777777777778,56.44444444444444,69.55555555555556,84.22222222222223,103.34444444444445,139.17499999999998,30,40,60,70,80,100,140,TRUE,FALSE,Google Science AI,2026-08-26,Ensemble Model
