location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-01-17,2026-01-17,CEPH-Rtrend_covid,6702,7311,7957,8754,9620,10427,11324,6700,7300,8000,8800,9600,10400,11300,1.9858196829860213,2.1662679352895853,2.3576793819038753,2.5938325134078832,2.850430520788649,3.089546677782042,3.355330064179902,1.99,2.17,2.36,2.59,2.85,3.09,3.36,TRUE,FALSE,CEPH Lab at Indiana University,2026-01-14,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-17,2026-01-24,CEPH-Rtrend_covid,5506,6428,7482,8864,10452,12042,13871,5500,6400,7500,8900,10500,12000,13900,1.6314418344555408,1.9046327845768645,2.2169356711580743,2.626425793791121,3.096954241505505,3.5680752943177665,4.110012656326336,1.63,1.9,2.22,2.63,3.1,3.57,4.11,TRUE,FALSE,CEPH Lab at Indiana University,2026-01-14,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-01-17,2026-01-31,CEPH-Rtrend_covid,4415,5494,6803,8620,10826,13160,15921,4400,5500,6800,8600,10800,13200,15900,1.3081757535636056,1.6278862038682782,2.015746240428813,2.55412797185012,3.2077713948085154,3.8993415440310417,4.71743288165032,1.31,1.63,2.02,2.55,3.21,3.9,4.72,TRUE,FALSE,CEPH Lab at Indiana University,2026-01-14,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-17,2026-01-17,CFA-EpiAutoGP,8117.4386,8702.832,9278.1419,9869.7599,10532.631,11186.595,12017.902,8100,8700,9300,9900,10500,11200,12000,2.4052177480320043,2.5786713045837963,2.7491370943833666,2.924435015781281,3.1208454123289675,3.314616612443004,3.5609349954934455,2.41,2.58,2.75,2.92,3.12,3.31,3.56,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-14,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-01-17,2026-01-24,CFA-EpiAutoGP,7306.9463,8151.7615,8976.9748,9998.7966,11110.783,12128.913,13482.036,7300,8200,9000,10000,11100,12100,13500,2.1650668136469533,2.4153877107889667,2.659900514996942,2.9626689188978976,3.2921533236028764,3.5938278377536608,3.9947616316810097,2.17,2.42,2.66,2.96,3.29,3.59,3.99,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-14,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-01-17,2026-01-31,CFA-EpiAutoGP,6224.5127,7305.3687,8446.1209,9802.3335,11534.216,13109.554,15160.505,6200,7300,8400,9800,11500,13100,15200,1.8443389789102453,2.164599366745748,2.502607151312983,2.9044564015955325,3.4176176008075645,3.8843942656472885,4.492096274695314,1.84,2.16,2.5,2.9,3.42,3.88,4.49,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-14,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_E_COVID,0.0057954456463444205,0.005995870351986851,0.006195321111684858,0.006439563357778103,0.006702002094290244,0.006954148895169359,0.00726676828092232,0.0058,0.006,0.0062,0.0064,0.0067,0.007,0.0073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_E_COVID,0.0035695039798212557,0.004046653384056581,0.00455076694842124,0.0051483593818798445,0.005943618551413893,0.006794922643310568,0.007911681838801655,0.0036,0.004,0.0046,0.0051,0.0059,0.0068,0.0079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_HE_COVID,6669.95,6935,7213,7482.5,7768.25,8037.1,8409,6700,6900,7200,7500,7800,8000,8400,1.9763231862925414,2.0548581768886987,2.13723028549361,2.217083822432543,2.301752275791728,2.3814132160738515,2.4916081340240903,1.98,2.05,2.14,2.22,2.3,2.38,2.49,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_HE_COVID,0.005521764665106843,0.00578370970940113,0.006030169309089181,0.006345237219557732,0.0066506978941993,0.006943479405086271,0.007278504315217757,0.0055,0.0058,0.006,0.0063,0.0067,0.0069,0.0073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_COVID
